Time	CellId	RNTI	BWPId	SINR(dB)
0.831429	5	4	0	42.3039
0.831464	3	3	0	32.0609
0.83175	3	2	0	38.853
0.831929	5	4	0	42.3039
0.831964	3	3	0	32.0609
0.83225	3	2	0	38.853
0.832464	5	4	0	42.3039
0.832464	3	3	0	32.0609
0.83275	3	2	0	38.853
0.832964	5	4	0	42.3039
0.832964	3	3	0	32.0609
0.83325	3	2	0	38.853
0.833464	5	4	0	42.3039
0.833464	3	3	0	32.0609
0.83375	3	2	0	38.853
0.833929	3	3	0	32.0609
0.833964	5	4	0	42.3039
0.834214	3	2	0	38.853
0.834429	3	3	0	32.0609
0.834464	5	4	0	42.3039
0.83475	3	2	0	38.853
0.834964	5	4	0	42.3039
0.834964	3	3	0	32.0609
0.83525	3	2	0	38.853
0.835464	5	4	0	42.3039
0.835464	3	3	0	32.0609
0.83575	3	2	0	38.853
0.835964	5	4	0	42.3039
0.835964	3	3	0	32.0609
0.83625	3	2	0	38.853
0.836464	5	4	0	42.3039
0.836464	3	3	0	32.0609
0.83675	3	2	0	38.853
0.836964	5	4	0	42.3039
0.836964	3	3	0	32.0609
0.83725	3	2	0	38.853
0.837464	5	4	0	42.3039
0.837464	3	3	0	32.0609
0.83775	3	2	0	38.853
0.837964	5	4	0	42.3039
0.837964	3	3	0	32.0609
0.83825	3	2	0	38.853
0.838429	3	3	0	32.0609
0.838464	5	4	0	42.3039
0.83875	3	2	0	38.853
0.838964	5	4	0	42.3039
0.838964	3	3	0	32.0609
0.839214	3	2	0	38.853
0.839429	3	3	0	32.0609
0.839464	5	4	0	42.3039
0.83975	3	2	0	38.853
0.839964	5	4	0	42.3039
0.839964	3	3	0	32.0609
0.840143	3	2	0	38.853
0.840464	5	4	0	42.3039
0.840464	3	3	0	32.0609
0.840964	3	3	0	32.0609
0.840964	5	4	0	42.3039
0.841464	3	3	0	32.0609
0.841464	5	4	0	42.3039
0.841929	3	3	0	32.0609
0.841964	5	4	0	42.3039
0.842464	3	3	0	32.0609
0.842464	5	4	0	42.3039
0.842964	3	3	0	32.0609
0.842964	5	4	0	42.3039
0.843464	3	3	0	32.0609
0.843464	5	4	0	42.3039
0.843964	3	3	0	32.0609
0.843964	5	4	0	42.3039
0.844464	3	3	0	32.0609
0.844464	5	4	0	42.3039
0.844964	3	3	0	32.0609
0.844964	5	4	0	42.3039
0.845464	3	3	0	32.0609
0.845464	5	4	0	42.3039
0.845929	5	4	0	42.3039
0.845964	3	3	0	32.0609
0.846464	3	3	0	32.0609
0.846464	5	4	0	42.3039
0.846929	3	3	0	32.0609
0.846929	5	4	0	42.3039
0.847464	3	3	0	32.0609
0.847464	5	4	0	42.3039
0.847964	3	3	0	32.0609
0.847964	5	4	0	42.3039
0.848429	5	4	0	42.3039
0.848464	3	3	0	32.0609
0.848964	3	3	0	32.0609
0.848964	5	4	0	42.3039
0.849464	3	3	0	32.0609
0.849464	5	4	0	42.3039
0.849964	3	3	0	32.0609
0.849964	5	4	0	42.3039
0.850464	3	3	0	32.0609
0.850464	5	4	0	42.3039
0.850964	3	3	0	32.0609
0.850964	5	4	0	42.3039
0.851464	3	3	0	32.0609
0.851464	5	4	0	42.3039
0.851964	3	3	0	32.0609
0.851964	5	4	0	42.3039
0.852464	3	3	0	32.0609
0.852464	5	4	0	42.3039
0.852964	3	3	0	32.0609
0.852964	5	4	0	42.3039
0.853464	3	3	0	32.0609
0.853464	5	4	0	42.3039
0.853964	3	3	0	32.0609
0.853964	5	4	0	42.3039
0.854429	5	4	0	42.3039
0.854464	3	3	0	32.0609
0.854929	5	4	0	42.3039
0.854964	3	3	0	32.0609
0.855464	3	3	0	32.0609
0.855464	5	4	0	42.3039
0.855929	3	3	0	32.0609
0.855964	5	4	0	42.3039
0.856429	5	4	0	42.3039
0.856464	3	3	0	32.0609
0.856964	3	3	0	32.0609
0.856964	5	4	0	42.3039
0.857464	3	3	0	32.0609
0.857464	5	4	0	42.3039
0.857679	3	3	0	32.0609
0.857964	5	4	0	42.3039
0.858464	5	4	0	42.3039
0.858964	5	4	0	42.3039
0.859464	5	4	0	42.3039
0.859964	5	4	0	42.3039
0.860464	5	4	0	42.3039
0.860964	5	4	0	42.3039
0.861464	5	4	0	42.3039
0.861964	5	4	0	42.3039
0.862464	5	4	0	42.3039
0.862964	5	4	0	42.3039
0.863464	5	4	0	42.3039
0.863964	5	4	0	42.3039
0.864464	5	4	0	42.3039
0.864929	5	4	0	42.3039
0.865464	5	4	0	42.3039
0.865964	5	4	0	42.3039
0.866464	5	4	0	42.3039
0.866964	5	4	0	42.3039
0.867464	5	4	0	42.3039
0.867821	5	4	0	42.3039
0.905464	5	5	0	34.2419
0.905964	5	5	0	34.2419
0.906464	5	5	0	34.2419
0.906964	5	5	0	34.2419
0.907464	5	5	0	34.2419
0.907964	5	5	0	34.2419
0.908464	5	5	0	34.2419
0.908964	5	5	0	34.2419
0.909464	5	5	0	34.2419
0.909929	5	5	0	34.2419
0.910464	5	5	0	34.2419
0.910964	5	5	0	34.2419
0.911429	5	5	0	34.2419
0.911929	5	5	0	34.2419
0.912464	5	5	0	34.2419
0.912964	5	5	0	34.2419
0.913464	5	5	0	34.2419
0.913964	5	5	0	34.2419
0.914464	5	5	0	34.2419
0.914964	5	5	0	34.2419
0.915464	5	5	0	34.2419
0.915964	5	5	0	34.2419
0.916464	5	5	0	34.2419
0.916964	5	5	0	34.2419
0.917464	5	5	0	34.2419
0.917964	5	5	0	34.2419
0.918464	5	5	0	34.2419
0.918964	5	5	0	34.2419
0.919464	5	5	0	34.2419
0.919964	5	5	0	34.2419
0.920464	5	5	0	34.2419
0.920964	5	5	0	34.2419
0.921464	5	5	0	34.2419
0.921964	5	5	0	34.2419
0.922464	5	5	0	34.2419
0.922964	5	5	0	34.2419
0.923464	5	5	0	34.2419
0.923964	5	5	0	34.2419
0.924464	5	5	0	34.2419
0.924964	5	5	0	34.2419
0.925464	5	5	0	34.2419
0.925929	5	5	0	34.2419
0.926464	5	5	0	34.2419
0.926929	5	5	0	34.2419
0.927464	5	5	0	34.2419
0.927964	5	5	0	34.2419
0.928429	5	5	0	34.2419
0.928964	5	5	0	34.2419
0.929464	5	5	0	34.2419
0.929964	5	5	0	34.2419
0.930464	5	5	0	34.2419
0.930964	1	2	0	29.3224
0.930964	5	5	0	34.2419
0.931464	1	2	0	29.3224
0.931464	5	5	0	34.2419
0.931964	1	2	0	29.3224
0.931964	5	5	0	34.2419
0.932464	1	2	0	29.3224
0.932464	5	5	0	34.2419
0.932964	1	2	0	29.3224
0.932964	5	5	0	34.2419
0.933429	1	2	0	29.3224
0.933464	5	5	0	34.2419
0.933929	1	2	0	29.3224
0.933964	5	5	0	34.2419
0.934429	5	5	0	34.2419
0.934464	1	2	0	29.3224
0.934929	5	5	0	34.2419
0.934964	1	2	0	29.3224
0.935464	1	2	0	29.3224
0.935464	5	5	0	34.2419
0.935929	1	2	0	29.3224
0.935964	5	5	0	34.2419
0.936429	5	5	0	34.2419
0.936464	1	2	0	29.3224
0.936964	1	2	0	29.3224
0.936964	5	5	0	34.2419
0.937464	1	2	0	29.3224
0.937464	5	5	0	34.2419
0.937964	1	2	0	29.3224
0.937964	5	5	0	34.2419
0.938464	1	2	0	29.3224
0.938464	5	5	0	34.2419
0.938964	1	2	0	29.3224
0.938964	5	5	0	34.2419
0.939464	1	2	0	29.3224
0.939464	5	5	0	34.2419
0.939964	1	2	0	29.3224
0.939964	5	5	0	34.2419
0.940464	1	2	0	29.3224
0.940464	5	5	0	34.2419
0.940964	1	2	0	29.3224
0.940964	5	5	0	34.2419
0.941464	1	2	0	29.3224
0.941464	5	5	0	34.2419
0.941964	1	2	0	29.3224
0.941964	5	5	0	34.2419
0.942464	1	2	0	29.3224
0.942464	5	5	0	34.2419
0.942964	1	2	0	29.3224
0.942964	5	5	0	34.2419
0.943429	1	2	0	29.3224
0.943464	5	5	0	34.2419
0.943964	1	2	0	29.3224
0.943964	5	5	0	34.2419
0.944464	1	2	0	29.3224
0.944464	5	5	0	34.2419
0.944929	5	5	0	34.2419
0.944964	1	2	0	29.3224
0.945464	1	2	0	29.3224
0.945464	5	5	0	34.2419
0.945821	5	5	0	34.2419
0.945964	1	2	0	29.3224
0.946464	1	2	0	29.3224
0.946964	1	2	0	29.3224
0.947429	1	2	0	29.3224
0.947964	1	2	0	29.3224
0.948464	1	2	0	29.3224
0.948964	1	2	0	29.3224
0.949464	1	2	0	29.3224
0.949964	1	2	0	29.3224
0.950464	1	2	0	29.3224
0.950964	1	2	0	29.3224
0.951464	1	2	0	29.3224
0.951964	1	2	0	29.3224
0.952464	1	2	0	29.3224
0.952964	1	2	0	29.3224
0.953464	1	2	0	29.3224
0.953964	1	2	0	29.3224
0.954464	1	2	0	29.3224
0.954964	1	2	0	29.3224
0.955464	1	2	0	29.3224
0.955964	1	2	0	29.3224
0.956464	1	2	0	29.3224
0.956964	1	2	0	29.3224
0.957429	1	2	0	29.3224
0.957929	1	2	0	29.3224
0.958464	1	2	0	29.3224
0.958964	1	2	0	29.3224
0.959464	1	2	0	29.3224
0.959964	1	2	0	29.3224
0.960464	1	2	0	29.3224
0.960964	1	2	0	29.3224
0.961464	1	2	0	29.3224
0.961964	1	2	0	29.3224
0.962464	1	2	0	29.3224
0.962929	1	2	0	29.3224
0.963464	1	2	0	29.3224
0.963964	1	2	0	29.3224
0.964464	1	2	0	29.3224
0.964964	1	2	0	29.3224
0.965464	1	2	0	29.3224
0.965964	1	2	0	29.3224
0.966429	1	2	0	29.3224
0.966964	1	2	0	29.3224
0.967464	1	2	0	29.3224
0.967964	1	2	0	29.3224
0.968464	1	2	0	29.3224
0.968964	1	2	0	29.3224
0.969464	1	2	0	29.3224
0.969929	1	2	0	29.3224
0.970464	1	2	0	29.3224
0.970964	1	2	0	29.3224
0.971464	1	2	0	29.3224
0.971964	1	2	0	29.3224
0.972464	1	2	0	29.3224
0.972964	1	2	0	29.3224
0.973429	1	2	0	29.3224
0.973929	1	2	0	29.3224
0.974464	1	2	0	29.3224
0.974964	1	2	0	29.3224
0.975464	1	2	0	29.3224
0.975929	1	2	0	29.3224
0.976464	1	2	0	29.3224
0.976964	1	2	0	29.3224
0.977464	1	2	0	29.3224
0.977964	1	2	0	29.3224
0.978464	1	2	0	29.3224
0.978964	1	2	0	29.3224
0.979464	1	2	0	29.3224
0.979964	1	2	0	29.3224
0.980464	1	2	0	29.3224
0.980964	1	2	0	29.3224
0.981464	1	2	0	29.3224
0.981964	1	2	0	29.3224
0.982464	1	2	0	29.3224
0.982964	1	2	0	29.3224
0.983429	1	2	0	29.3224
0.983964	1	2	0	29.3224
0.984464	1	2	0	29.3224
0.984964	1	2	0	29.3224
0.985464	1	2	0	29.3224
0.985964	1	2	0	29.3224
0.986464	1	2	0	29.3224
0.986964	1	2	0	29.3224
0.987429	1	2	0	29.3224
0.987964	1	2	0	29.3224
0.988464	1	2	0	29.3224
0.988964	1	2	0	29.3224
0.989464	1	2	0	29.3224
0.989964	1	2	0	29.3224
0.990464	1	2	0	29.3224
0.990964	1	2	0	29.3224
0.991464	1	2	0	29.3224
0.991929	1	2	0	29.3224
1.01546	5	11	0	44.1872
1.01596	5	11	0	44.1872
1.01643	5	11	0	44.1872
1.01696	5	11	0	44.1872
1.01746	5	11	0	44.1872
1.01796	5	11	0	44.1872
1.01846	5	11	0	44.1872
1.01896	5	11	0	44.1872
1.01946	5	11	0	44.1872
1.01996	5	11	0	44.1872
1.02046	5	11	0	44.1872
1.02096	5	11	0	44.1872
1.02146	5	11	0	44.1872
1.02196	5	11	0	44.1872
1.02246	5	11	0	44.1872
1.02296	5	11	0	44.1872
1.02346	5	11	0	44.1872
1.02396	5	11	0	44.1872
1.02446	5	11	0	44.1872
1.02493	5	11	0	44.1872
1.02546	5	11	0	44.1872
1.02596	5	11	0	44.1872
1.02646	5	11	0	44.1872
1.02696	5	11	0	44.1872
1.02746	5	11	0	44.1872
1.02796	5	11	0	44.1872
1.02846	5	11	0	44.1872
1.02896	5	11	0	44.1872
1.02946	5	11	0	44.1872
1.02993	5	11	0	44.1872
1.03046	5	11	0	44.1872
1.03096	5	11	0	44.1872
1.03143	5	11	0	44.1872
1.03193	5	11	0	44.1872
1.03246	5	11	0	44.1872
1.03296	5	11	0	44.1872
1.03346	5	11	0	44.1872
1.03396	5	11	0	44.1872
1.03446	5	11	0	44.1872
1.03496	5	11	0	44.1872
1.03546	5	11	0	44.1872
1.03596	5	11	0	44.1872
1.03646	5	11	0	44.1872
1.03696	5	11	0	44.1872
1.03746	5	11	0	44.1872
1.03796	5	11	0	44.1872
1.03846	5	11	0	44.1872
1.03896	5	11	0	44.1872
1.03946	5	11	0	44.1872
1.03996	5	11	0	44.1872
1.04046	5	11	0	44.1872
1.04096	5	11	0	44.1872
1.04146	5	11	0	44.1872
1.04196	5	11	0	44.1872
1.04246	5	11	0	44.1872
1.04296	5	11	0	44.1872
1.04346	5	11	0	44.1872
1.04396	5	11	0	44.1872
1.04446	5	11	0	44.1872
1.04496	5	11	0	44.1872
1.04546	5	11	0	44.1872
1.04593	5	11	0	44.1872
1.04646	5	11	0	44.1872
1.04693	5	11	0	44.1872
1.04746	5	11	0	44.1872
1.04796	5	11	0	44.1872
1.04843	5	11	0	44.1872
1.04896	5	11	0	44.1872
1.04946	5	11	0	44.1872
1.04996	5	11	0	44.1872
1.05046	5	11	0	44.1872
1.05096	5	11	0	44.1872
1.05146	5	11	0	44.1872
1.05196	5	11	0	44.1872
1.05246	5	11	0	44.1872
1.05296	5	11	0	44.1872
1.05346	5	11	0	44.1872
1.05396	5	11	0	44.1872
1.05443	5	11	0	44.1872
1.05493	5	11	0	44.1872
1.05546	5	11	0	44.1872
1.05582	5	11	0	44.1872
1.09096	1	3	0	21.7824
1.09146	1	3	0	21.7824
1.09196	1	3	0	21.7824
1.09246	1	3	0	21.7824
1.09296	1	3	0	21.7824
1.09343	1	3	0	21.7824
1.09393	1	3	0	21.7824
1.09446	1	3	0	21.7824
1.09496	1	3	0	21.7824
1.09546	1	3	0	21.7824
1.09593	1	3	0	21.7824
1.09646	1	3	0	21.7824
1.09696	1	3	0	21.7824
1.09746	1	3	0	21.7824
1.09796	1	3	0	21.7824
1.09846	1	3	0	21.7824
1.09896	1	3	0	21.7824
1.09946	1	3	0	21.7824
1.09996	1	3	0	21.7824
1.10046	1	3	0	21.7824
1.10096	1	3	0	21.7824
1.10146	1	3	0	21.7824
1.10196	1	3	0	21.7824
1.10246	1	3	0	21.7824
1.10296	1	3	0	21.7824
1.10343	1	3	0	21.7824
1.10396	1	3	0	21.7824
1.10446	1	3	0	21.7824
1.10496	1	3	0	21.7824
1.10546	1	3	0	21.7824
1.10596	1	3	0	21.7824
1.10646	1	3	0	21.7824
1.10696	1	3	0	21.7824
1.10743	1	3	0	21.7824
1.10796	1	3	0	21.7824
1.10846	1	3	0	21.7824
1.10896	1	3	0	21.7824
1.10946	1	3	0	21.7824
1.10996	1	3	0	21.7824
1.11046	1	3	0	21.7824
1.11096	1	3	0	21.7824
1.11146	1	3	0	21.7824
1.11196	1	3	0	21.7824
1.11246	1	3	0	21.7824
1.11296	1	3	0	21.7824
1.11346	1	3	0	21.7824
1.11396	1	3	0	21.7824
1.11446	1	3	0	21.7824
1.11496	1	3	0	21.7824
1.11546	1	3	0	21.7824
1.11596	1	3	0	21.7824
1.11646	1	3	0	21.7824
1.11696	1	3	0	21.7824
1.11743	1	3	0	21.7824
1.11793	1	3	0	21.7824
1.11846	1	3	0	21.7824
1.11896	1	3	0	21.7824
1.11946	1	3	0	21.7824
1.11996	1	3	0	21.7824
1.12046	1	3	0	21.7824
1.12096	1	3	0	21.7824
1.12146	1	3	0	21.7824
1.12196	1	3	0	21.7824
1.12246	1	3	0	21.7824
1.12293	1	3	0	21.7824
1.12346	1	3	0	21.7824
1.12396	1	3	0	21.7824
1.12446	1	3	0	21.7824
1.12496	1	3	0	21.7824
1.12546	1	3	0	21.7824
1.12596	1	3	0	21.7824
1.12643	1	3	0	21.7824
1.12696	1	3	0	21.7824
1.12746	1	3	0	21.7824
1.12796	1	3	0	21.7824
1.12846	1	3	0	21.7824
1.12896	1	3	0	21.7824
1.12946	1	3	0	21.7824
1.12993	1	3	0	21.7824
1.13046	1	3	0	21.7824
1.13096	1	3	0	21.7824
1.13146	1	3	0	21.7824
1.13196	1	3	0	21.7824
1.13246	1	3	0	21.7824
1.13296	1	3	0	21.7824
1.13343	1	3	0	21.7824
1.13393	1	3	0	21.7824
1.13446	1	3	0	21.7824
1.13496	1	3	0	21.7824
1.13546	1	3	0	21.7824
1.13593	1	3	0	21.7824
1.13646	1	3	0	21.7824
1.13696	1	3	0	21.7824
1.13746	1	3	0	21.7824
1.13796	1	3	0	21.7824
1.13846	1	3	0	21.7824
1.13896	1	3	0	21.7824
1.13946	1	3	0	21.7824
1.13996	1	3	0	21.7824
1.14046	1	3	0	21.7824
1.14096	1	3	0	21.7824
1.14146	1	3	0	21.7824
1.14196	1	3	0	21.7824
1.14246	1	3	0	21.7824
1.14296	1	3	0	21.7824
1.14343	1	3	0	21.7824
1.14396	1	3	0	21.7824
1.14446	1	3	0	21.7824
1.14496	1	3	0	21.7824
1.14546	1	3	0	21.7824
1.14596	1	3	0	21.7824
1.14646	1	3	0	21.7824
1.14696	1	3	0	21.7824
1.14743	1	3	0	21.7824
1.14796	1	3	0	21.7824
1.14846	1	3	0	21.7824
1.14896	1	3	0	21.7824
1.14946	1	3	0	21.7824
1.14996	1	3	0	21.7824
1.15046	1	3	0	21.7824
1.15096	1	3	0	21.7824
1.15146	1	3	0	21.7824
1.15196	1	3	0	21.7824
1.15246	1	3	0	21.7824
1.15296	1	3	0	21.7824
1.15346	1	3	0	21.7824
1.15396	1	3	0	21.7824
1.15446	1	3	0	21.7824
1.15496	1	3	0	21.7824
1.15546	1	3	0	21.7824
1.15596	1	3	0	21.7824
1.15646	1	3	0	21.7824
1.15696	1	3	0	21.7824
1.15743	1	3	0	21.7824
1.15793	1	3	0	21.7824
1.15846	1	3	0	21.7824
1.15896	1	3	0	21.7824
1.15946	1	3	0	21.7824
1.15996	1	3	0	21.7824
1.16046	1	3	0	21.7824
1.16096	1	3	0	21.7824
1.16146	1	3	0	21.7824
1.16196	1	3	0	21.7824
1.16246	1	3	0	21.7824
1.16293	1	3	0	21.7824
1.16346	1	3	0	21.7824
1.16396	1	3	0	21.7824
1.16446	1	3	0	21.7824
1.16496	1	3	0	21.7824
1.16546	1	3	0	21.7824
1.16596	1	3	0	21.7824
1.16643	1	3	0	21.7824
1.16696	1	3	0	21.7824
1.16746	1	3	0	21.7824
1.16796	1	3	0	21.7824
1.16843	1	3	0	21.7824
1.16946	5	12	0	32.9886
1.16996	5	12	0	32.9886
1.17046	5	12	0	32.9886
1.17096	5	12	0	32.9886
1.17146	5	12	0	32.9886
1.17196	5	12	0	32.9886
1.17246	5	12	0	32.9886
1.17296	5	12	0	32.9886
1.17346	5	12	0	32.9886
1.17396	5	12	0	32.9886
1.17443	5	12	0	32.9886
1.17493	5	12	0	32.9886
1.17546	5	12	0	32.9886
1.17596	5	12	0	32.9886
1.17643	5	12	0	32.9886
1.17696	5	12	0	32.9886
1.17746	5	12	0	32.9886
1.17796	5	12	0	32.9886
1.17846	5	12	0	32.9886
1.17896	5	12	0	32.9886
1.17946	5	12	0	32.9886
1.17996	5	12	0	32.9886
1.18046	5	12	0	32.9886
1.18096	5	12	0	32.9886
1.18146	5	12	0	32.9886
1.18196	5	12	0	32.9886
1.18246	5	12	0	32.9886
1.18296	5	12	0	32.9886
1.18346	5	12	0	32.9886
1.18396	5	12	0	32.9886
1.18446	5	12	0	32.9886
1.18493	5	12	0	32.9886
1.18546	5	12	0	32.9886
1.18596	5	12	0	32.9886
1.18646	5	12	0	32.9886
1.18696	5	12	0	32.9886
1.18746	5	12	0	32.9886
1.18796	5	12	0	32.9886
1.18846	5	12	0	32.9886
1.18896	5	12	0	32.9886
1.18946	5	12	0	32.9886
1.18993	5	12	0	32.9886
1.19046	5	12	0	32.9886
1.19096	5	12	0	32.9886
1.19143	5	12	0	32.9886
1.19193	5	12	0	32.9886
1.19246	5	12	0	32.9886
1.19296	5	12	0	32.9886
1.19346	5	12	0	32.9886
1.19396	5	12	0	32.9886
1.19446	5	12	0	32.9886
1.19496	5	12	0	32.9886
1.19546	5	12	0	32.9886
1.19596	5	12	0	32.9886
1.19646	5	12	0	32.9886
1.19696	5	12	0	32.9886
1.19746	5	12	0	32.9886
1.19796	5	12	0	32.9886
1.19846	5	12	0	32.9886
1.19896	5	12	0	32.9886
1.19946	5	12	0	32.9886
1.19996	5	12	0	32.9886
1.20046	5	12	0	32.9886
1.20096	5	12	0	32.9886
1.20146	5	12	0	32.9886
1.20196	5	12	0	32.9886
1.20246	5	12	0	32.9886
1.20296	5	12	0	32.9886
1.20346	5	12	0	32.9886
1.20396	5	12	0	32.9886
1.20446	5	12	0	32.9886
1.20496	5	12	0	32.9886
1.20546	5	12	0	32.9886
1.20593	5	12	0	32.9886
1.20646	5	12	0	32.9886
1.20693	5	12	0	32.9886
1.20746	5	12	0	32.9886
1.20796	5	12	0	32.9886
1.20843	5	12	0	32.9886
1.20896	5	12	0	32.9886
1.20946	5	12	0	32.9886
1.20982	5	12	0	32.9886
1.22046	5	13	0	62.0162
1.22096	5	13	0	62.0162
1.22146	5	13	0	62.0162
1.22196	5	13	0	62.0162
1.22246	5	13	0	62.0162
1.22296	5	13	0	62.0162
1.22346	5	13	0	62.0162
1.22396	5	13	0	62.0162
1.22446	5	13	0	62.0162
1.22493	5	13	0	62.0162
1.22546	5	13	0	62.0162
1.22596	5	13	0	62.0162
1.22646	5	13	0	62.0162
1.22696	5	13	0	62.0162
1.22746	5	13	0	62.0162
1.22796	5	13	0	62.0162
1.22846	5	13	0	62.0162
1.22896	5	13	0	62.0162
1.22946	5	13	0	62.0162
1.22993	5	13	0	62.0162
1.23046	5	13	0	62.0162
1.23096	5	13	0	62.0162
1.23143	5	13	0	62.0162
1.23193	5	13	0	62.0162
1.23246	5	13	0	62.0162
1.23296	5	13	0	62.0162
1.23346	5	13	0	62.0162
1.23396	5	13	0	62.0162
1.23446	5	13	0	62.0162
1.23496	5	13	0	62.0162
1.23546	5	13	0	62.0162
1.23596	5	13	0	62.0162
1.23646	5	13	0	62.0162
1.23696	5	13	0	62.0162
1.23746	5	13	0	62.0162
1.23796	5	13	0	62.0162
1.23846	5	13	0	62.0162
1.23896	5	13	0	62.0162
1.23946	5	13	0	62.0162
1.23996	5	13	0	62.0162
1.24046	5	13	0	62.0162
1.24096	5	13	0	62.0162
1.24146	5	13	0	62.0162
1.24196	5	13	0	62.0162
1.24246	5	13	0	62.0162
1.24296	5	13	0	62.0162
1.24346	5	13	0	62.0162
1.24396	5	13	0	62.0162
1.24446	5	13	0	62.0162
1.24496	5	13	0	62.0162
1.24546	5	13	0	62.0162
1.24593	5	13	0	62.0162
1.24596	1	4	0	31.6908
1.24643	1	4	0	31.6908
1.24646	5	13	0	62.0162
1.24693	5	13	0	62.0162
1.24696	1	4	0	31.6908
1.24746	1	4	0	31.6908
1.24746	5	13	0	62.0162
1.24796	1	4	0	31.6908
1.24796	5	13	0	62.0162
1.24843	5	13	0	62.0162
1.24846	1	4	0	31.6908
1.24896	1	4	0	31.6908
1.24896	5	13	0	62.0162
1.24946	1	4	0	31.6908
1.24946	5	13	0	62.0162
1.24993	1	4	0	31.6908
1.24996	5	13	0	62.0162
1.25046	1	4	0	31.6908
1.25046	5	13	0	62.0162
1.25096	1	4	0	31.6908
1.25096	5	13	0	62.0162
1.25146	1	4	0	31.6908
1.25146	5	13	0	62.0162
1.25196	1	4	0	31.6908
1.25196	5	13	0	62.0162
1.25246	1	4	0	31.6908
1.25246	5	13	0	62.0162
1.25296	1	4	0	31.6908
1.25296	5	13	0	62.0162
1.25343	1	4	0	31.6908
1.25346	5	13	0	62.0162
1.25393	1	4	0	31.6908
1.25396	5	13	0	62.0162
1.25443	5	13	0	62.0162
1.25446	1	4	0	31.6908
1.25493	5	13	0	62.0162
1.25496	1	4	0	31.6908
1.25546	1	4	0	31.6908
1.25546	5	13	0	62.0162
1.25593	1	4	0	31.6908
1.25596	5	13	0	62.0162
1.25643	5	13	0	62.0162
1.25646	1	4	0	31.6908
1.25696	1	4	0	31.6908
1.25696	5	13	0	62.0162
1.25746	1	4	0	31.6908
1.25746	5	13	0	62.0162
1.25796	1	4	0	31.6908
1.25796	5	13	0	62.0162
1.25846	1	4	0	31.6908
1.25846	5	13	0	62.0162
1.25896	1	4	0	31.6908
1.25896	5	13	0	62.0162
1.25946	1	4	0	31.6908
1.25946	5	13	0	62.0162
1.25996	1	4	0	31.6908
1.25996	5	13	0	62.0162
1.26046	1	4	0	31.6908
1.26046	5	13	0	62.0162
1.26082	5	13	0	62.0162
1.26096	1	4	0	31.6908
1.26146	1	4	0	31.6908
1.26196	1	4	0	31.6908
1.26246	1	4	0	31.6908
1.26296	1	4	0	31.6908
1.26343	1	4	0	31.6908
1.26396	1	4	0	31.6908
1.26446	1	4	0	31.6908
1.26496	1	4	0	31.6908
1.26546	1	4	0	31.6908
1.26596	1	4	0	31.6908
1.26646	1	4	0	31.6908
1.26696	1	4	0	31.6908
1.26743	1	4	0	31.6908
1.26796	1	4	0	31.6908
1.26846	1	4	0	31.6908
1.26896	1	4	0	31.6908
1.26946	1	4	0	31.6908
1.26996	1	4	0	31.6908
1.27046	1	4	0	31.6908
1.27096	1	4	0	31.6908
1.27146	1	4	0	31.6908
1.27196	1	4	0	31.6908
1.27246	1	4	0	31.6908
1.27296	1	4	0	31.6908
1.27346	1	4	0	31.6908
1.27396	1	4	0	31.6908
1.27446	1	4	0	31.6908
1.27496	1	4	0	31.6908
1.27546	1	4	0	31.6908
1.27596	1	4	0	31.6908
1.27646	1	4	0	31.6908
1.27696	1	4	0	31.6908
1.27743	1	4	0	31.6908
1.27793	1	4	0	31.6908
1.27846	1	4	0	31.6908
1.27896	1	4	0	31.6908
1.27946	1	4	0	31.6908
1.27996	1	4	0	31.6908
1.28046	1	4	0	31.6908
1.28096	1	4	0	31.6908
1.28146	1	4	0	31.6908
1.28196	1	4	0	31.6908
1.28246	1	4	0	31.6908
1.28293	1	4	0	31.6908
1.28346	1	4	0	31.6908
1.28396	1	4	0	31.6908
1.28446	1	4	0	31.6908
1.28496	1	4	0	31.6908
1.28546	1	4	0	31.6908
1.28596	1	4	0	31.6908
1.28632	1	4	0	31.6908
1.37896	1	5	0	34.5371
1.37946	1	5	0	34.5371
1.37996	1	5	0	34.5371
1.38046	1	5	0	34.5371
1.38096	1	5	0	34.5371
1.38146	1	5	0	34.5371
1.38196	1	5	0	34.5371
1.38246	1	5	0	34.5371
1.38296	1	5	0	34.5371
1.38343	1	5	0	34.5371
1.38396	1	5	0	34.5371
1.38446	1	5	0	34.5371
1.38496	1	5	0	34.5371
1.38546	1	5	0	34.5371
1.38596	1	5	0	34.5371
1.38646	1	5	0	34.5371
1.38696	1	5	0	34.5371
1.38743	1	5	0	34.5371
1.38796	1	5	0	34.5371
1.38846	1	5	0	34.5371
1.38896	1	5	0	34.5371
1.38946	1	5	0	34.5371
1.38996	1	5	0	34.5371
1.39046	1	5	0	34.5371
1.39096	1	5	0	34.5371
1.39146	1	5	0	34.5371
1.39196	1	5	0	34.5371
1.39246	1	5	0	34.5371
1.39296	1	5	0	34.5371
1.39346	1	5	0	34.5371
1.39396	1	5	0	34.5371
1.39446	1	5	0	34.5371
1.39496	1	5	0	34.5371
1.39546	1	5	0	34.5371
1.39596	1	5	0	34.5371
1.39646	1	5	0	34.5371
1.39696	1	5	0	34.5371
1.39743	1	5	0	34.5371
1.39793	1	5	0	34.5371
