Time	Entity	Frame	SF	Slot	nodeId	RNTI	bwpId	MsgType
0	gNB PHY Txed	0	0	0	1	0	0	MIB
0	gNB PHY Txed	0	0	0	3	0	0	MIB
0	gNB PHY Txed	0	0	0	5	0	0	MIB
0.005	gNB PHY Txed	0	5	0	1	0	0	SIB1
0.005	gNB PHY Txed	0	5	0	3	0	0	SIB1
0.005	gNB PHY Txed	0	5	0	5	0	0	SIB1
0.01	gNB PHY Txed	1	0	0	1	0	0	MIB
0.01	gNB PHY Txed	1	0	0	3	0	0	MIB
0.01	gNB PHY Txed	1	0	0	5	0	0	MIB
0.015	gNB PHY Txed	1	5	0	1	0	0	SIB1
0.015	gNB PHY Txed	1	5	0	3	0	0	SIB1
0.015	gNB PHY Txed	1	5	0	5	0	0	SIB1
0.018	gNB PHY Txed	1	8	0	1	0	0	RAR
0.018	gNB PHY Txed	1	8	0	3	0	0	RAR
0.018	gNB PHY Txed	1	8	0	5	0	0	RAR
0.018	gNB PHY Txed	1	8	0	5	0	0	UL_UCI
0.0185	gNB PHY Txed	1	8	1	3	0	0	UL_UCI
0.0195	gNB PHY Txed	1	9	1	3	0	0	UL_UCI
0.02	gNB PHY Txed	2	0	0	1	0	0	MIB
0.02	gNB PHY Txed	2	0	0	3	0	0	MIB
0.02	gNB PHY Txed	2	0	0	5	0	0	MIB
0.022	gNB PHY Txed	2	2	0	1	0	0	UL_UCI
0.022	gNB PHY Txed	2	2	0	1	0	0	RAR
0.022	gNB PHY Txed	2	2	0	3	0	0	RAR
0.022	gNB PHY Txed	2	2	0	5	0	0	RAR
0.023	gNB PHY Txed	2	3	0	5	0	0	UL_UCI
0.0235	gNB PHY Txed	2	3	1	5	0	0	UL_UCI
0.024	gNB PHY Txed	2	4	0	3	0	0	UL_UCI
0.025	gNB PHY Txed	2	5	0	1	0	0	SIB1
0.025	gNB PHY Txed	2	5	0	3	0	0	SIB1
0.025	gNB PHY Txed	2	5	0	5	0	0	SIB1
0.026	gNB PHY Txed	2	6	0	1	0	0	UL_UCI
0.026	gNB PHY Txed	2	6	0	3	0	0	UL_UCI
0.028	gNB PHY Txed	2	8	0	5	0	0	UL_UCI
0.0285	gNB PHY Txed	2	8	1	5	0	0	UL_UCI
0.029	gNB PHY Txed	2	9	0	3	0	0	UL_UCI
0.0295	gNB PHY Txed	2	9	1	3	0	0	UL_UCI
0.03	gNB PHY Txed	3	0	0	1	0	0	MIB
0.03	gNB PHY Txed	3	0	0	3	0	0	MIB
0.03	gNB PHY Txed	3	0	0	5	0	0	MIB
0.03	gNB PHY Txed	3	0	0	5	0	0	UL_UCI
0.0305	gNB PHY Txed	3	0	1	5	0	0	UL_UCI
0.032	gNB PHY Txed	3	2	0	1	0	0	UL_UCI
0.0325	gNB PHY Txed	3	2	1	3	0	0	UL_UCI
0.033	gNB PHY Txed	3	3	0	3	0	0	UL_UCI
0.035	gNB PHY Txed	3	5	0	1	0	0	SIB1
0.035	gNB PHY Txed	3	5	0	3	0	0	SIB1
0.035	gNB PHY Txed	3	5	0	5	0	0	SIB1
0.036	gNB PHY Txed	3	6	0	1	0	0	UL_UCI
0.0365	gNB PHY Txed	3	6	1	1	0	0	UL_UCI
0.037	gNB PHY Txed	3	7	0	3	0	0	UL_UCI
0.038	gNB PHY Txed	3	8	0	3	0	0	UL_UCI
0.04	gNB PHY Txed	4	0	0	1	0	0	MIB
0.04	gNB PHY Txed	4	0	0	3	0	0	MIB
0.04	gNB PHY Txed	4	0	0	5	0	0	MIB
0.0405	gNB PHY Txed	4	0	1	3	0	0	UL_UCI
0.0415	gNB PHY Txed	4	1	1	1	0	0	UL_UCI
0.0445	gNB PHY Txed	4	4	1	5	0	0	UL_UCI
0.045	gNB PHY Txed	4	5	0	1	0	0	SIB1
0.045	gNB PHY Txed	4	5	0	1	0	0	UL_UCI
0.045	gNB PHY Txed	4	5	0	3	0	0	SIB1
0.045	gNB PHY Txed	4	5	0	5	0	0	SIB1
0.0455	gNB PHY Txed	4	5	1	3	0	0	UL_UCI
0.0455	gNB PHY Txed	4	5	1	5	0	0	UL_UCI
0.047	gNB PHY Txed	4	7	0	5	0	0	UL_UCI
0.0485	gNB PHY Txed	4	8	1	1	0	0	UL_UCI
0.05	gNB PHY Txed	5	0	0	1	0	0	MIB
0.05	gNB PHY Txed	5	0	0	3	0	0	MIB
0.05	gNB PHY Txed	5	0	0	5	0	0	MIB
0.052	gNB PHY Txed	5	2	0	1	0	0	UL_UCI
0.0525	gNB PHY Txed	5	2	1	1	0	0	UL_UCI
0.053	gNB PHY Txed	5	3	0	5	0	0	UL_UCI
0.0535	gNB PHY Txed	5	3	1	5	0	0	UL_UCI
0.0545	gNB PHY Txed	5	4	1	1	0	0	UL_UCI
0.0545	gNB PHY Txed	5	4	1	3	0	0	UL_UCI
0.055	gNB PHY Txed	5	5	0	1	0	0	SIB1
0.055	gNB PHY Txed	5	5	0	3	0	0	SIB1
0.055	gNB PHY Txed	5	5	0	5	0	0	UL_UCI
0.055	gNB PHY Txed	5	5	0	5	0	0	SIB1
0.0585	gNB PHY Txed	5	8	1	3	0	0	UL_UCI
0.06	gNB PHY Txed	6	0	0	1	0	0	MIB
0.06	gNB PHY Txed	6	0	0	3	0	0	MIB
0.06	gNB PHY Txed	6	0	0	5	0	0	MIB
0.062	gNB PHY Txed	6	2	0	1	0	0	UL_UCI
0.0635	gNB PHY Txed	6	3	1	5	0	0	UL_UCI
0.064	gNB PHY Txed	6	4	0	3	0	0	UL_UCI
0.065	gNB PHY Txed	6	5	0	1	0	0	SIB1
0.065	gNB PHY Txed	6	5	0	3	0	0	SIB1
0.065	gNB PHY Txed	6	5	0	5	0	0	SIB1
0.066	gNB PHY Txed	6	6	0	1	0	0	UL_UCI
0.0685	gNB PHY Txed	6	8	1	5	0	0	UL_UCI
0.0695	gNB PHY Txed	6	9	1	3	0	0	UL_UCI
0.07	gNB PHY Txed	7	0	0	1	0	0	MIB
0.07	gNB PHY Txed	7	0	0	3	0	0	MIB
0.07	gNB PHY Txed	7	0	0	5	0	0	UL_UCI
0.07	gNB PHY Txed	7	0	0	5	0	0	MIB
0.0705	gNB PHY Txed	7	0	1	5	0	0	UL_UCI
0.0725	gNB PHY Txed	7	2	1	3	0	0	UL_UCI
0.073	gNB PHY Txed	7	3	0	3	0	0	UL_UCI
0.075	gNB PHY Txed	7	5	0	1	0	0	SIB1
0.075	gNB PHY Txed	7	5	0	3	0	0	SIB1
0.075	gNB PHY Txed	7	5	0	5	0	0	SIB1
0.076	gNB PHY Txed	7	6	0	1	0	0	UL_UCI
0.0765	gNB PHY Txed	7	6	1	1	0	0	UL_UCI
0.077	gNB PHY Txed	7	7	0	3	0	0	UL_UCI
0.078	gNB PHY Txed	7	8	0	3	0	0	UL_UCI
0.08	gNB PHY Txed	8	0	0	1	0	0	MIB
0.08	gNB PHY Txed	8	0	0	3	0	0	MIB
0.08	gNB PHY Txed	8	0	0	5	0	0	MIB
0.0805	gNB PHY Txed	8	0	1	3	0	0	UL_UCI
0.0815	gNB PHY Txed	8	1	1	1	0	0	UL_UCI
0.0845	gNB PHY Txed	8	4	1	5	0	0	UL_UCI
0.085	gNB PHY Txed	8	5	0	1	0	0	SIB1
0.085	gNB PHY Txed	8	5	0	1	0	0	UL_UCI
0.085	gNB PHY Txed	8	5	0	3	0	0	SIB1
0.085	gNB PHY Txed	8	5	0	5	0	0	SIB1
0.0855	gNB PHY Txed	8	5	1	3	0	0	UL_UCI
0.0855	gNB PHY Txed	8	5	1	5	0	0	UL_UCI
0.087	gNB PHY Txed	8	7	0	5	0	0	UL_UCI
0.0885	gNB PHY Txed	8	8	1	1	0	0	UL_UCI
0.09	gNB PHY Txed	9	0	0	1	0	0	MIB
0.09	gNB PHY Txed	9	0	0	3	0	0	MIB
0.09	gNB PHY Txed	9	0	0	5	0	0	MIB
0.092	gNB PHY Txed	9	2	0	1	0	0	UL_UCI
0.0925	gNB PHY Txed	9	2	1	1	0	0	UL_UCI
0.093	gNB PHY Txed	9	3	0	5	0	0	UL_UCI
0.0935	gNB PHY Txed	9	3	1	5	0	0	UL_UCI
0.0945	gNB PHY Txed	9	4	1	1	0	0	UL_UCI
0.0945	gNB PHY Txed	9	4	1	3	0	0	UL_UCI
0.095	gNB PHY Txed	9	5	0	1	0	0	SIB1
0.095	gNB PHY Txed	9	5	0	3	0	0	SIB1
0.095	gNB PHY Txed	9	5	0	5	0	0	SIB1
0.095	gNB PHY Txed	9	5	0	5	0	0	UL_UCI
0.0985	gNB PHY Txed	9	8	1	3	0	0	UL_UCI
0.1	gNB PHY Txed	10	0	0	1	0	0	MIB
0.1	gNB PHY Txed	10	0	0	3	0	0	MIB
0.1	gNB PHY Txed	10	0	0	5	0	0	MIB
0.102	gNB PHY Txed	10	2	0	1	0	0	UL_UCI
0.1035	gNB PHY Txed	10	3	1	5	0	0	UL_UCI
0.104	gNB PHY Txed	10	4	0	3	0	0	UL_UCI
0.105	gNB PHY Txed	10	5	0	1	0	0	SIB1
0.105	gNB PHY Txed	10	5	0	3	0	0	SIB1
0.105	gNB PHY Txed	10	5	0	5	0	0	SIB1
0.106	gNB PHY Txed	10	6	0	1	0	0	UL_UCI
0.1085	gNB PHY Txed	10	8	1	5	0	0	UL_UCI
0.1095	gNB PHY Txed	10	9	1	3	0	0	UL_UCI
0.11	gNB PHY Txed	11	0	0	1	0	0	MIB
0.11	gNB PHY Txed	11	0	0	3	0	0	MIB
0.11	gNB PHY Txed	11	0	0	5	0	0	UL_UCI
0.11	gNB PHY Txed	11	0	0	5	0	0	MIB
0.1105	gNB PHY Txed	11	0	1	5	0	0	UL_UCI
0.1125	gNB PHY Txed	11	2	1	3	0	0	UL_UCI
0.113	gNB PHY Txed	11	3	0	3	0	0	UL_UCI
0.115	gNB PHY Txed	11	5	0	1	0	0	SIB1
0.115	gNB PHY Txed	11	5	0	3	0	0	SIB1
0.115	gNB PHY Txed	11	5	0	5	0	0	SIB1
0.116	gNB PHY Txed	11	6	0	1	0	0	UL_UCI
0.1165	gNB PHY Txed	11	6	1	1	0	0	UL_UCI
0.117	gNB PHY Txed	11	7	0	3	0	0	UL_UCI
0.118	gNB PHY Txed	11	8	0	3	0	0	UL_UCI
0.12	gNB PHY Txed	12	0	0	1	0	0	MIB
0.12	gNB PHY Txed	12	0	0	3	0	0	MIB
0.12	gNB PHY Txed	12	0	0	5	0	0	MIB
0.1205	gNB PHY Txed	12	0	1	3	0	0	UL_UCI
0.1215	gNB PHY Txed	12	1	1	1	0	0	UL_UCI
0.1245	gNB PHY Txed	12	4	1	5	0	0	UL_UCI
0.125	gNB PHY Txed	12	5	0	1	0	0	UL_UCI
0.125	gNB PHY Txed	12	5	0	1	0	0	SIB1
0.125	gNB PHY Txed	12	5	0	3	0	0	SIB1
0.125	gNB PHY Txed	12	5	0	5	0	0	SIB1
0.1255	gNB PHY Txed	12	5	1	3	0	0	UL_UCI
0.1255	gNB PHY Txed	12	5	1	5	0	0	UL_UCI
0.127	gNB PHY Txed	12	7	0	5	0	0	UL_UCI
0.1285	gNB PHY Txed	12	8	1	1	0	0	UL_UCI
0.13	gNB PHY Txed	13	0	0	1	0	0	MIB
0.13	gNB PHY Txed	13	0	0	3	0	0	MIB
0.13	gNB PHY Txed	13	0	0	5	0	0	MIB
0.132	gNB PHY Txed	13	2	0	1	0	0	UL_UCI
0.1325	gNB PHY Txed	13	2	1	1	0	0	UL_UCI
0.133	gNB PHY Txed	13	3	0	5	0	0	UL_UCI
0.1335	gNB PHY Txed	13	3	1	5	0	0	UL_UCI
0.1345	gNB PHY Txed	13	4	1	1	0	0	UL_UCI
0.1345	gNB PHY Txed	13	4	1	3	0	0	UL_UCI
0.135	gNB PHY Txed	13	5	0	1	0	0	SIB1
0.135	gNB PHY Txed	13	5	0	3	0	0	SIB1
0.135	gNB PHY Txed	13	5	0	5	0	0	UL_UCI
0.135	gNB PHY Txed	13	5	0	5	0	0	SIB1
0.1385	gNB PHY Txed	13	8	1	3	0	0	UL_UCI
0.14	gNB PHY Txed	14	0	0	1	0	0	MIB
0.14	gNB PHY Txed	14	0	0	3	0	0	MIB
0.14	gNB PHY Txed	14	0	0	5	0	0	MIB
0.142	gNB PHY Txed	14	2	0	1	0	0	UL_UCI
0.1435	gNB PHY Txed	14	3	1	5	0	0	UL_UCI
0.144	gNB PHY Txed	14	4	0	3	0	0	UL_UCI
0.145	gNB PHY Txed	14	5	0	1	0	0	SIB1
0.145	gNB PHY Txed	14	5	0	3	0	0	SIB1
0.145	gNB PHY Txed	14	5	0	5	0	0	SIB1
0.146	gNB PHY Txed	14	6	0	1	0	0	UL_UCI
0.1485	gNB PHY Txed	14	8	1	5	0	0	UL_UCI
0.1495	gNB PHY Txed	14	9	1	3	0	0	UL_UCI
0.15	gNB PHY Txed	15	0	0	1	0	0	MIB
0.15	gNB PHY Txed	15	0	0	3	0	0	MIB
0.15	gNB PHY Txed	15	0	0	5	0	0	UL_UCI
0.15	gNB PHY Txed	15	0	0	5	0	0	MIB
0.1505	gNB PHY Txed	15	0	1	5	0	0	UL_UCI
0.1525	gNB PHY Txed	15	2	1	3	0	0	UL_UCI
0.153	gNB PHY Txed	15	3	0	3	0	0	UL_UCI
0.155	gNB PHY Txed	15	5	0	1	0	0	SIB1
0.155	gNB PHY Txed	15	5	0	3	0	0	SIB1
0.155	gNB PHY Txed	15	5	0	5	0	0	SIB1
0.156	gNB PHY Txed	15	6	0	1	0	0	UL_UCI
0.1565	gNB PHY Txed	15	6	1	1	0	0	UL_UCI
0.157	gNB PHY Txed	15	7	0	3	0	0	UL_UCI
0.158	gNB PHY Txed	15	8	0	3	0	0	UL_UCI
0.16	gNB PHY Txed	16	0	0	1	0	0	MIB
0.16	gNB PHY Txed	16	0	0	3	0	0	MIB
0.16	gNB PHY Txed	16	0	0	5	0	0	MIB
0.1605	gNB PHY Txed	16	0	1	3	0	0	UL_UCI
0.1615	gNB PHY Txed	16	1	1	1	0	0	UL_UCI
0.1645	gNB PHY Txed	16	4	1	5	0	0	UL_UCI
0.165	gNB PHY Txed	16	5	0	1	0	0	SIB1
0.165	gNB PHY Txed	16	5	0	1	0	0	UL_UCI
0.165	gNB PHY Txed	16	5	0	3	0	0	SIB1
0.165	gNB PHY Txed	16	5	0	5	0	0	SIB1
0.1655	gNB PHY Txed	16	5	1	3	0	0	UL_UCI
0.1655	gNB PHY Txed	16	5	1	5	0	0	UL_UCI
0.167	gNB PHY Txed	16	7	0	5	0	0	UL_UCI
0.1685	gNB PHY Txed	16	8	1	1	0	0	UL_UCI
0.17	gNB PHY Txed	17	0	0	1	0	0	MIB
0.17	gNB PHY Txed	17	0	0	3	0	0	MIB
0.17	gNB PHY Txed	17	0	0	5	0	0	MIB
0.172	gNB PHY Txed	17	2	0	1	0	0	UL_UCI
0.1725	gNB PHY Txed	17	2	1	1	0	0	UL_UCI
0.173	gNB PHY Txed	17	3	0	5	0	0	UL_UCI
0.1735	gNB PHY Txed	17	3	1	5	0	0	UL_UCI
0.1745	gNB PHY Txed	17	4	1	1	0	0	UL_UCI
0.1745	gNB PHY Txed	17	4	1	3	0	0	UL_UCI
0.175	gNB PHY Txed	17	5	0	1	0	0	SIB1
0.175	gNB PHY Txed	17	5	0	3	0	0	SIB1
0.175	gNB PHY Txed	17	5	0	5	0	0	UL_UCI
0.175	gNB PHY Txed	17	5	0	5	0	0	SIB1
0.1785	gNB PHY Txed	17	8	1	3	0	0	UL_UCI
0.18	gNB PHY Txed	18	0	0	1	0	0	MIB
0.18	gNB PHY Txed	18	0	0	3	0	0	MIB
0.18	gNB PHY Txed	18	0	0	5	0	0	MIB
0.182	gNB PHY Txed	18	2	0	1	0	0	UL_UCI
0.1835	gNB PHY Txed	18	3	1	5	0	0	UL_UCI
0.184	gNB PHY Txed	18	4	0	3	0	0	UL_UCI
0.185	gNB PHY Txed	18	5	0	1	0	0	SIB1
0.185	gNB PHY Txed	18	5	0	3	0	0	SIB1
0.185	gNB PHY Txed	18	5	0	5	0	0	SIB1
0.186	gNB PHY Txed	18	6	0	1	0	0	UL_UCI
0.1885	gNB PHY Txed	18	8	1	5	0	0	UL_UCI
0.1895	gNB PHY Txed	18	9	1	3	0	0	UL_UCI
0.19	gNB PHY Txed	19	0	0	1	0	0	MIB
0.19	gNB PHY Txed	19	0	0	3	0	0	MIB
0.19	gNB PHY Txed	19	0	0	5	0	0	UL_UCI
0.19	gNB PHY Txed	19	0	0	5	0	0	MIB
0.1905	gNB PHY Txed	19	0	1	5	0	0	UL_UCI
0.1925	gNB PHY Txed	19	2	1	3	0	0	UL_UCI
0.193	gNB PHY Txed	19	3	0	3	0	0	UL_UCI
0.195	gNB PHY Txed	19	5	0	1	0	0	SIB1
0.195	gNB PHY Txed	19	5	0	3	0	0	SIB1
0.195	gNB PHY Txed	19	5	0	5	0	0	SIB1
0.196	gNB PHY Txed	19	6	0	1	0	0	UL_UCI
0.1965	gNB PHY Txed	19	6	1	1	0	0	UL_UCI
0.197	gNB PHY Txed	19	7	0	3	0	0	UL_UCI
0.198	gNB PHY Txed	19	8	0	3	0	0	UL_UCI
0.2	gNB PHY Txed	20	0	0	1	0	0	MIB
0.2	gNB PHY Txed	20	0	0	3	0	0	MIB
0.2	gNB PHY Txed	20	0	0	5	0	0	MIB
0.2005	gNB PHY Txed	20	0	1	3	0	0	UL_UCI
0.2015	gNB PHY Txed	20	1	1	1	0	0	UL_UCI
0.2045	gNB PHY Txed	20	4	1	5	0	0	UL_UCI
0.205	gNB PHY Txed	20	5	0	1	0	0	UL_UCI
0.205	gNB PHY Txed	20	5	0	1	0	0	SIB1
0.205	gNB PHY Txed	20	5	0	3	0	0	SIB1
0.205	gNB PHY Txed	20	5	0	5	0	0	SIB1
0.2055	gNB PHY Txed	20	5	1	3	0	0	UL_UCI
0.2055	gNB PHY Txed	20	5	1	5	0	0	UL_UCI
0.207	gNB PHY Txed	20	7	0	5	0	0	UL_UCI
0.2085	gNB PHY Txed	20	8	1	1	0	0	UL_UCI
0.21	gNB PHY Txed	21	0	0	1	0	0	MIB
0.21	gNB PHY Txed	21	0	0	3	0	0	MIB
0.21	gNB PHY Txed	21	0	0	5	0	0	MIB
0.212	gNB PHY Txed	21	2	0	1	0	0	UL_UCI
0.2125	gNB PHY Txed	21	2	1	1	0	0	UL_UCI
0.213	gNB PHY Txed	21	3	0	5	0	0	UL_UCI
0.2135	gNB PHY Txed	21	3	1	5	0	0	UL_UCI
0.2145	gNB PHY Txed	21	4	1	1	0	0	UL_UCI
0.2145	gNB PHY Txed	21	4	1	3	0	0	UL_UCI
0.215	gNB PHY Txed	21	5	0	1	0	0	SIB1
0.215	gNB PHY Txed	21	5	0	3	0	0	SIB1
0.215	gNB PHY Txed	21	5	0	5	0	0	SIB1
0.215	gNB PHY Txed	21	5	0	5	0	0	UL_UCI
0.2185	gNB PHY Txed	21	8	1	3	0	0	UL_UCI
0.22	gNB PHY Txed	22	0	0	1	0	0	MIB
0.22	gNB PHY Txed	22	0	0	3	0	0	MIB
0.22	gNB PHY Txed	22	0	0	5	0	0	MIB
0.222	gNB PHY Txed	22	2	0	1	0	0	UL_UCI
0.2235	gNB PHY Txed	22	3	1	5	0	0	UL_UCI
0.224	gNB PHY Txed	22	4	0	3	0	0	UL_UCI
0.225	gNB PHY Txed	22	5	0	1	0	0	SIB1
0.225	gNB PHY Txed	22	5	0	3	0	0	SIB1
0.225	gNB PHY Txed	22	5	0	5	0	0	SIB1
0.226	gNB PHY Txed	22	6	0	1	0	0	UL_UCI
0.2285	gNB PHY Txed	22	8	1	5	0	0	UL_UCI
0.2295	gNB PHY Txed	22	9	1	3	0	0	UL_UCI
0.23	gNB PHY Txed	23	0	0	1	0	0	MIB
0.23	gNB PHY Txed	23	0	0	3	0	0	MIB
0.23	gNB PHY Txed	23	0	0	5	0	0	MIB
0.23	gNB PHY Txed	23	0	0	5	0	0	UL_UCI
0.2305	gNB PHY Txed	23	0	1	5	0	0	UL_UCI
0.2325	gNB PHY Txed	23	2	1	3	0	0	UL_UCI
0.233	gNB PHY Txed	23	3	0	3	0	0	UL_UCI
0.235	gNB PHY Txed	23	5	0	1	0	0	SIB1
0.235	gNB PHY Txed	23	5	0	3	0	0	SIB1
0.235	gNB PHY Txed	23	5	0	5	0	0	SIB1
0.236	gNB PHY Txed	23	6	0	1	0	0	UL_UCI
0.2365	gNB PHY Txed	23	6	1	1	0	0	UL_UCI
0.237	gNB PHY Txed	23	7	0	3	0	0	UL_UCI
0.238	gNB PHY Txed	23	8	0	3	0	0	UL_UCI
0.24	gNB PHY Txed	24	0	0	1	0	0	MIB
0.24	gNB PHY Txed	24	0	0	3	0	0	MIB
0.24	gNB PHY Txed	24	0	0	5	0	0	MIB
0.2405	gNB PHY Txed	24	0	1	3	0	0	UL_UCI
0.2415	gNB PHY Txed	24	1	1	1	0	0	UL_UCI
0.2445	gNB PHY Txed	24	4	1	5	0	0	UL_UCI
0.245	gNB PHY Txed	24	5	0	1	0	0	SIB1
0.245	gNB PHY Txed	24	5	0	1	0	0	UL_UCI
0.245	gNB PHY Txed	24	5	0	3	0	0	SIB1
0.245	gNB PHY Txed	24	5	0	5	0	0	SIB1
0.2455	gNB PHY Txed	24	5	1	3	0	0	UL_UCI
0.2455	gNB PHY Txed	24	5	1	5	0	0	UL_UCI
0.247	gNB PHY Txed	24	7	0	5	0	0	UL_UCI
0.2485	gNB PHY Txed	24	8	1	1	0	0	UL_UCI
0.25	gNB PHY Txed	25	0	0	1	0	0	MIB
0.25	gNB PHY Txed	25	0	0	3	0	0	MIB
0.25	gNB PHY Txed	25	0	0	5	0	0	MIB
0.252	gNB PHY Txed	25	2	0	1	0	0	UL_UCI
0.2525	gNB PHY Txed	25	2	1	1	0	0	UL_UCI
0.253	gNB PHY Txed	25	3	0	5	0	0	UL_UCI
0.2535	gNB PHY Txed	25	3	1	5	0	0	UL_UCI
0.2545	gNB PHY Txed	25	4	1	1	0	0	UL_UCI
0.2545	gNB PHY Txed	25	4	1	3	0	0	UL_UCI
0.255	gNB PHY Txed	25	5	0	1	0	0	SIB1
0.255	gNB PHY Txed	25	5	0	3	0	0	SIB1
0.255	gNB PHY Txed	25	5	0	5	0	0	SIB1
0.255	gNB PHY Txed	25	5	0	5	0	0	UL_UCI
0.2585	gNB PHY Txed	25	8	1	3	0	0	UL_UCI
0.26	gNB PHY Txed	26	0	0	1	0	0	MIB
0.26	gNB PHY Txed	26	0	0	3	0	0	MIB
0.26	gNB PHY Txed	26	0	0	5	0	0	MIB
0.262	gNB PHY Txed	26	2	0	1	0	0	UL_UCI
0.2635	gNB PHY Txed	26	3	1	5	0	0	UL_UCI
0.264	gNB PHY Txed	26	4	0	3	0	0	UL_UCI
0.265	gNB PHY Txed	26	5	0	1	0	0	SIB1
0.265	gNB PHY Txed	26	5	0	3	0	0	SIB1
0.265	gNB PHY Txed	26	5	0	5	0	0	SIB1
0.266	gNB PHY Txed	26	6	0	1	0	0	UL_UCI
0.2685	gNB PHY Txed	26	8	1	5	0	0	UL_UCI
0.2695	gNB PHY Txed	26	9	1	3	0	0	UL_UCI
0.27	gNB PHY Txed	27	0	0	1	0	0	MIB
0.27	gNB PHY Txed	27	0	0	3	0	0	MIB
0.27	gNB PHY Txed	27	0	0	5	0	0	MIB
0.27	gNB PHY Txed	27	0	0	5	0	0	UL_UCI
0.2705	gNB PHY Txed	27	0	1	5	0	0	UL_UCI
0.2725	gNB PHY Txed	27	2	1	3	0	0	UL_UCI
0.273	gNB PHY Txed	27	3	0	3	0	0	UL_UCI
0.275	gNB PHY Txed	27	5	0	1	0	0	SIB1
0.275	gNB PHY Txed	27	5	0	3	0	0	SIB1
0.275	gNB PHY Txed	27	5	0	5	0	0	SIB1
0.276	gNB PHY Txed	27	6	0	1	0	0	UL_UCI
0.2765	gNB PHY Txed	27	6	1	1	0	0	UL_UCI
0.277	gNB PHY Txed	27	7	0	3	0	0	UL_UCI
0.278	gNB PHY Txed	27	8	0	3	0	0	UL_UCI
0.28	gNB PHY Txed	28	0	0	1	0	0	MIB
0.28	gNB PHY Txed	28	0	0	3	0	0	MIB
0.28	gNB PHY Txed	28	0	0	5	0	0	MIB
0.2805	gNB PHY Txed	28	0	1	3	0	0	UL_UCI
0.2815	gNB PHY Txed	28	1	1	1	0	0	UL_UCI
0.2845	gNB PHY Txed	28	4	1	5	0	0	UL_UCI
0.285	gNB PHY Txed	28	5	0	1	0	0	UL_UCI
0.285	gNB PHY Txed	28	5	0	1	0	0	SIB1
0.285	gNB PHY Txed	28	5	0	3	0	0	SIB1
0.285	gNB PHY Txed	28	5	0	5	0	0	SIB1
0.2855	gNB PHY Txed	28	5	1	3	0	0	UL_UCI
0.2855	gNB PHY Txed	28	5	1	5	0	0	UL_UCI
0.287	gNB PHY Txed	28	7	0	5	0	0	UL_UCI
0.2885	gNB PHY Txed	28	8	1	1	0	0	UL_UCI
0.29	gNB PHY Txed	29	0	0	1	0	0	MIB
0.29	gNB PHY Txed	29	0	0	3	0	0	MIB
0.29	gNB PHY Txed	29	0	0	5	0	0	MIB
0.292	gNB PHY Txed	29	2	0	1	0	0	UL_UCI
0.2925	gNB PHY Txed	29	2	1	1	0	0	UL_UCI
0.293	gNB PHY Txed	29	3	0	5	0	0	UL_UCI
0.2935	gNB PHY Txed	29	3	1	5	0	0	UL_UCI
0.2945	gNB PHY Txed	29	4	1	1	0	0	UL_UCI
0.2945	gNB PHY Txed	29	4	1	3	0	0	UL_UCI
0.295	gNB PHY Txed	29	5	0	1	0	0	SIB1
0.295	gNB PHY Txed	29	5	0	3	0	0	SIB1
0.295	gNB PHY Txed	29	5	0	5	0	0	UL_UCI
0.295	gNB PHY Txed	29	5	0	5	0	0	SIB1
0.2985	gNB PHY Txed	29	8	1	3	0	0	UL_UCI
0.3	gNB PHY Txed	30	0	0	1	0	0	MIB
0.3	gNB PHY Txed	30	0	0	3	0	0	MIB
0.3	gNB PHY Txed	30	0	0	5	0	0	MIB
0.302	gNB PHY Txed	30	2	0	1	0	0	UL_UCI
0.3035	gNB PHY Txed	30	3	1	5	0	0	UL_UCI
0.304	gNB PHY Txed	30	4	0	3	0	0	UL_UCI
0.305	gNB PHY Txed	30	5	0	1	0	0	SIB1
0.305	gNB PHY Txed	30	5	0	3	0	0	SIB1
0.305	gNB PHY Txed	30	5	0	5	0	0	SIB1
0.306	gNB PHY Txed	30	6	0	1	0	0	UL_UCI
0.3085	gNB PHY Txed	30	8	1	5	0	0	UL_UCI
0.3095	gNB PHY Txed	30	9	1	1	0	0	DL_DCI
0.3095	gNB PHY Txed	30	9	1	1	0	0	DL_DCI
0.3095	gNB PHY Txed	30	9	1	1	0	0	DL_DCI
0.3095	gNB PHY Txed	30	9	1	1	0	0	DL_DCI
0.3095	gNB PHY Txed	30	9	1	1	0	0	DL_DCI
0.3095	gNB PHY Txed	30	9	1	1	0	0	DL_DCI
0.3095	gNB PHY Txed	30	9	1	1	0	0	DL_DCI
0.3095	gNB PHY Txed	30	9	1	1	0	0	DL_DCI
0.3095	gNB PHY Txed	30	9	1	1	0	0	DL_DCI
0.3095	gNB PHY Txed	30	9	1	1	0	0	DL_DCI
0.3095	gNB PHY Txed	30	9	1	3	0	0	UL_UCI
0.31	gNB PHY Txed	31	0	0	1	0	0	MIB
0.31	gNB PHY Txed	31	0	0	1	0	0	DL_DCI
0.31	gNB PHY Txed	31	0	0	1	0	0	DL_DCI
0.31	gNB PHY Txed	31	0	0	1	0	0	DL_DCI
0.31	gNB PHY Txed	31	0	0	1	0	0	DL_DCI
0.31	gNB PHY Txed	31	0	0	1	0	0	DL_DCI
0.31	gNB PHY Txed	31	0	0	1	0	0	DL_DCI
