Time(sec)	CellId	BwpId	IMSI	pathLoss(dB)
0.502964	5	0	8	-92.0396
0.503429	1	0	18	-111.712
0.503464	5	0	8	-92.0396
0.503964	5	0	8	-92.0396
0.504464	5	0	8	-92.0396
0.504929	5	0	17	-110.871
0.504964	5	0	8	-92.0396
0.505429	3	0	19	-110.182
0.505464	5	0	8	-92.0396
0.505964	5	0	8	-92.0396
0.506464	5	0	8	-92.0396
0.506964	5	0	8	-92.0396
0.507429	1	0	9	-109.928
0.507464	5	0	8	-92.0396
0.507964	5	0	8	-92.0396
0.508464	5	0	8	-92.0396
0.508964	5	0	8	-92.0396
0.509464	5	0	8	-92.0396
0.509929	5	0	32	-115.839
0.509964	5	0	8	-92.0396
0.510464	5	0	8	-92.0396
0.510929	3	0	31	-100.317
0.510964	5	0	8	-92.0396
0.511429	5	0	8	-92.0396
0.511464	5	0	8	-92.0396
0.511929	5	0	23	-111.895
0.511964	5	0	8	-92.0396
0.512464	5	0	8	-92.0396
0.512964	5	0	8	-92.0396
0.513464	5	0	8	-92.0396
0.513929	3	0	7	-96.2002
0.513964	5	0	8	-92.0396
0.514429	3	0	13	-112.759
0.514464	5	0	8	-92.0396
0.514964	5	0	8	-92.0396
0.515464	5	0	8	-92.0396
0.515964	5	0	8	-92.0396
0.516464	5	0	8	-92.0396
0.516964	5	0	8	-92.0396
0.517429	1	0	6	-108.316
0.517464	5	0	8	-92.0396
0.517929	1	0	21	-113.687
0.517964	5	0	8	-92.0396
0.518429	3	0	28	-107.346
0.518464	5	0	8	-92.0396
0.518964	5	0	8	-92.0396
0.519429	3	0	10	-106.523
0.519464	5	0	8	-92.0396
0.519964	5	0	8	-92.0396
0.520464	5	0	8	-92.0396
0.520964	5	0	8	-92.0396
0.521464	5	0	8	-92.0396
0.521929	3	0	16	-107.008
0.521964	5	0	8	-92.0396
0.522464	5	0	8	-92.0396
0.522929	1	0	24	-109.714
0.522964	5	0	8	-92.0396
0.523464	5	0	8	-92.0396
0.523964	5	0	8	-92.0396
0.524464	5	0	8	-92.0396
0.524964	5	0	8	-92.0396
0.525464	5	0	8	-92.0396
0.525929	5	0	26	-85.9646
0.525964	5	0	8	-92.0396
0.526429	1	0	15	-112.144
0.526464	5	0	8	-92.0396
0.526929	3	0	22	-114.926
0.526929	5	0	5	-93.4123
0.526964	5	0	8	-92.0396
0.527464	5	0	8	-92.0396
0.527964	5	0	8	-92.0396
0.528429	5	0	20	-97.6195
0.528464	5	0	8	-92.0396
0.528964	5	0	8	-92.0396
0.529464	5	0	8	-92.0396
0.529929	1	0	30	-110.066
0.529964	5	0	8	-92.0396
0.530464	5	0	8	-92.0396
0.530964	5	0	8	-92.0396
0.531464	5	0	8	-92.0396
0.531964	5	0	8	-92.0396
0.532464	5	0	8	-92.0396
0.532964	5	0	8	-92.0396
0.533429	1	0	3	-114.19
0.533464	5	0	8	-92.0396
0.533929	1	0	12	-110.333
0.533964	5	0	8	-92.0396
0.534429	5	0	11	-102.569
0.534464	5	0	8	-92.0396
0.534929	5	0	14	-102.507
0.534964	5	0	8	-92.0396
0.535464	5	0	8	-92.0396
0.535929	1	0	27	-107.861
0.535929	3	0	25	-115.525
0.536429	5	0	29	-107.965
0.539929	3	0	4	-113.828
0.543429	1	0	18	-111.712
0.544929	5	0	17	-110.871
0.545429	3	0	19	-110.182
0.547429	1	0	9	-109.928
0.549929	5	0	32	-115.839
0.550464	1	0	3	-114.19
0.550929	3	0	31	-100.317
0.550964	1	0	3	-114.19
0.551429	5	0	8	-92.0396
0.551464	1	0	3	-114.19
0.551929	5	0	23	-111.895
0.551964	1	0	3	-114.19
0.552464	1	0	3	-114.19
0.552964	1	0	3	-114.19
0.553464	1	0	3	-114.19
0.553929	3	0	7	-96.2002
0.553964	1	0	3	-114.19
0.554429	3	0	13	-112.759
0.554464	1	0	3	-114.19
0.554964	1	0	3	-114.19
0.555464	1	0	3	-114.19
0.555964	1	0	3	-114.19
0.556464	1	0	3	-114.19
0.556964	1	0	3	-114.19
0.557429	1	0	6	-108.316
0.557464	1	0	3	-114.19
0.557929	1	0	21	-113.687
0.557964	1	0	3	-114.19
0.558429	3	0	28	-107.346
0.558464	1	0	3	-114.19
0.558964	1	0	3	-114.19
0.559429	3	0	10	-106.523
0.559464	1	0	3	-114.19
0.559964	1	0	3	-114.19
0.560464	1	0	3	-114.19
0.560964	1	0	3	-114.19
0.561464	1	0	3	-114.19
0.561929	3	0	16	-107.008
0.561964	1	0	3	-114.19
0.562464	1	0	3	-114.19
0.562929	1	0	24	-109.714
0.562964	1	0	3	-114.19
0.563464	1	0	3	-114.19
0.563964	1	0	3	-114.19
0.564464	1	0	3	-114.19
0.564964	1	0	3	-114.19
0.565464	1	0	3	-114.19
0.565929	5	0	26	-85.9646
0.565964	1	0	3	-114.19
0.566429	1	0	15	-112.144
0.566464	1	0	3	-114.19
0.566929	3	0	22	-114.926
0.566929	5	0	5	-93.4123
0.566964	1	0	3	-114.19
0.567464	1	0	3	-114.19
0.567964	1	0	3	-114.19
0.568429	5	0	20	-97.6195
0.568464	1	0	3	-114.19
0.568964	1	0	3	-114.19
0.569464	1	0	3	-114.19
0.569929	1	0	30	-110.066
0.569964	1	0	3	-114.19
0.570464	1	0	3	-114.19
0.570964	1	0	3	-114.19
0.571464	1	0	3	-114.19
0.571964	1	0	3	-114.19
0.572464	1	0	3	-114.19
0.572964	1	0	3	-114.19
0.573429	1	0	3	-114.19
0.573464	1	0	3	-114.19
0.573929	1	0	12	-110.333
0.573964	1	0	3	-114.19
0.574429	5	0	11	-102.569
0.574464	1	0	3	-114.19
0.574929	5	0	14	-102.507
0.574964	1	0	3	-114.19
0.575464	1	0	3	-114.19
0.575929	1	0	27	-107.861
0.575929	3	0	25	-115.525
0.575964	1	0	3	-114.19
0.576429	5	0	29	-107.965
0.576464	1	0	3	-114.19
0.576964	1	0	3	-114.19
0.577464	1	0	3	-114.19
0.577964	1	0	3	-114.19
0.578464	1	0	3	-114.19
0.578964	1	0	3	-114.19
0.579464	1	0	3	-114.19
0.579929	3	0	4	-113.828
0.579964	1	0	3	-114.19
0.580464	1	0	3	-114.19
0.580964	1	0	3	-114.19
0.581464	1	0	3	-114.19
0.581964	1	0	3	-114.19
0.582464	1	0	3	-114.19
0.582964	1	0	3	-114.19
0.583429	1	0	18	-111.712
0.583464	1	0	3	-114.19
0.583964	1	0	3	-114.19
0.584464	1	0	3	-114.19
0.584929	5	0	17	-110.871
0.584964	1	0	3	-114.19
0.585429	3	0	19	-110.182
0.585464	1	0	3	-114.19
0.585964	1	0	3	-114.19
0.586464	1	0	3	-114.19
0.586964	1	0	3	-114.19
0.587429	1	0	9	-109.928
0.587464	1	0	3	-114.19
0.587964	1	0	3	-114.19
0.588464	1	0	3	-114.19
0.588964	1	0	3	-114.19
0.589464	1	0	3	-114.19
0.589929	5	0	32	-115.839
0.589964	1	0	3	-114.19
0.590464	1	0	3	-114.19
0.590929	3	0	31	-100.317
0.590964	1	0	3	-114.19
0.591429	5	0	8	-92.0396
0.591464	1	0	3	-114.19
0.591929	5	0	23	-111.895
0.591964	1	0	3	-114.19
0.592464	1	0	3	-114.19
0.592964	1	0	3	-114.19
0.593464	1	0	3	-114.19
0.593929	3	0	7	-96.2002
0.593964	1	0	3	-114.19
0.594429	3	0	13	-112.759
0.594464	1	0	3	-114.19
0.594964	1	0	3	-114.19
0.595464	5	0	11	-102.569
0.595464	1	0	3	-114.19
0.595964	5	0	11	-102.569
0.595964	1	0	3	-114.19
0.596464	5	0	11	-102.569
0.596464	1	0	3	-114.19
0.596964	5	0	11	-102.569
0.596964	1	0	3	-114.19
0.597429	1	0	6	-108.316
0.597464	1	0	3	-114.19
0.597464	5	0	11	-102.569
0.597929	1	0	21	-113.687
0.597964	1	0	3	-114.19
0.597964	5	0	11	-102.569
0.598429	3	0	28	-107.346
0.598464	1	0	3	-114.19
0.598464	5	0	11	-102.569
0.598964	1	0	3	-114.19
0.598964	5	0	11	-102.569
0.599429	3	0	10	-106.523
0.599464	1	0	3	-114.19
0.599464	5	0	11	-102.569
0.599964	1	0	3	-114.19
0.599964	5	0	11	-102.569
0.600464	5	0	11	-102.569
0.600964	5	0	11	-102.569
0.601464	5	0	11	-102.569
0.601929	3	0	16	-107.008
0.601964	5	0	11	-102.569
0.602464	5	0	11	-102.569
0.602929	1	0	24	-109.714
0.602964	5	0	11	-102.569
0.603464	5	0	11	-102.569
0.603964	5	0	11	-102.569
0.604464	5	0	11	-102.569
0.604964	5	0	11	-102.569
0.605464	5	0	11	-102.569
0.605929	5	0	26	-85.9646
0.605964	5	0	11	-102.569
0.606429	1	0	15	-112.144
0.606464	5	0	11	-102.569
0.606929	3	0	22	-114.926
0.606929	5	0	5	-93.4123
0.606964	5	0	11	-102.569
0.607464	5	0	11	-102.569
0.607964	5	0	11	-102.569
0.608429	5	0	20	-97.6195
0.608464	5	0	11	-102.569
0.608964	5	0	11	-102.569
0.609464	5	0	11	-102.569
0.609929	1	0	30	-110.066
0.609964	5	0	11	-102.569
0.610464	5	0	11	-102.569
0.610964	5	0	11	-102.569
0.611464	5	0	11	-102.569
0.611964	5	0	11	-102.569
0.612464	5	0	11	-102.569
0.612964	5	0	11	-102.569
0.613429	1	0	3	-114.19
0.613464	5	0	11	-102.569
0.613929	1	0	12	-110.333
0.613964	5	0	11	-102.569
0.614429	5	0	11	-102.569
0.614464	5	0	11	-102.569
0.614929	5	0	14	-102.507
0.614964	5	0	11	-102.569
0.615464	5	0	11	-102.569
0.615929	1	0	27	-107.861
0.615929	3	0	25	-115.525
0.615964	5	0	11	-102.569
0.616429	5	0	29	-107.965
0.616464	5	0	11	-102.569
0.616964	5	0	11	-102.569
0.617464	5	0	11	-102.569
0.617964	5	0	11	-102.569
0.618464	5	0	11	-102.569
0.618964	5	0	11	-102.569
0.619464	5	0	11	-102.569
0.619929	3	0	4	-113.828
0.619964	5	0	11	-102.569
0.620464	5	0	11	-102.569
0.620964	5	0	11	-102.569
0.621464	5	0	11	-102.569
0.621964	5	0	11	-102.569
0.622464	5	0	11	-102.569
0.622964	5	0	11	-102.569
0.623429	1	0	18	-111.712
0.623464	5	0	11	-102.569
0.623964	5	0	11	-102.569
0.624464	5	0	11	-102.569
0.624929	5	0	17	-110.871
0.624964	5	0	11	-102.569
0.625429	3	0	19	-110.182
0.625464	5	0	11	-102.569
0.625964	5	0	11	-102.569
0.626464	5	0	11	-102.569
0.626964	5	0	11	-102.569
0.627429	1	0	9	-109.928
0.627464	5	0	11	-102.569
0.627964	5	0	11	-102.569
0.628464	5	0	11	-102.569
0.628964	5	0	11	-102.569
0.629464	5	0	11	-102.569
0.629929	5	0	32	-115.839
0.629964	5	0	11	-102.569
0.630464	5	0	11	-102.569
0.630929	3	0	31	-100.317
0.630964	5	0	11	-102.569
0.631429	5	0	8	-92.0396
0.631464	5	0	11	-102.569
0.631929	5	0	23	-111.895
0.631964	5	0	11	-102.569
0.632464	5	0	11	-102.569
0.632964	5	0	11	-102.569
0.633464	5	0	11	-102.569
0.633929	3	0	7	-96.2002
0.633964	5	0	11	-102.569
0.634429	3	0	13	-112.759
0.634464	5	0	11	-102.569
0.634964	5	0	11	-102.569
0.635464	5	0	11	-102.569
0.635964	5	0	11	-102.569
0.636464	5	0	11	-102.569
0.637429	1	0	6	-108.316
0.637929	1	0	21	-113.687
0.638429	3	0	28	-107.346
0.639429	3	0	10	-106.523
0.641929	3	0	16	-107.008
0.642929	1	0	24	-109.714
0.645929	5	0	26	-85.9646
0.646429	1	0	15	-112.144
0.646929	3	0	22	-114.926
0.646929	5	0	5	-93.4123
0.648429	5	0	20	-97.6195
0.649929	1	0	30	-110.066
0.653429	1	0	3	-114.19
0.653929	1	0	12	-110.333
0.654429	5	0	11	-102.569
0.654929	5	0	14	-102.507
0.655929	1	0	27	-107.861
0.655929	3	0	25	-115.525
0.656429	5	0	29	-107.965
0.659929	3	0	4	-113.828
0.663429	1	0	18	-111.712
0.664929	5	0	17	-110.871
0.665429	3	0	19	-110.182
0.665964	3	0	4	-113.828
0.666464	3	0	4	-113.828
0.666964	3	0	4	-113.828
0.667429	1	0	9	-109.928
0.667464	3	0	4	-113.828
0.667964	3	0	4	-113.828
0.668464	3	0	4	-113.828
0.668964	3	0	4	-113.828
0.669464	3	0	4	-113.828
0.669929	5	0	32	-115.839
0.669964	3	0	4	-113.828
0.670464	3	0	4	-113.828
0.670929	3	0	31	-100.317
0.670964	3	0	4	-113.828
0.671429	5	0	8	-92.0396
0.671464	3	0	4	-113.828
0.671929	5	0	23	-111.895
0.671964	3	0	4	-113.828
0.672464	3	0	4	-113.828
0.672964	3	0	4	-113.828
0.673464	3	0	4	-113.828
0.673929	3	0	7	-96.2002
0.673964	3	0	4	-113.828
0.674429	3	0	13	-112.759
0.674464	3	0	4	-113.828
0.674964	3	0	4	-113.828
0.675464	3	0	4	-113.828
0.675964	3	0	4	-113.828
0.676464	3	0	4	-113.828
0.676964	3	0	4	-113.828
0.677429	1	0	6	-108.316
0.677464	3	0	4	-113.828
0.677929	1	0	21	-113.687
0.677964	3	0	4	-113.828
0.678429	3	0	28	-107.346
0.678464	3	0	4	-113.828
0.678964	3	0	4	-113.828
0.679429	3	0	10	-106.523
0.679464	3	0	4	-113.828
0.679964	3	0	4	-113.828
0.680464	3	0	4	-113.828
0.680964	3	0	4	-113.828
0.681464	3	0	4	-113.828
0.681929	3	0	16	-107.008
0.681964	3	0	4	-113.828
0.682464	3	0	4	-113.828
0.682929	1	0	24	-109.714
0.682964	3	0	4	-113.828
0.683464	3	0	4	-113.828
0.683964	3	0	4	-113.828
0.684464	3	0	4	-113.828
0.684964	3	0	4	-113.828
0.685464	3	0	4	-113.828
0.685929	5	0	26	-85.9646
0.685964	3	0	4	-113.828
0.686429	1	0	15	-112.144
0.686464	3	0	4	-113.828
0.686929	3	0	22	-114.926
0.686929	5	0	5	-93.4123
0.686964	3	0	4	-113.828
0.687464	3	0	4	-113.828
0.687964	3	0	4	-113.828
0.688429	5	0	20	-97.6195
0.688464	3	0	4	-113.828
0.688964	3	0	4	-113.828
0.689464	3	0	4	-113.828
0.689929	1	0	30	-110.066
0.689964	3	0	4	-113.828
0.690464	3	0	4	-113.828
0.690964	3	0	4	-113.828
0.691464	3	0	4	-113.828
0.691964	3	0	4	-113.828
0.692464	3	0	4	-113.828
0.692964	3	0	4	-113.828
0.693429	1	0	3	-114.19
0.693464	3	0	4	-113.828
0.693929	1	0	12	-110.333
0.693964	3	0	4	-113.828
0.694429	5	0	11	-102.569
0.694464	3	0	4	-113.828
0.694929	5	0	14	-102.507
0.694964	3	0	4	-113.828
0.695464	3	0	4	-113.828
0.695929	1	0	27	-107.861
0.695929	3	0	25	-115.525
0.695964	3	0	4	-113.828
0.696429	5	0	29	-107.965
0.696464	3	0	4	-113.828
0.696964	3	0	4	-113.828
0.697464	3	0	4	-113.828
0.697964	3	0	4	-113.828
0.698464	3	0	4	-113.828
0.698964	3	0	4	-113.828
0.699464	3	0	4	-113.828
0.699929	3	0	4	-113.828
0.699964	3	0	4	-113.828
0.700464	3	0	4	-113.828
0.700964	3	0	4	-113.828
0.701464	3	0	4	-113.828
0.701964	3	0	4	-113.828
0.702464	3	0	4	-113.828
0.702964	3	0	4	-113.828
0.703429	1	0	18	-111.712
0.703464	3	0	4	-113.828
0.703964	3	0	4	-113.828
0.704464	3	0	4	-113.828
0.704929	5	0	17	-110.871
0.704964	3	0	4	-113.828
0.705429	3	0	19	-110.182
0.705464	3	0	4	-113.828
0.705964	3	0	4	-113.828
0.706464	3	0	4	-113.828
0.706964	3	0	4	-113.828
0.707429	1	0	9	-109.928
0.709929	5	0	32	-115.839
0.710929	3	0	31	-100.317
0.711429	5	0	8	-92.0396
0.711929	5	0	23	-111.895
0.713929	3	0	7	-96.2002
0.714429	3	0	13	-112.759
0.717429	1	0	6	-108.316
0.717929	1	0	21	-113.687
0.718429	3	0	28	-107.346
0.719429	3	0	10	-106.523
0.721929	3	0	16	-107.008
0.722929	1	0	24	-109.714
0.725929	5	0	26	-85.9646
0.726429	1	0	15	-112.144
0.726929	3	0	22	-114.926
0.726929	5	0	5	-93.4123
0.728429	5	0	20	-97.6195
0.729929	1	0	30	-110.066
0.733429	1	0	3	-114.19
0.733929	1	0	12	-110.333
0.734429	5	0	11	-102.569
0.734929	5	0	14	-102.507
0.735929	1	0	27	-107.861
0.735929	3	0	25	-115.525
0.736429	5	0	29	-107.965
0.739929	3	0	4	-113.828
0.743429	1	0	18	-111.712
0.744929	5	0	17	-110.871
0.745429	3	0	19	-110.182
0.747429	1	0	9	-109.928
0.749929	5	0	32	-115.839
0.750929	3	0	31	-100.317
0.751429	5	0	8	-92.0396
0.751929	5	0	23	-111.895
0.753929	3	0	7	-96.2002
0.754429	3	0	13	-112.759
0.757429	1	0	6	-108.316
0.757929	1	0	21	-113.687
0.758429	3	0	28	-107.346
0.759429	3	0	10	-106.523
0.761929	3	0	16	-107.008
0.762929	1	0	24	-109.714
0.765929	5	0	26	-85.9646
0.766429	1	0	15	-112.144
0.766929	3	0	22	-114.926
0.766929	5	0	5	-93.4123
0.768429	5	0	20	-97.6195
0.768964	3	0	7	-96.2002
0.769464	3	0	7	-96.2002
0.769929	1	0	30	-110.066
0.769964	3	0	7	-96.2002
0.770464	3	0	7	-96.2002
0.770964	3	0	7	-96.2002
0.771464	3	0	7	-96.2002
0.771964	3	0	7	-96.2002
0.772464	3	0	7	-96.2002
0.772964	3	0	7	-96.2002
0.773429	1	0	3	-114.19
0.773464	3	0	7	-96.2002
0.773929	1	0	12	-110.333
0.773964	3	0	7	-96.2002
0.774429	5	0	11	-102.569
0.774464	3	0	7	-96.2002
0.774929	5	0	14	-102.507
0.774964	3	0	7	-96.2002
0.775464	3	0	7	-96.2002
0.775929	1	0	27	-107.861
0.775929	3	0	25	-115.525
0.775964	3	0	7	-96.2002
0.776429	5	0	29	-107.965
0.776464	3	0	7	-96.2002
0.776964	3	0	7	-96.2002
0.777464	3	0	7	-96.2002
0.777964	3	0	7	-96.2002
0.777964	3	0	10	-106.523
0.778464	3	0	7	-96.2002
0.778464	3	0	10	-106.523
0.778964	3	0	7	-96.2002
0.778964	3	0	10	-106.523
0.779464	3	0	7	-96.2002
0.779464	3	0	10	-106.523
0.779929	3	0	4	-113.828
0.779964	3	0	7	-96.2002
0.779964	3	0	10	-106.523
0.780464	3	0	7	-96.2002
0.780464	3	0	10	-106.523
0.780964	3	0	7	-96.2002
0.780964	3	0	10	-106.523
0.781464	3	0	7	-96.2002
0.781464	3	0	10	-106.523
0.781964	3	0	7	-96.2002
0.781964	3	0	10	-106.523
0.782464	3	0	7	-96.2002
0.782464	3	0	10	-106.523
0.782964	3	0	7	-96.2002
0.782964	3	0	10	-106.523
0.783429	1	0	18	-111.712
0.783464	3	0	7	-96.2002
0.783464	3	0	10	-106.523
0.783964	3	0	7	-96.2002
0.783964	3	0	10	-106.523
0.784464	3	0	7	-96.2002
0.784464	3	0	10	-106.523
0.784929	5	0	17	-110.871
0.784964	3	0	7	-96.2002
0.784964	3	0	10	-106.523
0.785429	3	0	19	-110.182
0.785464	3	0	7	-96.2002
0.785464	3	0	10	-106.523
0.785964	3	0	7	-96.2002
0.785964	3	0	10	-106.523
0.786464	3	0	7	-96.2002
0.786464	3	0	10	-106.523
0.786964	3	0	7	-96.2002
0.786964	3	0	10	-106.523
0.787429	1	0	9	-109.928
0.787464	3	0	7	-96.2002
0.787464	3	0	10	-106.523
0.787964	3	0	7	-96.2002
0.787964	3	0	10	-106.523
0.788464	3	0	7	-96.2002
0.788464	3	0	10	-106.523
0.788964	3	0	7	-96.2002
0.788964	3	0	10	-106.523
0.789464	3	0	7	-96.2002
0.789464	3	0	10	-106.523
0.789929	5	0	32	-115.839
0.789964	3	0	7	-96.2002
0.789964	3	0	10	-106.523
0.790464	3	0	7	-96.2002
0.790464	3	0	10	-106.523
0.790929	3	0	31	-100.317
0.790964	3	0	7	-96.2002
0.790964	3	0	10	-106.523
0.791429	5	0	8	-92.0396
0.791464	3	0	7	-96.2002
0.791464	3	0	10	-106.523
0.791929	5	0	23	-111.895
0.791964	3	0	7	-96.2002
0.791964	3	0	10	-106.523
0.792464	3	0	7	-96.2002
0.792464	3	0	10	-106.523
0.792964	3	0	7	-96.2002
0.792964	3	0	10	-106.523
0.793464	3	0	7	-96.2002
0.793464	3	0	10	-106.523
0.793929	3	0	7	-96.2002
0.793964	3	0	10	-106.523
0.793964	3	0	7	-96.2002
0.794429	3	0	13	-112.759
0.794464	3	0	7	-96.2002
0.794464	3	0	10	-106.523
0.794964	3	0	7	-96.2002
0.794964	3	0	10	-106.523
0.795464	3	0	7	-96.2002
0.795464	3	0	10	-106.523
0.795964	3	0	7	-96.2002
0.795964	3	0	10	-106.523
0.796464	3	0	7	-96.2002
0.796464	3	0	10	-106.523
0.796964	3	0	7	-96.2002
0.796964	3	0	10	-106.523
0.797429	1	0	6	-108.316
0.797464	3	0	7	-96.2002
0.797464	3	0	10	-106.523
0.797929	1	0	21	-113.687
0.797964	3	0	7	-96.2002
0.797964	3	0	10	-106.523
0.798429	3	0	28	-107.346
0.798464	3	0	7	-96.2002
0.798464	3	0	10	-106.523
0.798964	3	0	7	-96.2002
0.798964	3	0	10	-106.523
0.799429	3	0	10	-106.523
0.799464	3	0	7	-96.2002
0.799464	3	0	10	-106.523
0.799964	3	0	7	-96.2002
0.799964	3	0	10	-106.523
0.800464	3	0	7	-96.2002
0.800464	3	0	10	-106.523
0.800964	3	0	7	-96.2002
0.800964	3	0	10	-106.523
0.801464	3	0	7	-96.2002
0.801464	3	0	10	-106.523
0.801929	3	0	16	-107.008
0.801964	3	0	7	-96.2002
0.801964	3	0	10	-106.523
0.802464	3	0	7	-96.2002
0.802464	3	0	10	-106.523
0.802929	1	0	24	-109.714
0.802964	3	0	7	-96.2002
0.802964	3	0	10	-106.523
0.803464	3	0	7	-96.2002
0.803464	3	0	10	-106.523
0.803964	3	0	7	-96.2002
0.803964	3	0	10	-106.523
0.804464	3	0	7	-96.2002
0.804464	3	0	10	-106.523
0.804964	3	0	7	-96.2002
0.804964	3	0	10	-106.523
0.805464	3	0	7	-96.2002
0.805464	3	0	10	-106.523
0.805929	5	0	26	-85.9646
0.805964	3	0	7	-96.2002
0.805964	3	0	10	-106.523
0.806429	1	0	15	-112.144
0.806464	3	0	7	-96.2002
0.806464	3	0	10	-106.523
0.806929	3	0	22	-114.926
0.806929	5	0	5	-93.4123
0.806964	3	0	7	-96.2002
0.806964	3	0	10	-106.523
0.807464	3	0	7	-96.2002
0.807464	3	0	10	-106.523
0.807964	3	0	7	-96.2002
0.807964	3	0	10	-106.523
0.808429	5	0	20	-97.6195
0.808464	3	0	7	-96.2002
0.808464	3	0	10	-106.523
0.808964	3	0	7	-96.2002
0.808964	3	0	10	-106.523
0.809464	3	0	7	-96.2002
0.809464	3	0	10	-106.523
0.809929	1	0	30	-110.066
0.809964	3	0	7	-96.2002
0.809964	3	0	10	-106.523
0.810464	3	0	7	-96.2002
0.810464	3	0	10	-106.523
0.810964	3	0	7	-96.2002
0.810964	3	0	10	-106.523
0.811464	3	0	7	-96.2002
0.811464	3	0	10	-106.523
0.811964	3	0	7	-96.2002
0.811964	3	0	10	-106.523
0.812464	3	0	7	-96.2002
0.812464	3	0	10	-106.523
0.812964	3	0	7	-96.2002
0.812964	3	0	10	-106.523
0.813429	1	0	3	-114.19
0.813464	3	0	7	-96.2002
0.813464	3	0	10	-106.523
0.813929	1	0	12	-110.333
0.813964	3	0	7	-96.2002
0.813964	3	0	10	-106.523
0.814429	5	0	11	-102.569
0.814464	3	0	7	-96.2002
0.814464	3	0	10	-106.523
0.814929	5	0	14	-102.507
0.814964	3	0	7	-96.2002
0.814964	3	0	10	-106.523
0.815464	3	0	7	-96.2002
0.815464	3	0	10	-106.523
0.815929	1	0	27	-107.861
0.815929	3	0	25	-115.525
0.815964	3	0	7	-96.2002
0.815964	3	0	10	-106.523
0.816429	5	0	29	-107.965
0.816464	3	0	7	-96.2002
0.816464	3	0	10	-106.523
0.816964	3	0	7	-96.2002
0.816964	3	0	10	-106.523
0.817464	3	0	7	-96.2002
0.817464	3	0	10	-106.523
0.817964	3	0	7	-96.2002
0.817964	3	0	10	-106.523
0.818464	3	0	7	-96.2002
0.818464	3	0	10	-106.523
0.818964	3	0	7	-96.2002
0.818964	3	0	10	-106.523
0.819464	3	0	7	-96.2002
0.819464	3	0	10	-106.523
0.819929	3	0	4	-113.828
0.819964	3	0	7	-96.2002
0.819964	3	0	10	-106.523
0.820464	3	0	7	-96.2002
0.820464	3	0	10	-106.523
0.820964	3	0	7	-96.2002
0.820964	3	0	10	-106.523
0.821464	3	0	7	-96.2002
0.821464	3	0	10	-106.523
0.821964	3	0	7	-96.2002
0.821964	3	0	10	-106.523
0.822464	3	0	7	-96.2002
0.822464	3	0	10	-106.523
0.822964	3	0	7	-96.2002
0.822964	3	0	10	-106.523
0.823429	1	0	18	-111.712
0.823464	3	0	7	-96.2002
0.823464	3	0	10	-106.523
0.823964	3	0	7	-96.2002
0.823964	3	0	10	-106.523
0.824464	3	0	7	-96.2002
0.824464	3	0	10	-106.523
0.824929	5	0	17	-110.871
0.824964	3	0	7	-96.2002
0.824964	3	0	10	-106.523
0.825429	3	0	19	-110.182
0.825464	3	0	7	-96.2002
0.825464	3	0	10	-106.523
0.825964	3	0	7	-96.2002
0.825964	3	0	10	-106.523
0.826464	3	0	7	-96.2002
0.826464	3	0	10	-106.523
0.826964	3	0	7	-96.2002
0.826964	3	0	10	-106.523
0.827429	1	0	9	-109.928
0.827464	3	0	7	-96.2002
0.827464	3	0	10	-106.523
0.827964	3	0	7	-96.2002
0.827964	3	0	10	-106.523
0.828464	3	0	7	-96.2002
0.828464	5	0	14	-102.507
0.828464	3	0	10	-106.523
0.828964	3	0	7	-96.2002
0.828964	5	0	14	-102.507
0.828964	3	0	10	-106.523
0.829464	3	0	7	-96.2002
0.829464	5	0	14	-102.507
0.829464	3	0	10	-106.523
0.829929	5	0	32	-115.839
0.829964	3	0	7	-96.2002
0.829964	5	0	14	-102.507
0.829964	3	0	10	-106.523
0.830464	3	0	7	-96.2002
0.830464	5	0	14	-102.507
0.830464	3	0	10	-106.523
0.830929	3	0	31	-100.317
0.830964	3	0	7	-96.2002
0.830964	3	0	10	-106.523
0.830964	5	0	14	-102.507
0.831429	5	0	8	-92.0396
0.831464	3	0	7	-96.2002
0.831464	5	0	14	-102.507
0.831464	3	0	10	-106.523
0.831929	5	0	23	-111.895
0.831964	3	0	7	-96.2002
0.831964	5	0	14	-102.507
0.831964	3	0	10	-106.523
0.832464	3	0	7	-96.2002
0.832464	5	0	14	-102.507
0.832464	3	0	10	-106.523
0.832964	3	0	7	-96.2002
0.832964	5	0	14	-102.507
0.832964	3	0	10	-106.523
0.833464	3	0	7	-96.2002
0.833464	5	0	14	-102.507
0.833464	3	0	10	-106.523
0.833929	3	0	7	-96.2002
0.833964	3	0	10	-106.523
0.833964	5	0	14	-102.507
0.833964	3	0	7	-96.2002
0.834429	3	0	13	-112.759
0.834464	3	0	7	-96.2002
0.834464	3	0	10	-106.523
0.834464	5	0	14	-102.507
0.834964	3	0	7	-96.2002
0.834964	5	0	14	-102.507
0.834964	3	0	10	-106.523
0.835464	3	0	7	-96.2002
0.835464	5	0	14	-102.507
0.835464	3	0	10	-106.523
0.835964	3	0	7	-96.2002
0.835964	5	0	14	-102.507
0.835964	3	0	10	-106.523
0.836464	3	0	7	-96.2002
0.836464	5	0	14	-102.507
0.836464	3	0	10	-106.523
0.836964	3	0	7	-96.2002
0.836964	5	0	14	-102.507
0.836964	3	0	10	-106.523
0.837429	1	0	6	-108.316
