Time	Entity	Frame	SF	Slot	nodeId	RNTI	bwpId	Harq ID	K1 Delay
0.853464	HARQ FD Txed	85	3	0	3	3	0	14	2
0.853536	DL DCI Rxed	85	3	1	3	3	0	11	2
0.853536	DL DCI Rxed	85	3	1	5	4	0	12	2
0.853964	HARQ FD Txed	85	3	1	5	4	0	14	2
0.853964	HARQ FD Txed	85	3	1	3	3	0	13	2
0.854036	DL DCI Rxed	85	4	0	3	3	0	15	2
0.854036	DL DCI Rxed	85	4	0	5	4	0	11	2
0.854464	HARQ FD Txed	85	4	0	5	4	0	13	2
0.854464	HARQ FD Txed	85	4	0	3	3	0	12	2
0.854536	DL DCI Rxed	85	4	1	3	3	0	14	2
0.854536	DL DCI Rxed	85	4	1	5	4	0	15	2
0.854964	HARQ FD Txed	85	4	1	3	3	0	11	2
0.854964	HARQ FD Txed	85	4	1	5	4	0	12	2
0.855036	DL DCI Rxed	85	5	0	3	3	0	13	2
0.855036	DL DCI Rxed	85	5	0	5	4	0	14	2
0.855464	HARQ FD Txed	85	5	0	3	3	0	15	2
0.855464	HARQ FD Txed	85	5	0	5	4	0	11	2
0.855536	DL DCI Rxed	85	5	1	3	3	0	12	2
0.855536	DL DCI Rxed	85	5	1	5	4	0	13	2
0.855964	HARQ FD Txed	85	5	1	3	3	0	14	2
0.855964	HARQ FD Txed	85	5	1	5	4	0	15	2
0.856036	DL DCI Rxed	85	6	0	3	3	0	11	2
0.856036	DL DCI Rxed	85	6	0	5	4	0	12	2
0.856464	HARQ FD Txed	85	6	0	5	4	0	14	2
0.856464	HARQ FD Txed	85	6	0	3	3	0	13	2
0.856536	DL DCI Rxed	85	6	1	3	3	0	15	2
0.856536	DL DCI Rxed	85	6	1	5	4	0	11	2
0.856964	HARQ FD Txed	85	6	1	5	4	0	13	2
0.856964	HARQ FD Txed	85	6	1	3	3	0	12	2
0.857036	DL DCI Rxed	85	7	0	3	3	0	14	2
0.857036	DL DCI Rxed	85	7	0	5	4	0	15	2
0.857464	HARQ FD Txed	85	7	0	5	4	0	12	2
0.857464	HARQ FD Txed	85	7	0	3	3	0	11	2
0.857536	DL DCI Rxed	85	7	1	3	3	0	13	2
0.857536	DL DCI Rxed	85	7	1	5	4	0	14	2
0.857964	HARQ FD Txed	85	7	1	3	3	0	15	2
0.857964	HARQ FD Txed	85	7	1	5	4	0	11	2
0.858036	DL DCI Rxed	85	8	0	5	4	0	13	2
0.858464	HARQ FD Txed	85	8	0	3	3	0	14	2
0.858464	HARQ FD Txed	85	8	0	5	4	0	15	2
0.858536	DL DCI Rxed	85	8	1	5	4	0	12	2
0.858964	HARQ FD Txed	85	8	1	3	3	0	13	2
0.858964	HARQ FD Txed	85	8	1	5	4	0	14	2
0.859036	DL DCI Rxed	85	9	0	5	4	0	11	2
0.859464	HARQ FD Txed	85	9	0	5	4	0	13	2
0.859536	DL DCI Rxed	85	9	1	5	4	0	15	2
0.859964	HARQ FD Txed	85	9	1	5	4	0	12	2
0.860036	DL DCI Rxed	86	0	0	5	4	0	14	2
0.860464	HARQ FD Txed	86	0	0	5	4	0	11	2
0.860536	DL DCI Rxed	86	0	1	5	4	0	13	2
0.860964	HARQ FD Txed	86	0	1	5	4	0	15	2
0.861036	DL DCI Rxed	86	1	0	5	4	0	12	2
0.861464	HARQ FD Txed	86	1	0	5	4	0	14	2
0.861536	DL DCI Rxed	86	1	1	5	4	0	11	2
0.861964	HARQ FD Txed	86	1	1	5	4	0	13	2
0.862036	DL DCI Rxed	86	2	0	5	4	0	15	2
0.862464	HARQ FD Txed	86	2	0	5	4	0	12	2
0.862536	DL DCI Rxed	86	2	1	5	4	0	14	2
0.862964	HARQ FD Txed	86	2	1	5	4	0	11	2
0.863036	DL DCI Rxed	86	3	0	5	4	0	13	2
0.863464	HARQ FD Txed	86	3	0	5	4	0	15	2
0.863536	DL DCI Rxed	86	3	1	5	4	0	12	2
0.863964	HARQ FD Txed	86	3	1	5	4	0	14	2
0.864036	DL DCI Rxed	86	4	0	5	4	0	11	2
0.864464	HARQ FD Txed	86	4	0	5	4	0	13	2
0.864536	DL DCI Rxed	86	4	1	5	4	0	15	2
0.864964	HARQ FD Txed	86	4	1	5	4	0	12	2
0.865036	DL DCI Rxed	86	5	0	5	4	0	14	2
0.865464	HARQ FD Txed	86	5	0	5	4	0	11	2
0.865536	DL DCI Rxed	86	5	1	5	4	0	13	2
0.865964	HARQ FD Txed	86	5	1	5	4	0	15	2
0.866036	DL DCI Rxed	86	6	0	5	4	0	12	2
0.866464	HARQ FD Txed	86	6	0	5	4	0	14	2
0.866536	DL DCI Rxed	86	6	1	5	4	0	11	2
0.866964	HARQ FD Txed	86	6	1	5	4	0	13	2
0.867036	DL DCI Rxed	86	7	0	5	4	0	15	2
0.867464	HARQ FD Txed	86	7	0	5	4	0	12	2
0.867536	DL DCI Rxed	86	7	1	5	4	0	14	2
0.867964	HARQ FD Txed	86	7	1	5	4	0	11	2
0.868464	HARQ FD Txed	86	8	0	5	4	0	15	2
0.868964	HARQ FD Txed	86	8	1	5	4	0	14	2
0.905036	DL DCI Rxed	90	5	0	5	5	0	15	2
0.905536	DL DCI Rxed	90	5	1	5	5	0	14	2
0.906036	DL DCI Rxed	90	6	0	5	5	0	13	2
0.906464	HARQ FD Txed	90	6	0	5	5	0	15	2
0.906536	DL DCI Rxed	90	6	1	5	5	0	12	2
0.906964	HARQ FD Txed	90	6	1	5	5	0	14	2
0.907036	DL DCI Rxed	90	7	0	5	5	0	11	2
0.907464	HARQ FD Txed	90	7	0	5	5	0	13	2
0.907536	DL DCI Rxed	90	7	1	5	5	0	15	2
0.907964	HARQ FD Txed	90	7	1	5	5	0	12	2
0.908036	DL DCI Rxed	90	8	0	5	5	0	14	2
0.908464	HARQ FD Txed	90	8	0	5	5	0	11	2
0.908536	DL DCI Rxed	90	8	1	5	5	0	13	2
0.908964	HARQ FD Txed	90	8	1	5	5	0	15	2
0.909036	DL DCI Rxed	90	9	0	5	5	0	12	2
0.909464	HARQ FD Txed	90	9	0	5	5	0	14	2
0.909536	DL DCI Rxed	90	9	1	5	5	0	11	2
0.909964	HARQ FD Txed	90	9	1	5	5	0	13	2
0.910036	DL DCI Rxed	91	0	0	5	5	0	15	2
0.910464	HARQ FD Txed	91	0	0	5	5	0	12	2
0.910536	DL DCI Rxed	91	0	1	5	5	0	14	2
0.910964	HARQ FD Txed	91	0	1	5	5	0	11	2
0.911036	DL DCI Rxed	91	1	0	5	5	0	13	2
0.911464	HARQ FD Txed	91	1	0	5	5	0	15	2
0.911536	DL DCI Rxed	91	1	1	5	5	0	12	2
0.911964	HARQ FD Txed	91	1	1	5	5	0	14	2
0.912036	DL DCI Rxed	91	2	0	5	5	0	11	2
0.912464	HARQ FD Txed	91	2	0	5	5	0	13	2
0.912536	DL DCI Rxed	91	2	1	5	5	0	15	2
0.912964	HARQ FD Txed	91	2	1	5	5	0	12	2
0.913036	DL DCI Rxed	91	3	0	5	5	0	14	2
0.913464	HARQ FD Txed	91	3	0	5	5	0	11	2
0.913536	DL DCI Rxed	91	3	1	5	5	0	13	2
0.913964	HARQ FD Txed	91	3	1	5	5	0	15	2
0.914036	DL DCI Rxed	91	4	0	5	5	0	12	2
0.914464	HARQ FD Txed	91	4	0	5	5	0	14	2
0.914536	DL DCI Rxed	91	4	1	5	5	0	11	2
0.914964	HARQ FD Txed	91	4	1	5	5	0	13	2
0.915036	DL DCI Rxed	91	5	0	5	5	0	15	2
0.915464	HARQ FD Txed	91	5	0	5	5	0	12	2
0.915536	DL DCI Rxed	91	5	1	5	5	0	14	2
0.915964	HARQ FD Txed	91	5	1	5	5	0	11	2
0.916036	DL DCI Rxed	91	6	0	5	5	0	13	2
0.916464	HARQ FD Txed	91	6	0	5	5	0	15	2
0.916536	DL DCI Rxed	91	6	1	5	5	0	12	2
0.916964	HARQ FD Txed	91	6	1	5	5	0	14	2
0.917036	DL DCI Rxed	91	7	0	5	5	0	11	2
0.917464	HARQ FD Txed	91	7	0	5	5	0	13	2
0.917536	DL DCI Rxed	91	7	1	5	5	0	15	2
0.917964	HARQ FD Txed	91	7	1	5	5	0	12	2
0.918036	DL DCI Rxed	91	8	0	5	5	0	14	2
0.918464	HARQ FD Txed	91	8	0	5	5	0	11	2
0.918536	DL DCI Rxed	91	8	1	5	5	0	13	2
0.918964	HARQ FD Txed	91	8	1	5	5	0	15	2
0.919036	DL DCI Rxed	91	9	0	5	5	0	12	2
0.919464	HARQ FD Txed	91	9	0	5	5	0	14	2
0.919536	DL DCI Rxed	91	9	1	5	5	0	11	2
0.919964	HARQ FD Txed	91	9	1	5	5	0	13	2
0.920036	DL DCI Rxed	92	0	0	5	5	0	15	2
0.920464	HARQ FD Txed	92	0	0	5	5	0	12	2
0.920536	DL DCI Rxed	92	0	1	5	5	0	14	2
0.920964	HARQ FD Txed	92	0	1	5	5	0	11	2
0.921036	DL DCI Rxed	92	1	0	5	5	0	13	2
0.921464	HARQ FD Txed	92	1	0	5	5	0	15	2
0.921536	DL DCI Rxed	92	1	1	5	5	0	12	2
0.921964	HARQ FD Txed	92	1	1	5	5	0	14	2
0.922036	DL DCI Rxed	92	2	0	5	5	0	11	2
0.922464	HARQ FD Txed	92	2	0	5	5	0	13	2
0.922536	DL DCI Rxed	92	2	1	5	5	0	15	2
0.922964	HARQ FD Txed	92	2	1	5	5	0	12	2
0.923036	DL DCI Rxed	92	3	0	5	5	0	14	2
0.923464	HARQ FD Txed	92	3	0	5	5	0	11	2
0.923536	DL DCI Rxed	92	3	1	5	5	0	13	2
0.923964	HARQ FD Txed	92	3	1	5	5	0	15	2
0.924036	DL DCI Rxed	92	4	0	5	5	0	12	2
0.924464	HARQ FD Txed	92	4	0	5	5	0	14	2
0.924536	DL DCI Rxed	92	4	1	5	5	0	11	2
0.924964	HARQ FD Txed	92	4	1	5	5	0	13	2
0.925036	DL DCI Rxed	92	5	0	5	5	0	15	2
0.925464	HARQ FD Txed	92	5	0	5	5	0	12	2
0.925536	DL DCI Rxed	92	5	1	5	5	0	14	2
0.925964	HARQ FD Txed	92	5	1	5	5	0	11	2
0.926036	DL DCI Rxed	92	6	0	5	5	0	13	2
0.926464	HARQ FD Txed	92	6	0	5	5	0	15	2
0.926536	DL DCI Rxed	92	6	1	5	5	0	12	2
0.926964	HARQ FD Txed	92	6	1	5	5	0	14	2
0.927036	DL DCI Rxed	92	7	0	5	5	0	11	2
0.927464	HARQ FD Txed	92	7	0	5	5	0	13	2
0.927536	DL DCI Rxed	92	7	1	5	5	0	15	2
0.927964	HARQ FD Txed	92	7	1	5	5	0	12	2
0.928036	DL DCI Rxed	92	8	0	5	5	0	14	2
0.928464	HARQ FD Txed	92	8	0	5	5	0	11	2
0.928536	DL DCI Rxed	92	8	1	5	5	0	13	2
0.928964	HARQ FD Txed	92	8	1	5	5	0	15	2
0.929036	DL DCI Rxed	92	9	0	5	5	0	12	2
0.929464	HARQ FD Txed	92	9	0	5	5	0	14	2
0.929536	DL DCI Rxed	92	9	1	5	5	0	11	2
0.929964	HARQ FD Txed	92	9	1	5	5	0	13	2
0.930036	DL DCI Rxed	93	0	0	5	5	0	15	2
0.930464	HARQ FD Txed	93	0	0	5	5	0	12	2
0.930536	DL DCI Rxed	93	0	1	1	2	0	15	2
0.930536	DL DCI Rxed	93	0	1	5	5	0	14	2
0.930964	HARQ FD Txed	93	0	1	5	5	0	11	2
0.931036	DL DCI Rxed	93	1	0	1	2	0	14	2
0.931036	DL DCI Rxed	93	1	0	5	5	0	13	2
0.931464	HARQ FD Txed	93	1	0	5	5	0	15	2
0.931536	DL DCI Rxed	93	1	1	1	2	0	13	2
0.931536	DL DCI Rxed	93	1	1	5	5	0	12	2
0.931964	HARQ FD Txed	93	1	1	1	2	0	15	2
0.931964	HARQ FD Txed	93	1	1	5	5	0	14	2
0.932036	DL DCI Rxed	93	2	0	1	2	0	12	2
0.932036	DL DCI Rxed	93	2	0	5	5	0	11	2
0.932464	HARQ FD Txed	93	2	0	1	2	0	14	2
0.932464	HARQ FD Txed	93	2	0	5	5	0	13	2
0.932536	DL DCI Rxed	93	2	1	1	2	0	11	2
0.932536	DL DCI Rxed	93	2	1	5	5	0	15	2
0.932964	HARQ FD Txed	93	2	1	1	2	0	13	2
0.932964	HARQ FD Txed	93	2	1	5	5	0	12	2
0.933036	DL DCI Rxed	93	3	0	1	2	0	15	2
0.933036	DL DCI Rxed	93	3	0	5	5	0	14	2
0.933464	HARQ FD Txed	93	3	0	1	2	0	12	2
0.933464	HARQ FD Txed	93	3	0	5	5	0	11	2
0.933536	DL DCI Rxed	93	3	1	1	2	0	10	2
0.933536	DL DCI Rxed	93	3	1	5	5	0	13	2
0.933964	HARQ FD Txed	93	3	1	1	2	0	11	2
0.933964	HARQ FD Txed	93	3	1	5	5	0	15	2
0.934036	DL DCI Rxed	93	4	0	1	2	0	14	2
0.934036	DL DCI Rxed	93	4	0	5	5	0	12	2
0.934464	HARQ FD Txed	93	4	0	5	5	0	14	2
0.934464	HARQ FD Txed	93	4	0	1	2	0	15	2
0.934536	DL DCI Rxed	93	4	1	1	2	0	12	2
0.934536	DL DCI Rxed	93	4	1	5	5	0	11	2
0.934964	HARQ FD Txed	93	4	1	5	5	0	13	2
0.934964	HARQ FD Txed	93	4	1	1	2	0	10	2
0.935036	DL DCI Rxed	93	5	0	1	2	0	13	2
0.935036	DL DCI Rxed	93	5	0	5	5	0	15	2
0.935464	HARQ FD Txed	93	5	0	5	5	0	12	2
0.935464	HARQ FD Txed	93	5	0	1	2	0	14	2
0.935536	DL DCI Rxed	93	5	1	1	2	0	15	2
0.935536	DL DCI Rxed	93	5	1	5	5	0	14	2
0.935964	HARQ FD Txed	93	5	1	1	2	0	12	2
0.935964	HARQ FD Txed	93	5	1	5	5	0	11	2
0.936036	DL DCI Rxed	93	6	0	1	2	0	11	2
0.936036	DL DCI Rxed	93	6	0	5	5	0	13	2
0.936464	HARQ FD Txed	93	6	0	5	5	0	15	2
0.936464	HARQ FD Txed	93	6	0	1	2	0	13	2
0.936536	DL DCI Rxed	93	6	1	1	2	0	14	2
0.936536	DL DCI Rxed	93	6	1	5	5	0	12	2
0.936964	HARQ FD Txed	93	6	1	5	5	0	14	2
0.936964	HARQ FD Txed	93	6	1	1	2	0	15	2
0.937036	DL DCI Rxed	93	7	0	1	2	0	12	2
0.937036	DL DCI Rxed	93	7	0	5	5	0	11	2
0.937464	HARQ FD Txed	93	7	0	5	5	0	13	2
0.937464	HARQ FD Txed	93	7	0	1	2	0	11	2
0.937536	DL DCI Rxed	93	7	1	1	2	0	13	2
0.937536	DL DCI Rxed	93	7	1	5	5	0	15	2
0.937964	HARQ FD Txed	93	7	1	5	5	0	12	2
0.937964	HARQ FD Txed	93	7	1	1	2	0	14	2
0.938036	DL DCI Rxed	93	8	0	1	2	0	15	2
0.938036	DL DCI Rxed	93	8	0	5	5	0	14	2
0.938464	HARQ FD Txed	93	8	0	5	5	0	11	2
0.938464	HARQ FD Txed	93	8	0	1	2	0	12	2
0.938536	DL DCI Rxed	93	8	1	1	2	0	11	2
0.938536	DL DCI Rxed	93	8	1	5	5	0	13	2
0.938964	HARQ FD Txed	93	8	1	5	5	0	15	2
0.938964	HARQ FD Txed	93	8	1	1	2	0	13	2
0.939036	DL DCI Rxed	93	9	0	1	2	0	14	2
0.939036	DL DCI Rxed	93	9	0	5	5	0	12	2
0.939464	HARQ FD Txed	93	9	0	5	5	0	14	2
0.939464	HARQ FD Txed	93	9	0	1	2	0	15	2
0.939536	DL DCI Rxed	93	9	1	1	2	0	12	2
0.939536	DL DCI Rxed	93	9	1	5	5	0	11	2
0.939964	HARQ FD Txed	93	9	1	5	5	0	13	2
0.939964	HARQ FD Txed	93	9	1	1	2	0	11	2
0.940036	DL DCI Rxed	94	0	0	1	2	0	13	2
0.940036	DL DCI Rxed	94	0	0	5	5	0	15	2
0.940464	HARQ FD Txed	94	0	0	5	5	0	12	2
0.940464	HARQ FD Txed	94	0	0	1	2	0	14	2
0.940536	DL DCI Rxed	94	0	1	1	2	0	15	2
0.940536	DL DCI Rxed	94	0	1	5	5	0	14	2
0.940964	HARQ FD Txed	94	0	1	5	5	0	11	2
0.940964	HARQ FD Txed	94	0	1	1	2	0	12	2
0.941036	DL DCI Rxed	94	1	0	1	2	0	11	2
0.941036	DL DCI Rxed	94	1	0	5	5	0	13	2
0.941464	HARQ FD Txed	94	1	0	5	5	0	15	2
0.941464	HARQ FD Txed	94	1	0	1	2	0	13	2
0.941536	DL DCI Rxed	94	1	1	1	2	0	14	2
0.941536	DL DCI Rxed	94	1	1	5	5	0	12	2
0.941964	HARQ FD Txed	94	1	1	5	5	0	14	2
0.941964	HARQ FD Txed	94	1	1	1	2	0	15	2
0.942036	DL DCI Rxed	94	2	0	1	2	0	12	2
0.942036	DL DCI Rxed	94	2	0	5	5	0	11	2
0.942464	HARQ FD Txed	94	2	0	5	5	0	13	2
0.942464	HARQ FD Txed	94	2	0	1	2	0	11	2
0.942536	DL DCI Rxed	94	2	1	1	2	0	13	2
0.942536	DL DCI Rxed	94	2	1	5	5	0	15	2
0.942964	HARQ FD Txed	94	2	1	5	5	0	12	2
0.942964	HARQ FD Txed	94	2	1	1	2	0	14	2
0.943036	DL DCI Rxed	94	3	0	1	2	0	15	2
0.943036	DL DCI Rxed	94	3	0	5	5	0	14	2
0.943464	HARQ FD Txed	94	3	0	1	2	0	12	2
0.943464	HARQ FD Txed	94	3	0	5	5	0	11	2
0.943536	DL DCI Rxed	94	3	1	1	2	0	11	2
0.943536	DL DCI Rxed	94	3	1	5	5	0	13	2
0.943964	HARQ FD Txed	94	3	1	1	2	0	13	2
0.943964	HARQ FD Txed	94	3	1	5	5	0	15	2
0.944036	DL DCI Rxed	94	4	0	1	2	0	14	2
0.944036	DL DCI Rxed	94	4	0	5	5	0	12	2
0.944464	HARQ FD Txed	94	4	0	1	2	0	15	2
0.944464	HARQ FD Txed	94	4	0	5	5	0	14	2
0.944536	DL DCI Rxed	94	4	1	1	2	0	12	2
0.944536	DL DCI Rxed	94	4	1	5	5	0	11	2
0.944964	HARQ FD Txed	94	4	1	1	2	0	11	2
0.944964	HARQ FD Txed	94	4	1	5	5	0	13	2
0.945036	DL DCI Rxed	94	5	0	1	2	0	13	2
0.945036	DL DCI Rxed	94	5	0	5	5	0	15	2
0.945464	HARQ FD Txed	94	5	0	1	2	0	14	2
0.945464	HARQ FD Txed	94	5	0	5	5	0	12	2
0.945536	DL DCI Rxed	94	5	1	1	2	0	15	2
0.945536	DL DCI Rxed	94	5	1	5	5	0	14	2
0.945964	HARQ FD Txed	94	5	1	5	5	0	11	2
0.945964	HARQ FD Txed	94	5	1	1	2	0	12	2
0.946036	DL DCI Rxed	94	6	0	1	2	0	11	2
0.946464	HARQ FD Txed	94	6	0	5	5	0	15	2
0.946464	HARQ FD Txed	94	6	0	1	2	0	13	2
0.946536	DL DCI Rxed	94	6	1	1	2	0	14	2
0.946964	HARQ FD Txed	94	6	1	5	5	0	14	2
0.946964	HARQ FD Txed	94	6	1	1	2	0	15	2
0.947036	DL DCI Rxed	94	7	0	1	2	0	12	2
0.947464	HARQ FD Txed	94	7	0	1	2	0	11	2
0.947536	DL DCI Rxed	94	7	1	1	2	0	13	2
0.947964	HARQ FD Txed	94	7	1	1	2	0	14	2
0.948036	DL DCI Rxed	94	8	0	1	2	0	15	2
0.948464	HARQ FD Txed	94	8	0	1	2	0	12	2
0.948536	DL DCI Rxed	94	8	1	1	2	0	11	2
0.948964	HARQ FD Txed	94	8	1	1	2	0	13	2
0.949036	DL DCI Rxed	94	9	0	1	2	0	14	2
0.949464	HARQ FD Txed	94	9	0	1	2	0	15	2
0.949536	DL DCI Rxed	94	9	1	1	2	0	12	2
0.949964	HARQ FD Txed	94	9	1	1	2	0	11	2
0.950036	DL DCI Rxed	95	0	0	1	2	0	13	2
0.950464	HARQ FD Txed	95	0	0	1	2	0	14	2
0.950536	DL DCI Rxed	95	0	1	1	2	0	15	2
0.950964	HARQ FD Txed	95	0	1	1	2	0	12	2
0.951036	DL DCI Rxed	95	1	0	1	2	0	11	2
0.951464	HARQ FD Txed	95	1	0	1	2	0	13	2
0.951536	DL DCI Rxed	95	1	1	1	2	0	14	2
0.951964	HARQ FD Txed	95	1	1	1	2	0	15	2
0.952036	DL DCI Rxed	95	2	0	1	2	0	12	2
0.952464	HARQ FD Txed	95	2	0	1	2	0	11	2
0.952536	DL DCI Rxed	95	2	1	1	2	0	13	2
0.952964	HARQ FD Txed	95	2	1	1	2	0	14	2
0.953036	DL DCI Rxed	95	3	0	1	2	0	15	2
0.953464	HARQ FD Txed	95	3	0	1	2	0	12	2
0.953536	DL DCI Rxed	95	3	1	1	2	0	11	2
0.953964	HARQ FD Txed	95	3	1	1	2	0	13	2
0.954036	DL DCI Rxed	95	4	0	1	2	0	14	2
0.954464	HARQ FD Txed	95	4	0	1	2	0	15	2
0.954536	DL DCI Rxed	95	4	1	1	2	0	12	2
0.954964	HARQ FD Txed	95	4	1	1	2	0	11	2
0.955036	DL DCI Rxed	95	5	0	1	2	0	13	2
0.955464	HARQ FD Txed	95	5	0	1	2	0	14	2
0.955536	DL DCI Rxed	95	5	1	1	2	0	15	2
0.955964	HARQ FD Txed	95	5	1	1	2	0	12	2
0.956036	DL DCI Rxed	95	6	0	1	2	0	11	2
0.956464	HARQ FD Txed	95	6	0	1	2	0	13	2
0.956536	DL DCI Rxed	95	6	1	1	2	0	14	2
0.956964	HARQ FD Txed	95	6	1	1	2	0	15	2
0.957036	DL DCI Rxed	95	7	0	1	2	0	10	2
0.957464	HARQ FD Txed	95	7	0	1	2	0	11	2
0.957536	DL DCI Rxed	95	7	1	1	2	0	13	2
0.957964	HARQ FD Txed	95	7	1	1	2	0	14	2
0.958036	DL DCI Rxed	95	8	0	1	2	0	12	2
0.958464	HARQ FD Txed	95	8	0	1	2	0	10	2
0.958536	DL DCI Rxed	95	8	1	1	2	0	11	2
0.958964	HARQ FD Txed	95	8	1	1	2	0	13	2
0.959036	DL DCI Rxed	95	9	0	1	2	0	15	2
0.959464	HARQ FD Txed	95	9	0	1	2	0	12	2
0.959536	DL DCI Rxed	95	9	1	1	2	0	14	2
0.959964	HARQ FD Txed	95	9	1	1	2	0	11	2
0.960036	DL DCI Rxed	96	0	0	1	2	0	13	2
0.960464	HARQ FD Txed	96	0	0	1	2	0	15	2
0.960536	DL DCI Rxed	96	0	1	1	2	0	12	2
0.960964	HARQ FD Txed	96	0	1	1	2	0	14	2
0.961036	DL DCI Rxed	96	1	0	1	2	0	11	2
0.961464	HARQ FD Txed	96	1	0	1	2	0	13	2
0.961536	DL DCI Rxed	96	1	1	1	2	0	15	2
0.961964	HARQ FD Txed	96	1	1	1	2	0	12	2
0.962036	DL DCI Rxed	96	2	0	1	2	0	14	2
0.962464	HARQ FD Txed	96	2	0	1	2	0	11	2
0.962536	DL DCI Rxed	96	2	1	1	2	0	10	2
0.962964	HARQ FD Txed	96	2	1	1	2	0	15	2
0.963036	DL DCI Rxed	96	3	0	1	2	0	13	2
0.963464	HARQ FD Txed	96	3	0	1	2	0	14	2
0.963536	DL DCI Rxed	96	3	1	1	2	0	11	2
0.963964	HARQ FD Txed	96	3	1	1	2	0	10	2
0.964036	DL DCI Rxed	96	4	0	1	2	0	15	2
0.964464	HARQ FD Txed	96	4	0	1	2	0	13	2
0.964536	DL DCI Rxed	96	4	1	1	2	0	14	2
0.964964	HARQ FD Txed	96	4	1	1	2	0	11	2
0.965036	DL DCI Rxed	96	5	0	1	2	0	12	2
0.965464	HARQ FD Txed	96	5	0	1	2	0	15	2
0.965536	DL DCI Rxed	96	5	1	1	2	0	13	2
0.965964	HARQ FD Txed	96	5	1	1	2	0	14	2
0.966036	DL DCI Rxed	96	6	0	1	2	0	11	2
0.966464	HARQ FD Txed	96	6	0	1	2	0	12	2
0.966536	DL DCI Rxed	96	6	1	1	2	0	15	2
0.966964	HARQ FD Txed	96	6	1	1	2	0	13	2
0.967036	DL DCI Rxed	96	7	0	1	2	0	14	2
0.967464	HARQ FD Txed	96	7	0	1	2	0	11	2
0.967536	DL DCI Rxed	96	7	1	1	2	0	12	2
0.967964	HARQ FD Txed	96	7	1	1	2	0	15	2
0.968036	DL DCI Rxed	96	8	0	1	2	0	13	2
0.968464	HARQ FD Txed	96	8	0	1	2	0	14	2
0.968536	DL DCI Rxed	96	8	1	1	2	0	11	2
0.968964	HARQ FD Txed	96	8	1	1	2	0	12	2
0.969036	DL DCI Rxed	96	9	0	1	2	0	15	2
0.969464	HARQ FD Txed	96	9	0	1	2	0	13	2
0.969536	DL DCI Rxed	96	9	1	1	2	0	14	2
0.969964	HARQ FD Txed	96	9	1	1	2	0	11	2
0.970036	DL DCI Rxed	97	0	0	1	2	0	12	2
0.970464	HARQ FD Txed	97	0	0	1	2	0	15	2
0.970536	DL DCI Rxed	97	0	1	1	2	0	13	2
0.970964	HARQ FD Txed	97	0	1	1	2	0	14	2
0.971036	DL DCI Rxed	97	1	0	1	2	0	11	2
0.971464	HARQ FD Txed	97	1	0	1	2	0	12	2
0.971536	DL DCI Rxed	97	1	1	1	2	0	15	2
0.971964	HARQ FD Txed	97	1	1	1	2	0	13	2
0.972036	DL DCI Rxed	97	2	0	1	2	0	14	2
0.972464	HARQ FD Txed	97	2	0	1	2	0	11	2
0.972536	DL DCI Rxed	97	2	1	1	2	0	12	2
0.972964	HARQ FD Txed	97	2	1	1	2	0	15	2
0.973036	DL DCI Rxed	97	3	0	1	2	0	10	2
0.973464	HARQ FD Txed	97	3	0	1	2	0	14	2
0.973536	DL DCI Rxed	97	3	1	1	2	0	11	2
0.973964	HARQ FD Txed	97	3	1	1	2	0	12	2
0.974036	DL DCI Rxed	97	4	0	1	2	0	13	2
0.974464	HARQ FD Txed	97	4	0	1	2	0	10	2
0.974536	DL DCI Rxed	97	4	1	1	2	0	15	2
0.974964	HARQ FD Txed	97	4	1	1	2	0	11	2
0.975036	DL DCI Rxed	97	5	0	1	2	0	12	2
0.975464	HARQ FD Txed	97	5	0	1	2	0	13	2
0.975536	DL DCI Rxed	97	5	1	1	2	0	14	2
0.975964	HARQ FD Txed	97	5	1	1	2	0	15	2
0.976036	DL DCI Rxed	97	6	0	1	2	0	11	2
0.976464	HARQ FD Txed	97	6	0	1	2	0	12	2
0.976536	DL DCI Rxed	97	6	1	1	2	0	13	2
0.976964	HARQ FD Txed	97	6	1	1	2	0	14	2
0.977036	DL DCI Rxed	97	7	0	1	2	0	15	2
0.977464	HARQ FD Txed	97	7	0	1	2	0	11	2
0.977536	DL DCI Rxed	97	7	1	1	2	0	12	2
0.977964	HARQ FD Txed	97	7	1	1	2	0	13	2
0.978036	DL DCI Rxed	97	8	0	1	2	0	14	2
0.978464	HARQ FD Txed	97	8	0	1	2	0	15	2
0.978536	DL DCI Rxed	97	8	1	1	2	0	11	2
0.978964	HARQ FD Txed	97	8	1	1	2	0	12	2
0.979036	DL DCI Rxed	97	9	0	1	2	0	13	2
0.979464	HARQ FD Txed	97	9	0	1	2	0	14	2
0.979536	DL DCI Rxed	97	9	1	1	2	0	15	2
0.979964	HARQ FD Txed	97	9	1	1	2	0	11	2
0.980036	DL DCI Rxed	98	0	0	1	2	0	12	2
0.980464	HARQ FD Txed	98	0	0	1	2	0	13	2
0.980536	DL DCI Rxed	98	0	1	1	2	0	14	2
0.980964	HARQ FD Txed	98	0	1	1	2	0	15	2
0.981036	DL DCI Rxed	98	1	0	1	2	0	11	2
0.981464	HARQ FD Txed	98	1	0	1	2	0	12	2
0.981536	DL DCI Rxed	98	1	1	1	2	0	13	2
0.981964	HARQ FD Txed	98	1	1	1	2	0	14	2
0.982036	DL DCI Rxed	98	2	0	1	2	0	15	2
