Time(sec)	CellId	BwpId	IMSI	pathLoss(dB)
0.452536	5	0	11	-102.569
0.452536	5	0	14	-102.507
0.452536	5	0	17	-110.871
0.452536	5	0	20	-97.6195
0.452536	5	0	23	-111.895
0.452536	5	0	26	-85.9646
0.452536	5	0	29	-107.965
0.452536	5	0	32	-115.839
0.453	5	0	5	-93.4123
0.453	5	0	8	-92.0396
0.453	5	0	11	-102.569
0.453	5	0	14	-102.507
0.453	5	0	17	-110.871
0.453	5	0	20	-97.6195
0.453	5	0	23	-111.895
0.453	5	0	26	-85.9646
0.453	5	0	29	-107.965
0.453	5	0	32	-115.839
0.453036	5	0	5	-93.4123
0.453036	5	0	8	-92.0396
0.453036	5	0	11	-102.569
0.453036	5	0	14	-102.507
0.453036	5	0	17	-110.871
0.453036	5	0	20	-97.6195
0.453036	5	0	23	-111.895
0.453036	5	0	26	-85.9646
0.453036	5	0	29	-107.965
0.453036	5	0	32	-115.839
0.4535	5	0	5	-93.4123
0.4535	5	0	8	-92.0396
0.4535	5	0	11	-102.569
0.4535	5	0	14	-102.507
0.4535	5	0	17	-110.871
0.4535	5	0	20	-97.6195
0.4535	5	0	23	-111.895
0.4535	5	0	26	-85.9646
0.4535	5	0	29	-107.965
0.4535	5	0	32	-115.839
0.453536	5	0	5	-93.4123
0.453536	5	0	8	-92.0396
0.453536	5	0	11	-102.569
0.453536	5	0	14	-102.507
0.453536	5	0	17	-110.871
0.453536	5	0	20	-97.6195
0.453536	5	0	23	-111.895
0.453536	5	0	26	-85.9646
0.453536	5	0	29	-107.965
0.453536	5	0	32	-115.839
0.454	5	0	5	-93.4123
0.454	5	0	8	-92.0396
0.454	5	0	11	-102.569
0.454	5	0	14	-102.507
0.454	5	0	17	-110.871
0.454	5	0	20	-97.6195
0.454	5	0	23	-111.895
0.454	5	0	26	-85.9646
0.454	5	0	29	-107.965
0.454	5	0	32	-115.839
0.454036	5	0	5	-93.4123
0.454036	5	0	8	-92.0396
0.454036	5	0	11	-102.569
0.454036	5	0	14	-102.507
0.454036	5	0	17	-110.871
0.454036	5	0	20	-97.6195
0.454036	5	0	23	-111.895
0.454036	5	0	26	-85.9646
0.454036	5	0	29	-107.965
0.454036	5	0	32	-115.839
0.4545	1	0	3	-114.19
0.4545	1	0	6	-108.316
0.4545	1	0	9	-109.928
0.4545	1	0	12	-110.333
0.4545	1	0	15	-112.144
0.4545	1	0	18	-111.712
0.4545	1	0	21	-113.687
0.4545	1	0	24	-109.714
0.4545	1	0	27	-107.861
0.4545	1	0	30	-110.066
0.4545	3	0	4	-113.828
0.4545	3	0	7	-96.2002
0.4545	3	0	10	-106.523
0.4545	3	0	13	-112.759
0.4545	3	0	16	-107.008
0.4545	3	0	19	-110.182
0.4545	3	0	22	-114.926
0.4545	3	0	25	-115.525
0.4545	3	0	28	-107.346
0.4545	3	0	31	-100.317
0.4545	5	0	5	-93.4123
0.4545	5	0	8	-92.0396
0.4545	5	0	11	-102.569
0.4545	5	0	14	-102.507
0.4545	5	0	17	-110.871
0.4545	5	0	20	-97.6195
0.4545	5	0	23	-111.895
0.4545	5	0	26	-85.9646
0.4545	5	0	29	-107.965
0.4545	5	0	32	-115.839
0.454536	5	0	5	-93.4123
0.454536	5	0	8	-92.0396
0.454536	5	0	11	-102.569
0.454536	5	0	14	-102.507
0.454536	5	0	17	-110.871
0.454536	5	0	20	-97.6195
0.454536	5	0	23	-111.895
0.454536	5	0	26	-85.9646
0.454536	5	0	29	-107.965
0.454536	5	0	32	-115.839
0.455	1	0	3	-114.19
0.455	1	0	6	-108.316
0.455	1	0	9	-109.928
0.455	1	0	12	-110.333
0.455	1	0	15	-112.144
0.455	1	0	18	-111.712
0.455	1	0	21	-113.687
0.455	1	0	24	-109.714
0.455	1	0	27	-107.861
0.455	1	0	30	-110.066
0.455	3	0	4	-113.828
0.455	3	0	7	-96.2002
0.455	3	0	10	-106.523
0.455	3	0	13	-112.759
0.455	3	0	16	-107.008
0.455	3	0	19	-110.182
0.455	3	0	22	-114.926
0.455	3	0	25	-115.525
0.455	3	0	28	-107.346
0.455	3	0	31	-100.317
0.455	5	0	5	-93.4123
0.455	5	0	8	-92.0396
0.455	5	0	11	-102.569
0.455	5	0	14	-102.507
0.455	5	0	17	-110.871
0.455	5	0	20	-97.6195
0.455	5	0	23	-111.895
0.455	5	0	26	-85.9646
0.455	5	0	29	-107.965
0.455	5	0	32	-115.839
0.455036	5	0	5	-93.4123
0.455036	5	0	8	-92.0396
0.455036	5	0	11	-102.569
0.455036	5	0	14	-102.507
0.455036	5	0	17	-110.871
0.455036	5	0	20	-97.6195
0.455036	5	0	23	-111.895
0.455036	5	0	26	-85.9646
0.455036	5	0	29	-107.965
0.455036	5	0	32	-115.839
0.4555	5	0	5	-93.4123
0.4555	5	0	8	-92.0396
0.4555	5	0	11	-102.569
0.4555	5	0	14	-102.507
0.4555	5	0	17	-110.871
0.4555	5	0	20	-97.6195
0.4555	5	0	23	-111.895
0.4555	5	0	26	-85.9646
0.4555	5	0	29	-107.965
0.4555	5	0	32	-115.839
0.455536	5	0	5	-93.4123
0.455536	5	0	8	-92.0396
0.455536	5	0	11	-102.569
0.455536	5	0	14	-102.507
0.455536	5	0	17	-110.871
0.455536	5	0	20	-97.6195
0.455536	5	0	23	-111.895
0.455536	5	0	26	-85.9646
0.455536	5	0	29	-107.965
0.455536	5	0	32	-115.839
0.456	5	0	5	-93.4123
0.456	5	0	8	-92.0396
0.456	5	0	11	-102.569
0.456	5	0	14	-102.507
0.456	5	0	17	-110.871
0.456	5	0	20	-97.6195
0.456	5	0	23	-111.895
0.456	5	0	26	-85.9646
0.456	5	0	29	-107.965
0.456	5	0	32	-115.839
0.456036	5	0	5	-93.4123
0.456036	5	0	8	-92.0396
0.456036	5	0	11	-102.569
0.456036	5	0	14	-102.507
0.456036	5	0	17	-110.871
0.456036	5	0	20	-97.6195
0.456036	5	0	23	-111.895
0.456036	5	0	26	-85.9646
0.456036	5	0	29	-107.965
0.456036	5	0	32	-115.839
0.4565	5	0	5	-93.4123
0.4565	5	0	8	-92.0396
0.4565	5	0	11	-102.569
0.4565	5	0	14	-102.507
0.4565	5	0	17	-110.871
0.4565	5	0	20	-97.6195
0.4565	5	0	23	-111.895
0.4565	5	0	26	-85.9646
0.4565	5	0	29	-107.965
0.4565	5	0	32	-115.839
0.456536	5	0	5	-93.4123
0.456536	5	0	8	-92.0396
0.456536	5	0	11	-102.569
0.456536	5	0	14	-102.507
0.456536	5	0	17	-110.871
0.456536	5	0	20	-97.6195
0.456536	5	0	23	-111.895
0.456536	5	0	26	-85.9646
0.456536	5	0	29	-107.965
0.456536	5	0	32	-115.839
0.457	5	0	5	-93.4123
0.457	5	0	8	-92.0396
0.457	5	0	11	-102.569
0.457	5	0	14	-102.507
0.457	5	0	17	-110.871
0.457	5	0	20	-97.6195
0.457	5	0	23	-111.895
0.457	5	0	26	-85.9646
0.457	5	0	29	-107.965
0.457	5	0	32	-115.839
0.457036	5	0	5	-93.4123
0.457036	5	0	8	-92.0396
0.457036	5	0	11	-102.569
0.457036	5	0	14	-102.507
0.457036	5	0	17	-110.871
0.457036	5	0	20	-97.6195
0.457036	5	0	23	-111.895
0.457036	5	0	26	-85.9646
0.457036	5	0	29	-107.965
0.457036	5	0	32	-115.839
0.4575	5	0	5	-93.4123
0.4575	5	0	8	-92.0396
0.4575	5	0	11	-102.569
0.4575	5	0	14	-102.507
0.4575	5	0	17	-110.871
0.4575	5	0	20	-97.6195
0.4575	5	0	23	-111.895
0.4575	5	0	26	-85.9646
0.4575	5	0	29	-107.965
0.4575	5	0	32	-115.839
0.457536	5	0	5	-93.4123
0.457536	5	0	8	-92.0396
0.457536	5	0	11	-102.569
0.457536	5	0	14	-102.507
0.457536	5	0	17	-110.871
0.457536	5	0	20	-97.6195
0.457536	5	0	23	-111.895
0.457536	5	0	26	-85.9646
0.457536	5	0	29	-107.965
0.457536	5	0	32	-115.839
0.458	5	0	5	-93.4123
0.458	5	0	8	-92.0396
0.458	5	0	11	-102.569
0.458	5	0	14	-102.507
0.458	5	0	17	-110.871
0.458	5	0	20	-97.6195
0.458	5	0	23	-111.895
0.458	5	0	26	-85.9646
0.458	5	0	29	-107.965
0.458	5	0	32	-115.839
0.458036	5	0	5	-93.4123
0.458036	5	0	8	-92.0396
0.458036	5	0	11	-102.569
0.458036	5	0	14	-102.507
0.458036	5	0	17	-110.871
0.458036	5	0	20	-97.6195
0.458036	5	0	23	-111.895
0.458036	5	0	26	-85.9646
0.458036	5	0	29	-107.965
0.458036	5	0	32	-115.839
0.4585	3	0	4	-113.828
0.4585	3	0	7	-96.2002
0.4585	3	0	10	-106.523
0.4585	3	0	13	-112.759
0.4585	3	0	16	-107.008
0.4585	3	0	19	-110.182
0.4585	3	0	22	-114.926
0.4585	3	0	25	-115.525
0.4585	3	0	28	-107.346
0.4585	3	0	31	-100.317
0.4585	5	0	5	-93.4123
0.4585	5	0	8	-92.0396
0.4585	5	0	11	-102.569
0.4585	5	0	14	-102.507
0.4585	5	0	17	-110.871
0.4585	5	0	20	-97.6195
0.4585	5	0	23	-111.895
0.4585	5	0	26	-85.9646
0.4585	5	0	29	-107.965
0.4585	5	0	32	-115.839
0.458536	5	0	5	-93.4123
0.458536	5	0	8	-92.0396
0.458536	5	0	11	-102.569
0.458536	5	0	14	-102.507
0.458536	5	0	17	-110.871
0.458536	5	0	20	-97.6195
0.458536	5	0	23	-111.895
0.458536	5	0	26	-85.9646
0.458536	5	0	29	-107.965
0.458536	5	0	32	-115.839
0.459	5	0	5	-93.4123
0.459	5	0	8	-92.0396
0.459	5	0	11	-102.569
0.459	5	0	14	-102.507
0.459	5	0	17	-110.871
0.459	5	0	20	-97.6195
0.459	5	0	23	-111.895
0.459	5	0	26	-85.9646
0.459	5	0	29	-107.965
0.459	5	0	32	-115.839
0.459036	5	0	5	-93.4123
0.459036	5	0	8	-92.0396
0.459036	5	0	11	-102.569
0.459036	5	0	14	-102.507
0.459036	5	0	17	-110.871
0.459036	5	0	20	-97.6195
0.459036	5	0	23	-111.895
0.459036	5	0	26	-85.9646
0.459036	5	0	29	-107.965
0.459036	5	0	32	-115.839
0.4595	5	0	5	-93.4123
0.4595	5	0	8	-92.0396
0.4595	5	0	11	-102.569
0.4595	5	0	14	-102.507
0.4595	5	0	17	-110.871
0.4595	5	0	20	-97.6195
0.4595	5	0	23	-111.895
0.4595	5	0	26	-85.9646
0.4595	5	0	29	-107.965
0.4595	5	0	32	-115.839
0.459536	5	0	5	-93.4123
0.459536	5	0	8	-92.0396
0.459536	5	0	11	-102.569
0.459536	5	0	14	-102.507
0.459536	5	0	17	-110.871
0.459536	5	0	20	-97.6195
0.459536	5	0	23	-111.895
0.459536	5	0	26	-85.9646
0.459536	5	0	29	-107.965
0.459536	5	0	32	-115.839
0.46	1	0	3	-114.19
0.46	1	0	6	-108.316
0.46	1	0	9	-109.928
0.46	1	0	12	-110.333
0.46	1	0	15	-112.144
0.46	1	0	18	-111.712
0.46	1	0	21	-113.687
0.46	1	0	24	-109.714
0.46	1	0	27	-107.861
0.46	1	0	30	-110.066
0.46	3	0	4	-113.828
0.46	3	0	7	-96.2002
0.46	3	0	10	-106.523
0.46	3	0	13	-112.759
0.46	3	0	16	-107.008
0.46	3	0	19	-110.182
0.46	3	0	22	-114.926
0.46	3	0	25	-115.525
0.46	3	0	28	-107.346
0.46	3	0	31	-100.317
0.46	5	0	5	-93.4123
0.46	5	0	8	-92.0396
0.46	5	0	11	-102.569
0.46	5	0	14	-102.507
0.46	5	0	17	-110.871
0.46	5	0	20	-97.6195
0.46	5	0	23	-111.895
0.46	5	0	26	-85.9646
0.46	5	0	29	-107.965
0.46	5	0	32	-115.839
0.460036	5	0	5	-93.4123
0.460036	5	0	8	-92.0396
0.460036	5	0	11	-102.569
0.460036	5	0	14	-102.507
0.460036	5	0	17	-110.871
0.460036	5	0	20	-97.6195
0.460036	5	0	23	-111.895
0.460036	5	0	26	-85.9646
0.460036	5	0	29	-107.965
0.460036	5	0	32	-115.839
0.4605	5	0	5	-93.4123
0.4605	5	0	8	-92.0396
0.4605	5	0	11	-102.569
0.4605	5	0	14	-102.507
0.4605	5	0	17	-110.871
0.4605	5	0	20	-97.6195
0.4605	5	0	23	-111.895
0.4605	5	0	26	-85.9646
0.4605	5	0	29	-107.965
0.4605	5	0	32	-115.839
0.460536	5	0	5	-93.4123
0.460536	5	0	8	-92.0396
0.460536	5	0	11	-102.569
0.460536	5	0	14	-102.507
0.460536	5	0	17	-110.871
0.460536	5	0	20	-97.6195
0.460536	5	0	23	-111.895
0.460536	5	0	26	-85.9646
0.460536	5	0	29	-107.965
0.460536	5	0	32	-115.839
0.461	5	0	5	-93.4123
0.461	5	0	8	-92.0396
0.461	5	0	11	-102.569
0.461	5	0	14	-102.507
0.461	5	0	17	-110.871
0.461	5	0	20	-97.6195
0.461	5	0	23	-111.895
0.461	5	0	26	-85.9646
0.461	5	0	29	-107.965
0.461	5	0	32	-115.839
0.461036	5	0	5	-93.4123
0.461036	5	0	8	-92.0396
0.461036	5	0	11	-102.569
0.461036	5	0	14	-102.507
0.461036	5	0	17	-110.871
0.461036	5	0	20	-97.6195
0.461036	5	0	23	-111.895
0.461036	5	0	26	-85.9646
0.461036	5	0	29	-107.965
0.461036	5	0	32	-115.839
0.4615	5	0	5	-93.4123
0.4615	5	0	8	-92.0396
0.4615	5	0	11	-102.569
0.4615	5	0	14	-102.507
0.4615	5	0	17	-110.871
0.4615	5	0	20	-97.6195
0.4615	5	0	23	-111.895
0.4615	5	0	26	-85.9646
0.4615	5	0	29	-107.965
0.4615	5	0	32	-115.839
0.461536	5	0	5	-93.4123
0.461536	5	0	8	-92.0396
0.461536	5	0	11	-102.569
0.461536	5	0	14	-102.507
0.461536	5	0	17	-110.871
0.461536	5	0	20	-97.6195
0.461536	5	0	23	-111.895
0.461536	5	0	26	-85.9646
0.461536	5	0	29	-107.965
0.461536	5	0	32	-115.839
0.462	1	0	3	-114.19
0.462	1	0	6	-108.316
0.462	1	0	9	-109.928
0.462	1	0	12	-110.333
0.462	1	0	15	-112.144
0.462	1	0	18	-111.712
0.462	1	0	21	-113.687
0.462	1	0	24	-109.714
0.462	1	0	27	-107.861
0.462	1	0	30	-110.066
0.462	5	0	5	-93.4123
0.462	5	0	8	-92.0396
0.462	5	0	11	-102.569
0.462	5	0	14	-102.507
0.462	5	0	17	-110.871
0.462	5	0	20	-97.6195
0.462	5	0	23	-111.895
0.462	5	0	26	-85.9646
0.462	5	0	29	-107.965
0.462	5	0	32	-115.839
0.462036	5	0	5	-93.4123
0.462036	5	0	8	-92.0396
0.462036	5	0	11	-102.569
0.462036	5	0	14	-102.507
0.462036	5	0	17	-110.871
0.462036	5	0	20	-97.6195
0.462036	5	0	23	-111.895
0.462036	5	0	26	-85.9646
0.462036	5	0	29	-107.965
0.462036	5	0	32	-115.839
0.4625	5	0	5	-93.4123
0.4625	5	0	8	-92.0396
0.4625	5	0	11	-102.569
0.4625	5	0	14	-102.507
0.4625	5	0	17	-110.871
0.4625	5	0	20	-97.6195
0.4625	5	0	23	-111.895
0.4625	5	0	26	-85.9646
0.4625	5	0	29	-107.965
0.4625	5	0	32	-115.839
0.462536	5	0	5	-93.4123
0.462536	5	0	8	-92.0396
0.462536	5	0	11	-102.569
0.462536	5	0	14	-102.507
0.462536	5	0	17	-110.871
0.462536	5	0	20	-97.6195
0.462536	5	0	23	-111.895
0.462536	5	0	26	-85.9646
0.462536	5	0	29	-107.965
0.462536	5	0	32	-115.839
0.463	5	0	5	-93.4123
0.463	5	0	8	-92.0396
0.463	5	0	11	-102.569
0.463	5	0	14	-102.507
0.463	5	0	17	-110.871
0.463	5	0	20	-97.6195
0.463	5	0	23	-111.895
0.463	5	0	26	-85.9646
0.463	5	0	29	-107.965
0.463	5	0	32	-115.839
0.463036	5	0	5	-93.4123
0.463036	5	0	8	-92.0396
0.463036	5	0	11	-102.569
0.463036	5	0	14	-102.507
0.463036	5	0	17	-110.871
0.463036	5	0	20	-97.6195
0.463036	5	0	23	-111.895
0.463036	5	0	26	-85.9646
0.463036	5	0	29	-107.965
0.463036	5	0	32	-115.839
0.4635	5	0	5	-93.4123
0.4635	5	0	8	-92.0396
0.4635	5	0	11	-102.569
0.4635	5	0	14	-102.507
0.4635	5	0	17	-110.871
0.4635	5	0	20	-97.6195
0.4635	5	0	23	-111.895
0.4635	5	0	26	-85.9646
0.4635	5	0	29	-107.965
0.4635	5	0	32	-115.839
0.463536	5	0	5	-93.4123
0.463536	5	0	8	-92.0396
0.463536	5	0	11	-102.569
0.463536	5	0	14	-102.507
0.463536	5	0	17	-110.871
0.463536	5	0	20	-97.6195
0.463536	5	0	23	-111.895
0.463536	5	0	26	-85.9646
0.463536	5	0	29	-107.965
0.463536	5	0	32	-115.839
0.464	3	0	4	-113.828
0.464	3	0	7	-96.2002
0.464	3	0	10	-106.523
0.464	3	0	13	-112.759
0.464	3	0	16	-107.008
0.464	3	0	19	-110.182
0.464	3	0	22	-114.926
0.464	3	0	25	-115.525
0.464	3	0	28	-107.346
0.464	3	0	31	-100.317
0.464	5	0	5	-93.4123
0.464	5	0	8	-92.0396
0.464	5	0	11	-102.569
0.464	5	0	14	-102.507
0.464	5	0	17	-110.871
0.464	5	0	20	-97.6195
0.464	5	0	23	-111.895
0.464	5	0	26	-85.9646
0.464	5	0	29	-107.965
0.464	5	0	32	-115.839
0.464036	5	0	5	-93.4123
0.464036	5	0	8	-92.0396
0.464036	5	0	11	-102.569
0.464036	5	0	14	-102.507
0.464036	5	0	17	-110.871
0.464036	5	0	20	-97.6195
0.464036	5	0	23	-111.895
0.464036	5	0	26	-85.9646
0.464036	5	0	29	-107.965
0.464036	5	0	32	-115.839
0.4645	5	0	5	-93.4123
0.4645	5	0	8	-92.0396
0.4645	5	0	11	-102.569
0.4645	5	0	14	-102.507
0.4645	5	0	17	-110.871
0.4645	5	0	20	-97.6195
0.4645	5	0	23	-111.895
0.4645	5	0	26	-85.9646
0.4645	5	0	29	-107.965
0.4645	5	0	32	-115.839
0.464536	5	0	5	-93.4123
0.464536	5	0	8	-92.0396
0.464536	5	0	11	-102.569
0.464536	5	0	14	-102.507
0.464536	5	0	17	-110.871
0.464536	5	0	20	-97.6195
0.464536	5	0	23	-111.895
0.464536	5	0	26	-85.9646
0.464536	5	0	29	-107.965
0.464536	5	0	32	-115.839
0.465	1	0	3	-114.19
0.465	1	0	6	-108.316
0.465	1	0	9	-109.928
0.465	1	0	12	-110.333
0.465	1	0	15	-112.144
0.465	1	0	18	-111.712
0.465	1	0	21	-113.687
0.465	1	0	24	-109.714
0.465	1	0	27	-107.861
0.465	1	0	30	-110.066
0.465	3	0	4	-113.828
0.465	3	0	7	-96.2002
0.465	3	0	10	-106.523
0.465	3	0	13	-112.759
0.465	3	0	16	-107.008
0.465	3	0	19	-110.182
0.465	3	0	22	-114.926
0.465	3	0	25	-115.525
0.465	3	0	28	-107.346
0.465	3	0	31	-100.317
0.465	5	0	5	-93.4123
0.465	5	0	8	-92.0396
0.465	5	0	11	-102.569
0.465	5	0	14	-102.507
0.465	5	0	17	-110.871
0.465	5	0	20	-97.6195
0.465	5	0	23	-111.895
0.465	5	0	26	-85.9646
0.465	5	0	29	-107.965
0.465	5	0	32	-115.839
0.465036	5	0	5	-93.4123
0.465036	5	0	8	-92.0396
0.465036	5	0	11	-102.569
0.465036	5	0	14	-102.507
0.465036	5	0	17	-110.871
0.465036	5	0	20	-97.6195
0.465036	5	0	23	-111.895
0.465036	5	0	26	-85.9646
0.465036	5	0	29	-107.965
0.465036	5	0	32	-115.839
0.4655	5	0	5	-93.4123
0.4655	5	0	8	-92.0396
0.4655	5	0	11	-102.569
0.4655	5	0	14	-102.507
0.4655	5	0	17	-110.871
0.4655	5	0	20	-97.6195
0.4655	5	0	23	-111.895
0.4655	5	0	26	-85.9646
0.4655	5	0	29	-107.965
0.4655	5	0	32	-115.839
0.465536	5	0	5	-93.4123
0.465536	5	0	8	-92.0396
0.465536	5	0	11	-102.569
0.465536	5	0	14	-102.507
0.465536	5	0	17	-110.871
0.465536	5	0	20	-97.6195
0.465536	5	0	23	-111.895
0.465536	5	0	26	-85.9646
0.465536	5	0	29	-107.965
0.465536	5	0	32	-115.839
0.466	1	0	3	-114.19
0.466	1	0	6	-108.316
0.466	1	0	9	-109.928
0.466	1	0	12	-110.333
0.466	1	0	15	-112.144
0.466	1	0	18	-111.712
0.466	1	0	21	-113.687
0.466	1	0	24	-109.714
0.466	1	0	27	-107.861
0.466	1	0	30	-110.066
0.466	5	0	5	-93.4123
0.466	5	0	8	-92.0396
0.466	5	0	11	-102.569
0.466	5	0	14	-102.507
0.466	5	0	17	-110.871
0.466	5	0	20	-97.6195
0.466	5	0	23	-111.895
0.466	5	0	26	-85.9646
0.466	5	0	29	-107.965
0.466	5	0	32	-115.839
0.466036	5	0	5	-93.4123
0.466036	5	0	8	-92.0396
0.466036	5	0	11	-102.569
0.466036	5	0	14	-102.507
0.466036	5	0	17	-110.871
0.466036	5	0	20	-97.6195
0.466036	5	0	23	-111.895
0.466036	5	0	26	-85.9646
0.466036	5	0	29	-107.965
0.466036	5	0	32	-115.839
0.4665	5	0	5	-93.4123
0.4665	5	0	8	-92.0396
0.4665	5	0	11	-102.569
0.4665	5	0	14	-102.507
0.4665	5	0	17	-110.871
0.4665	5	0	20	-97.6195
0.4665	5	0	23	-111.895
0.4665	5	0	26	-85.9646
0.4665	5	0	29	-107.965
0.4665	5	0	32	-115.839
0.466536	5	0	5	-93.4123
0.466536	5	0	8	-92.0396
0.466536	5	0	11	-102.569
0.466536	5	0	14	-102.507
0.466536	5	0	17	-110.871
0.466536	5	0	20	-97.6195
0.466536	5	0	23	-111.895
0.466536	5	0	26	-85.9646
0.466536	5	0	29	-107.965
0.466536	5	0	32	-115.839
0.467	5	0	5	-93.4123
0.467	5	0	8	-92.0396
0.467	5	0	11	-102.569
0.467	5	0	14	-102.507
0.467	5	0	17	-110.871
0.467	5	0	20	-97.6195
0.467	5	0	23	-111.895
0.467	5	0	26	-85.9646
0.467	5	0	29	-107.965
0.467	5	0	32	-115.839
0.467036	5	0	5	-93.4123
0.467036	5	0	8	-92.0396
0.467036	5	0	11	-102.569
0.467036	5	0	14	-102.507
0.467036	5	0	17	-110.871
0.467036	5	0	20	-97.6195
0.467036	5	0	23	-111.895
0.467036	5	0	26	-85.9646
0.467036	5	0	29	-107.965
0.467036	5	0	32	-115.839
0.4675	5	0	5	-93.4123
0.4675	5	0	8	-92.0396
0.4675	5	0	11	-102.569
0.4675	5	0	14	-102.507
0.4675	5	0	17	-110.871
0.4675	5	0	20	-97.6195
0.4675	5	0	23	-111.895
0.4675	5	0	26	-85.9646
0.4675	5	0	29	-107.965
0.4675	5	0	32	-115.839
0.467536	5	0	5	-93.4123
0.467536	5	0	8	-92.0396
0.467536	5	0	11	-102.569
0.467536	5	0	14	-102.507
0.467536	5	0	17	-110.871
0.467536	5	0	20	-97.6195
0.467536	5	0	23	-111.895
0.467536	5	0	26	-85.9646
0.467536	5	0	29	-107.965
0.467536	5	0	32	-115.839
0.468	5	0	5	-93.4123
0.468	5	0	8	-92.0396
0.468	5	0	11	-102.569
0.468	5	0	14	-102.507
0.468	5	0	17	-110.871
0.468	5	0	20	-97.6195
0.468	5	0	23	-111.895
0.468	5	0	26	-85.9646
0.468	5	0	29	-107.965
0.468	5	0	32	-115.839
0.468036	5	0	5	-93.4123
0.468036	5	0	8	-92.0396
0.468036	5	0	11	-102.569
0.468036	5	0	14	-102.507
0.468036	5	0	17	-110.871
0.468036	5	0	20	-97.6195
0.468036	5	0	23	-111.895
0.468036	5	0	26	-85.9646
0.468036	5	0	29	-107.965
0.468036	5	0	32	-115.839
0.4685	5	0	5	-93.4123
0.4685	5	0	8	-92.0396
0.4685	5	0	11	-102.569
0.4685	5	0	14	-102.507
0.4685	5	0	17	-110.871
0.4685	5	0	20	-97.6195
0.4685	5	0	23	-111.895
0.4685	5	0	26	-85.9646
0.4685	5	0	29	-107.965
0.4685	5	0	32	-115.839
0.468536	5	0	5	-93.4123
0.468536	5	0	8	-92.0396
0.468536	5	0	11	-102.569
0.468536	5	0	14	-102.507
0.468536	5	0	17	-110.871
0.468536	5	0	20	-97.6195
0.468536	5	0	23	-111.895
0.468536	5	0	26	-85.9646
0.468536	5	0	29	-107.965
0.468536	5	0	32	-115.839
0.469	5	0	5	-93.4123
0.469	5	0	8	-92.0396
0.469	5	0	11	-102.569
0.469	5	0	14	-102.507
0.469	5	0	17	-110.871
0.469	5	0	20	-97.6195
0.469	5	0	23	-111.895
0.469	5	0	26	-85.9646
0.469	5	0	29	-107.965
0.469	5	0	32	-115.839
0.469036	5	0	5	-93.4123
0.469036	5	0	8	-92.0396
0.469036	5	0	11	-102.569
0.469036	5	0	14	-102.507
0.469036	5	0	17	-110.871
0.469036	5	0	20	-97.6195
0.469036	5	0	23	-111.895
0.469036	5	0	26	-85.9646
0.469036	5	0	29	-107.965
0.469036	5	0	32	-115.839
0.4695	3	0	4	-113.828
0.4695	3	0	7	-96.2002
0.4695	3	0	10	-106.523
0.4695	3	0	13	-112.759
0.4695	3	0	16	-107.008
0.4695	3	0	19	-110.182
0.4695	3	0	22	-114.926
0.4695	3	0	25	-115.525
0.4695	3	0	28	-107.346
0.4695	3	0	31	-100.317
0.4695	5	0	5	-93.4123
0.4695	5	0	8	-92.0396
0.4695	5	0	11	-102.569
0.4695	5	0	14	-102.507
0.4695	5	0	17	-110.871
0.4695	5	0	20	-97.6195
0.4695	5	0	23	-111.895
0.4695	5	0	26	-85.9646
0.4695	5	0	29	-107.965
0.4695	5	0	32	-115.839
0.469536	5	0	5	-93.4123
0.469536	5	0	8	-92.0396
0.469536	5	0	11	-102.569
0.469536	5	0	14	-102.507
0.469536	5	0	17	-110.871
0.469536	5	0	20	-97.6195
0.469536	5	0	23	-111.895
0.469536	5	0	26	-85.9646
0.469536	5	0	29	-107.965
0.469536	5	0	32	-115.839
0.47	1	0	3	-114.19
0.47	1	0	6	-108.316
0.47	1	0	9	-109.928
0.47	1	0	12	-110.333
0.47	1	0	15	-112.144
0.47	1	0	18	-111.712
0.47	1	0	21	-113.687
0.47	1	0	24	-109.714
0.47	1	0	27	-107.861
0.47	1	0	30	-110.066
0.47	3	0	4	-113.828
0.47	3	0	7	-96.2002
0.47	3	0	10	-106.523
0.47	3	0	13	-112.759
0.47	3	0	16	-107.008
0.47	3	0	19	-110.182
0.47	3	0	22	-114.926
0.47	3	0	25	-115.525
0.47	3	0	28	-107.346
0.47	3	0	31	-100.317
0.47	5	0	5	-93.4123
0.47	5	0	8	-92.0396
0.47	5	0	11	-102.569
0.47	5	0	14	-102.507
0.47	5	0	17	-110.871
0.47	5	0	20	-97.6195
0.47	5	0	23	-111.895
0.47	5	0	26	-85.9646
0.47	5	0	29	-107.965
0.47	5	0	32	-115.839
0.470036	5	0	5	-93.4123
0.470036	5	0	8	-92.0396
0.470036	5	0	11	-102.569
0.470036	5	0	14	-102.507
0.470036	5	0	17	-110.871
0.470036	5	0	20	-97.6195
0.470036	5	0	23	-111.895
0.470036	5	0	26	-85.9646
0.470036	5	0	29	-107.965
0.470036	5	0	32	-115.839
0.4705	5	0	5	-93.4123
0.4705	5	0	8	-92.0396
0.4705	5	0	11	-102.569
0.4705	5	0	14	-102.507
0.4705	5	0	17	-110.871
0.4705	5	0	20	-97.6195
0.4705	5	0	23	-111.895
0.4705	5	0	26	-85.9646
0.4705	5	0	29	-107.965
0.4705	5	0	32	-115.839
0.470536	5	0	5	-93.4123
0.470536	5	0	8	-92.0396
0.470536	5	0	11	-102.569
0.470536	5	0	14	-102.507
