time(s)	cellId	rnti	lcid	packetSize
0.826001	5	4	3	1478
0.826002	5	4	3	1478
0.826004	5	4	3	1478
0.826005	5	4	3	1478
0.826006	5	4	3	1478
0.826007	5	4	3	1478
0.826009	5	4	3	1478
0.82601	5	4	3	1478
0.826011	5	4	3	1478
0.826012	5	4	3	1478
0.826013	5	4	3	1478
0.826015	5	4	3	1478
0.826016	5	4	3	1478
0.826017	5	4	3	1478
0.826018	5	4	3	1478
0.826019	5	4	3	1478
0.826021	5	4	3	1478
0.826022	5	4	3	1478
0.826023	5	4	3	1478
0.826024	5	4	3	1478
0.826026	5	4	3	1478
0.826027	5	4	3	1478
0.826028	5	4	3	1478
0.826029	5	4	3	1478
0.82603	5	4	3	1478
0.826032	5	4	3	1478
0.826033	5	4	3	1478
0.826034	5	4	3	1478
0.826035	5	4	3	1478
0.826036	5	4	3	1478
0.826038	5	4	3	1478
0.826039	5	4	3	1478
0.82604	5	4	3	1478
0.826041	5	4	3	1478
0.826043	5	4	3	1478
0.826044	5	4	3	1478
0.826045	5	4	3	1478
0.826046	5	4	3	1478
0.826047	5	4	3	1478
0.826049	5	4	3	1478
0.82605	5	4	3	1478
0.826051	5	4	3	1478
0.826052	5	4	3	1478
0.826053	5	4	3	1478
0.826055	5	4	3	1478
0.826056	5	4	3	1478
0.826057	5	4	3	1478
0.826058	5	4	3	1478
0.82606	5	4	3	1478
0.826061	5	4	3	1478
0.826062	5	4	3	1478
0.826063	5	4	3	1478
0.826064	5	4	3	1478
0.826066	5	4	3	1478
0.826067	5	4	3	1478
0.826068	5	4	3	1478
0.826069	5	4	3	1478
0.82607	5	4	3	1478
0.826072	5	4	3	1478
0.826073	5	4	3	1478
0.826074	5	4	3	1478
0.826075	5	4	3	1478
0.826077	5	4	3	1478
0.826078	5	4	3	1478
0.826079	5	4	3	1478
0.82608	5	4	3	1478
0.826081	5	4	3	1478
0.826083	5	4	3	1478
0.826084	5	4	3	1478
0.826085	5	4	3	1478
0.826086	5	4	3	1478
0.826087	5	4	3	1478
0.826089	5	4	3	1478
0.82609	5	4	3	1478
0.826091	5	4	3	1478
0.826092	5	4	3	1478
0.826094	5	4	3	1478
0.826095	5	4	3	1478
0.826096	5	4	3	1478
0.826097	5	4	3	1478
0.826098	5	4	3	1478
0.8261	5	4	3	1478
0.826101	5	4	3	1478
0.826102	5	4	3	1478
0.826103	5	4	3	1478
0.826104	5	4	3	1478
0.826106	5	4	3	1478
0.826107	5	4	3	1478
0.826108	5	4	3	1478
0.826109	5	4	3	1478
0.826111	5	4	3	1478
0.826112	5	4	3	1478
0.826113	5	4	3	1478
0.826114	5	4	3	1478
0.826115	5	4	3	1478
0.826117	5	4	3	1478
0.826118	5	4	3	1478
0.826119	5	4	3	1478
0.82612	5	4	3	1478
0.826121	5	4	3	1478
0.826123	5	4	3	1478
0.826124	5	4	3	1478
0.826125	5	4	3	1478
0.826126	5	4	3	1478
0.826128	5	4	3	1478
0.826129	5	4	3	1478
0.82613	5	4	3	1478
0.826131	5	4	3	1478
0.826132	5	4	3	1478
0.826134	5	4	3	1478
0.826135	5	4	3	1478
0.826136	5	4	3	1478
0.826137	5	4	3	1478
0.826138	5	4	3	1478
0.82614	5	4	3	1478
0.826141	5	4	3	1478
0.826142	5	4	3	1478
0.826143	5	4	3	1478
0.826145	5	4	3	1478
0.826146	5	4	3	1478
0.826147	5	4	3	1478
0.826148	5	4	3	1478
0.826149	5	4	3	1478
0.826151	5	4	3	1478
0.826152	5	4	3	1478
0.826153	5	4	3	1478
0.826154	5	4	3	1478
0.826155	5	4	3	1478
0.826157	5	4	3	1478
0.826158	5	4	3	1478
0.826159	5	4	3	1478
0.82616	5	4	3	1478
0.826162	5	4	3	1478
0.826163	5	4	3	1478
0.826164	5	4	3	1478
0.826165	5	4	3	1478
0.826166	5	4	3	1478
0.826168	5	4	3	1478
0.826169	5	4	3	1478
0.82617	5	4	3	1478
0.826171	5	4	3	1478
0.826172	5	4	3	1478
0.826174	5	4	3	1478
0.826175	5	4	3	1478
0.826176	5	4	3	1478
0.826177	5	4	3	1478
0.826178	5	4	3	1478
0.82618	5	4	3	1478
0.826181	5	4	3	1478
0.826182	5	4	3	1478
0.826183	5	4	3	1478
0.826185	5	4	3	1478
0.826186	5	4	3	1478
0.826187	5	4	3	1478
0.826188	5	4	3	1478
0.826189	5	4	3	1478
0.826191	5	4	3	1478
0.826192	5	4	3	1478
0.826193	5	4	3	1478
0.826194	5	4	3	1478
0.826195	5	4	3	1478
0.826197	5	4	3	1478
0.826198	5	4	3	1478
0.826199	5	4	3	1478
0.8262	5	4	3	1478
0.826202	5	4	3	1478
0.826203	5	4	3	1478
0.826204	5	4	3	1478
0.826205	5	4	3	1478
0.826206	5	4	3	1478
0.826208	5	4	3	1478
0.826209	5	4	3	1478
0.82621	5	4	3	1478
0.826211	5	4	3	1478
0.826212	5	4	3	1478
0.826214	5	4	3	1478
0.826215	5	4	3	1478
0.826216	5	4	3	1478
0.826217	5	4	3	1478
0.826219	5	4	3	1478
0.82622	5	4	3	1478
0.826221	5	4	3	1478
0.826222	5	4	3	1478
0.826223	5	4	3	1478
0.826225	5	4	3	1478
0.826226	5	4	3	1478
0.826227	5	4	3	1478
0.826228	5	4	3	1478
0.826229	5	4	3	1478
0.826231	5	4	3	1478
0.826232	5	4	3	1478
0.826233	5	4	3	1478
0.826234	5	4	3	1478
0.826236	5	4	3	1478
0.826237	5	4	3	1478
0.826238	5	4	3	1478
0.826239	5	4	3	1478
0.82624	5	4	3	1478
0.826242	5	4	3	1478
0.826243	5	4	3	1478
0.826244	5	4	3	1478
0.826245	5	4	3	1478
0.826246	5	4	3	1478
0.826248	5	4	3	1478
0.826249	5	4	3	1478
0.82625	5	4	3	1478
0.826251	5	4	3	1478
0.826253	5	4	3	1478
0.826254	5	4	3	1478
0.826255	5	4	3	1478
0.826256	5	4	3	1478
0.826257	5	4	3	1478
0.826259	5	4	3	1478
0.82626	5	4	3	1478
0.826261	5	4	3	1478
0.826262	5	4	3	1478
0.826263	5	4	3	1478
0.826265	5	4	3	1478
0.826266	5	4	3	1478
0.826267	5	4	3	1478
0.826268	5	4	3	1478
0.82627	5	4	3	1478
0.826271	5	4	3	1478
0.826272	5	4	3	1478
0.826273	5	4	3	1478
0.826274	5	4	3	1478
0.826276	5	4	3	1478
0.826277	5	4	3	1478
0.826278	5	4	3	1478
0.826279	5	4	3	1478
0.82628	5	4	3	1478
0.826282	5	4	3	1478
0.826283	5	4	3	1478
0.826284	5	4	3	1478
0.826285	5	4	3	1478
0.826287	5	4	3	1478
0.826288	5	4	3	1478
0.826289	5	4	3	1478
0.82629	5	4	3	1478
0.826291	5	4	3	1478
0.826293	5	4	3	1478
0.826294	5	4	3	1478
0.826295	5	4	3	1478
0.826296	5	4	3	1478
0.826297	5	4	3	1478
0.826299	5	4	3	1478
0.8263	5	4	3	1478
0.826301	5	4	3	1478
0.826302	5	4	3	1478
0.826304	5	4	3	1478
0.826305	5	4	3	1478
0.826306	5	4	3	1478
0.826307	5	4	3	1478
0.826308	5	4	3	1478
0.82631	5	4	3	1478
0.826311	5	4	3	1478
0.826312	5	4	3	1478
0.826313	5	4	3	1478
0.826314	5	4	3	1478
0.826316	5	4	3	1478
0.826317	5	4	3	1478
0.826318	5	4	3	1478
0.826319	5	4	3	1478
0.826321	5	4	3	1478
0.826322	5	4	3	1478
0.826323	5	4	3	1478
0.826324	5	4	3	1478
0.826325	5	4	3	1478
0.826327	5	4	3	1478
0.826328	5	4	3	1478
0.826329	5	4	3	1478
0.82633	5	4	3	1478
0.826331	5	4	3	1478
0.826333	5	4	3	1478
0.826334	5	4	3	1478
0.826335	5	4	3	1478
0.826336	5	4	3	1478
0.826338	5	4	3	1478
0.826339	5	4	3	1478
0.82634	5	4	3	1478
0.826341	5	4	3	1478
0.903886	5	5	3	1478
0.903887	5	5	3	1478
0.903888	5	5	3	1478
0.90389	5	5	3	1478
0.903891	5	5	3	1478
0.903892	5	5	3	1478
0.903893	5	5	3	1478
0.903895	5	5	3	1478
0.903896	5	5	3	1478
0.903897	5	5	3	1478
0.903898	5	5	3	1478
0.903899	5	5	3	1478
0.903901	5	5	3	1478
0.903902	5	5	3	1478
0.903903	5	5	3	1478
0.903904	5	5	3	1478
0.903905	5	5	3	1478
0.903907	5	5	3	1478
0.903908	5	5	3	1478
0.903909	5	5	3	1478
0.90391	5	5	3	1478
0.903912	5	5	3	1478
0.903913	5	5	3	1478
0.903914	5	5	3	1478
0.903915	5	5	3	1478
0.903916	5	5	3	1478
0.903918	5	5	3	1478
0.903919	5	5	3	1478
0.90392	5	5	3	1478
0.903921	5	5	3	1478
0.903922	5	5	3	1478
0.903924	5	5	3	1478
0.903925	5	5	3	1478
0.903926	5	5	3	1478
0.903927	5	5	3	1478
0.903929	5	5	3	1478
0.90393	5	5	3	1478
0.903931	5	5	3	1478
0.903932	5	5	3	1478
0.903933	5	5	3	1478
0.903935	5	5	3	1478
0.903936	5	5	3	1478
0.903937	5	5	3	1478
0.903938	5	5	3	1478
0.903939	5	5	3	1478
0.903941	5	5	3	1478
0.903942	5	5	3	1478
0.903943	5	5	3	1478
0.903944	5	5	3	1478
0.903946	5	5	3	1478
0.903947	5	5	3	1478
0.903948	5	5	3	1478
0.903949	5	5	3	1478
0.90395	5	5	3	1478
0.903952	5	5	3	1478
0.903953	5	5	3	1478
0.903954	5	5	3	1478
0.903955	5	5	3	1478
0.903956	5	5	3	1478
0.903958	5	5	3	1478
0.903959	5	5	3	1478
0.90396	5	5	3	1478
0.903961	5	5	3	1478
0.903963	5	5	3	1478
0.903964	5	5	3	1478
0.903965	5	5	3	1478
0.903966	5	5	3	1478
0.903967	5	5	3	1478
0.903969	5	5	3	1478
0.90397	5	5	3	1478
0.903971	5	5	3	1478
0.903972	5	5	3	1478
0.903973	5	5	3	1478
0.903975	5	5	3	1478
0.903976	5	5	3	1478
0.903977	5	5	3	1478
0.903978	5	5	3	1478
0.90398	5	5	3	1478
0.903981	5	5	3	1478
0.903982	5	5	3	1478
0.903983	5	5	3	1478
0.903984	5	5	3	1478
0.903986	5	5	3	1478
0.903987	5	5	3	1478
0.903988	5	5	3	1478
0.903989	5	5	3	1478
0.90399	5	5	3	1478
0.903992	5	5	3	1478
0.903993	5	5	3	1478
0.903994	5	5	3	1478
0.903995	5	5	3	1478
0.903997	5	5	3	1478
0.903998	5	5	3	1478
0.903999	5	5	3	1478
0.904	5	5	3	1478
0.904001	5	5	3	1478
0.904003	5	5	3	1478
0.904004	5	5	3	1478
0.904005	5	5	3	1478
0.904006	5	5	3	1478
0.904007	5	5	3	1478
0.904009	5	5	3	1478
0.90401	5	5	3	1478
0.904011	5	5	3	1478
0.904012	5	5	3	1478
0.904014	5	5	3	1478
0.904015	5	5	3	1478
0.904016	5	5	3	1478
0.904017	5	5	3	1478
0.904018	5	5	3	1478
0.90402	5	5	3	1478
0.904021	5	5	3	1478
0.904022	5	5	3	1478
0.904023	5	5	3	1478
0.904024	5	5	3	1478
0.904026	5	5	3	1478
0.904027	5	5	3	1478
0.904028	5	5	3	1478
0.904029	5	5	3	1478
0.904031	5	5	3	1478
0.904032	5	5	3	1478
0.904033	5	5	3	1478
0.904034	5	5	3	1478
0.904035	5	5	3	1478
0.904037	5	5	3	1478
0.904038	5	5	3	1478
0.904039	5	5	3	1478
0.90404	5	5	3	1478
0.904041	5	5	3	1478
0.904043	5	5	3	1478
0.904044	5	5	3	1478
0.904045	5	5	3	1478
0.904046	5	5	3	1478
0.904048	5	5	3	1478
0.904049	5	5	3	1478
0.90405	5	5	3	1478
0.904051	5	5	3	1478
0.904052	5	5	3	1478
0.904054	5	5	3	1478
0.904055	5	5	3	1478
0.904056	5	5	3	1478
0.904057	5	5	3	1478
0.904058	5	5	3	1478
0.90406	5	5	3	1478
0.904061	5	5	3	1478
0.904062	5	5	3	1478
0.904063	5	5	3	1478
0.904065	5	5	3	1478
0.904066	5	5	3	1478
0.904067	5	5	3	1478
0.904068	5	5	3	1478
0.904069	5	5	3	1478
0.904071	5	5	3	1478
0.904072	5	5	3	1478
0.904073	5	5	3	1478
0.904074	5	5	3	1478
0.904075	5	5	3	1478
0.904077	5	5	3	1478
0.904078	5	5	3	1478
0.904079	5	5	3	1478
0.90408	5	5	3	1478
0.904082	5	5	3	1478
0.904083	5	5	3	1478
0.904084	5	5	3	1478
0.904085	5	5	3	1478
0.904086	5	5	3	1478
0.904088	5	5	3	1478
0.904089	5	5	3	1478
0.90409	5	5	3	1478
0.904091	5	5	3	1478
0.904092	5	5	3	1478
0.904094	5	5	3	1478
0.904095	5	5	3	1478
0.904096	5	5	3	1478
0.904097	5	5	3	1478
0.904099	5	5	3	1478
0.9041	5	5	3	1478
0.904101	5	5	3	1478
0.904102	5	5	3	1478
0.904103	5	5	3	1478
0.904105	5	5	3	1478
0.904106	5	5	3	1478
0.904107	5	5	3	1478
0.904108	5	5	3	1478
0.904109	5	5	3	1478
0.904111	5	5	3	1478
0.904112	5	5	3	1478
0.904113	5	5	3	1478
0.904114	5	5	3	1478
0.904116	5	5	3	1478
0.904117	5	5	3	1478
0.904118	5	5	3	1478
0.904119	5	5	3	1478
0.90412	5	5	3	1478
0.904122	5	5	3	1478
0.904123	5	5	3	1478
0.904124	5	5	3	1478
0.904125	5	5	3	1478
0.904126	5	5	3	1478
0.904128	5	5	3	1478
0.904129	5	5	3	1478
0.90413	5	5	3	1478
0.904131	5	5	3	1478
0.904133	5	5	3	1478
0.904134	5	5	3	1478
0.904135	5	5	3	1478
0.904136	5	5	3	1478
0.904137	5	5	3	1478
0.904139	5	5	3	1478
0.90414	5	5	3	1478
0.904141	5	5	3	1478
0.904142	5	5	3	1478
0.904143	5	5	3	1478
0.904145	5	5	3	1478
0.904146	5	5	3	1478
0.904147	5	5	3	1478
0.904148	5	5	3	1478
0.90415	5	5	3	1478
0.904151	5	5	3	1478
0.904152	5	5	3	1478
0.904153	5	5	3	1478
0.904154	5	5	3	1478
0.904156	5	5	3	1478
0.904157	5	5	3	1478
0.904158	5	5	3	1478
0.904159	5	5	3	1478
0.90416	5	5	3	1478
0.904162	5	5	3	1478
0.904163	5	5	3	1478
0.904164	5	5	3	1478
0.904165	5	5	3	1478
0.904167	5	5	3	1478
0.904168	5	5	3	1478
0.904169	5	5	3	1478
0.90417	5	5	3	1478
0.904171	5	5	3	1478
0.904173	5	5	3	1478
0.904174	5	5	3	1478
0.904175	5	5	3	1478
0.904176	5	5	3	1478
0.904177	5	5	3	1478
0.904179	5	5	3	1478
0.90418	5	5	3	1478
0.904181	5	5	3	1478
0.904182	5	5	3	1478
0.904184	5	5	3	1478
0.904185	5	5	3	1478
0.904186	5	5	3	1478
0.904187	5	5	3	1478
0.904188	5	5	3	1478
0.90419	5	5	3	1478
0.904191	5	5	3	1478
0.904192	5	5	3	1478
0.904193	5	5	3	1478
0.904194	5	5	3	1478
0.904196	5	5	3	1478
0.904197	5	5	3	1478
0.904198	5	5	3	1478
0.904199	5	5	3	1478
0.9042	5	5	3	1478
0.904202	5	5	3	1478
0.904203	5	5	3	1478
0.904204	5	5	3	1478
0.904205	5	5	3	1478
0.904207	5	5	3	1478
0.904208	5	5	3	1478
0.904209	5	5	3	1478
0.90421	5	5	3	1478
0.904211	5	5	3	1478
0.904213	5	5	3	1478
0.904214	5	5	3	1478
0.904215	5	5	3	1478
0.904216	5	5	3	1478
0.904217	5	5	3	1478
0.904219	5	5	3	1478
0.90422	5	5	3	1478
0.904221	5	5	3	1478
0.904222	5	5	3	1478
0.904224	5	5	3	1478
0.904225	5	5	3	1478
0.904226	5	5	3	1478
0.904227	5	5	3	1478
0.904228	5	5	3	1478
0.90423	5	5	3	1478
0.904231	5	5	3	1478
0.904232	5	5	3	1478
0.904233	5	5	3	1478
0.904234	5	5	3	1478
0.904236	5	5	3	1478
0.904237	5	5	3	1478
0.904238	5	5	3	1478
0.904239	5	5	3	1478
0.904241	5	5	3	1478
0.904242	5	5	3	1478
0.904243	5	5	3	1478
0.904244	5	5	3	1478
0.904245	5	5	3	1478
0.904247	5	5	3	1478
0.904248	5	5	3	1478
0.904249	5	5	3	1478
0.90425	5	5	3	1478
0.904251	5	5	3	1478
0.904253	5	5	3	1478
0.904254	5	5	3	1478
0.904255	5	5	3	1478
0.904256	5	5	3	1478
0.904258	5	5	3	1478
0.904259	5	5	3	1478
0.90426	5	5	3	1478
0.904261	5	5	3	1478
0.904262	5	5	3	1478
0.904264	5	5	3	1478
0.904265	5	5	3	1478
0.904266	5	5	3	1478
0.904267	5	5	3	1478
0.904268	5	5	3	1478
0.90427	5	5	3	1478
0.904271	5	5	3	1478
0.904272	5	5	3	1478
0.904273	5	5	3	1478
0.904275	5	5	3	1478
0.904276	5	5	3	1478
0.904277	5	5	3	1478
0.904278	5	5	3	1478
0.904279	5	5	3	1478
0.904281	5	5	3	1478
0.904282	5	5	3	1478
0.904283	5	5	3	1478
0.904284	5	5	3	1478
0.904285	5	5	3	1478
0.904287	5	5	3	1478
0.904288	5	5	3	1478
0.904289	5	5	3	1478
0.90429	5	5	3	1478
0.904292	5	5	3	1478
0.904293	5	5	3	1478
0.904294	5	5	3	1478
0.904295	5	5	3	1478
0.904296	5	5	3	1478
0.904298	5	5	3	1478
0.904299	5	5	3	1478
0.9043	5	5	3	1478
0.904301	5	5	3	1478
0.904302	5	5	3	1478
0.904304	5	5	3	1478
0.904305	5	5	3	1478
0.904306	5	5	3	1478
0.904307	5	5	3	1478
0.904309	5	5	3	1478
0.90431	5	5	3	1478
0.904311	5	5	3	1478
0.904312	5	5	3	1478
0.904313	5	5	3	1478
0.904315	5	5	3	1478
0.929186	1	2	3	1478
0.929187	1	2	3	1478
0.929188	1	2	3	1478
0.929189	1	2	3	1478
0.929191	1	2	3	1478
0.929192	1	2	3	1478
0.929193	1	2	3	1478
0.929194	1	2	3	1478
0.929195	1	2	3	1478
0.929197	1	2	3	1478
0.929198	1	2	3	1478
0.929199	1	2	3	1478
0.9292	1	2	3	1478
0.929201	1	2	3	1478
0.929203	1	2	3	1478
0.929204	1	2	3	1478
0.929205	1	2	3	1478
0.929206	1	2	3	1478
0.929208	1	2	3	1478
0.929209	1	2	3	1478
0.92921	1	2	3	1478
0.929211	1	2	3	1478
0.929212	1	2	3	1478
0.929214	1	2	3	1478
0.929215	1	2	3	1478
0.929216	1	2	3	1478
0.929217	1	2	3	1478
0.929218	1	2	3	1478
0.92922	1	2	3	1478
0.929221	1	2	3	1478
0.929222	1	2	3	1478
0.929223	1	2	3	1478
0.929225	1	2	3	1478
0.929226	1	2	3	1478
0.929227	1	2	3	1478
0.929228	1	2	3	1478
0.929229	1	2	3	1478
0.929231	1	2	3	1478
0.929232	1	2	3	1478
0.929233	1	2	3	1478
0.929234	1	2	3	1478
0.929235	1	2	3	1478
0.929237	1	2	3	1478
0.929238	1	2	3	1478
0.929239	1	2	3	1478
0.92924	1	2	3	1478
0.929242	1	2	3	1478
0.929243	1	2	3	1478
0.929244	1	2	3	1478
0.929245	1	2	3	1478
0.929246	1	2	3	1478
0.929248	1	2	3	1478
0.929249	1	2	3	1478
0.92925	1	2	3	1478
0.929251	1	2	3	1478
0.929252	1	2	3	1478
0.929254	1	2	3	1478
0.929255	1	2	3	1478
0.929256	1	2	3	1478
0.929257	1	2	3	1478
0.929259	1	2	3	1478
0.92926	1	2	3	1478
0.929261	1	2	3	1478
0.929262	1	2	3	1478
0.929263	1	2	3	1478
0.929265	1	2	3	1478
0.929266	1	2	3	1478
0.929267	1	2	3	1478
0.929268	1	2	3	1478
0.929269	1	2	3	1478
0.929271	1	2	3	1478
0.929272	1	2	3	1478
0.929273	1	2	3	1478
0.929274	1	2	3	1478
0.929276	1	2	3	1478
0.929277	1	2	3	1478
0.929278	1	2	3	1478
0.929279	1	2	3	1478
0.92928	1	2	3	1478
0.929282	1	2	3	1478
0.929283	1	2	3	1478
0.929284	1	2	3	1478
0.929285	1	2	3	1478
0.929286	1	2	3	1478
0.929288	1	2	3	1478
0.929289	1	2	3	1478
0.92929	1	2	3	1478
0.929291	1	2	3	1478
0.929293	1	2	3	1478
0.929294	1	2	3	1478
0.929295	1	2	3	1478
0.929296	1	2	3	1478
0.929297	1	2	3	1478
0.929299	1	2	3	1478
0.9293	1	2	3	1478
0.929301	1	2	3	1478
0.929302	1	2	3	1478
0.929303	1	2	3	1478
0.929305	1	2	3	1478
0.929306	1	2	3	1478
0.929307	1	2	3	1478
0.929308	1	2	3	1478
0.92931	1	2	3	1478
0.929311	1	2	3	1478
0.929312	1	2	3	1478
0.929313	1	2	3	1478
0.929314	1	2	3	1478
0.929316	1	2	3	1478
0.929317	1	2	3	1478
0.929318	1	2	3	1478
0.929319	1	2	3	1478
0.92932	1	2	3	1478
0.929322	1	2	3	1478
0.929323	1	2	3	1478
0.929324	1	2	3	1478
0.929325	1	2	3	1478
0.929327	1	2	3	1478
0.929328	1	2	3	1478
0.929329	1	2	3	1478
0.92933	1	2	3	1478
0.929331	1	2	3	1478
0.929333	1	2	3	1478
0.929334	1	2	3	1478
0.929335	1	2	3	1478
0.929336	1	2	3	1478
0.929337	1	2	3	1478
0.929339	1	2	3	1478
0.92934	1	2	3	1478
0.929341	1	2	3	1478
0.929342	1	2	3	1478
0.929344	1	2	3	1478
0.929345	1	2	3	1478
0.929346	1	2	3	1478
0.929347	1	2	3	1478
0.929348	1	2	3	1478
0.92935	1	2	3	1478
0.929351	1	2	3	1478
0.929352	1	2	3	1478
0.929353	1	2	3	1478
0.929354	1	2	3	1478
0.929356	1	2	3	1478
0.929357	1	2	3	1478
0.929358	1	2	3	1478
0.929359	1	2	3	1478
0.929361	1	2	3	1478
0.929362	1	2	3	1478
0.929363	1	2	3	1478
0.929364	1	2	3	1478
0.929365	1	2	3	1478
0.929367	1	2	3	1478
0.929368	1	2	3	1478
0.929369	1	2	3	1478
0.92937	1	2	3	1478
0.929371	1	2	3	1478
0.929373	1	2	3	1478
0.929374	1	2	3	1478
0.929375	1	2	3	1478
0.929376	1	2	3	1478
0.929378	1	2	3	1478
0.929379	1	2	3	1478
0.92938	1	2	3	1478
0.929381	1	2	3	1478
0.929382	1	2	3	1478
0.929384	1	2	3	1478
0.929385	1	2	3	1478
0.929386	1	2	3	1478
0.929387	1	2	3	1478
0.929388	1	2	3	1478
0.92939	1	2	3	1478
0.929391	1	2	3	1478
0.929392	1	2	3	1478
0.929393	1	2	3	1478
0.929395	1	2	3	1478
0.929396	1	2	3	1478
0.929397	1	2	3	1478
0.929398	1	2	3	1478
0.929399	1	2	3	1478
0.929401	1	2	3	1478
0.929402	1	2	3	1478
0.929403	1	2	3	1478
0.929404	1	2	3	1478
0.929405	1	2	3	1478
0.929407	1	2	3	1478
0.929408	1	2	3	1478
0.929409	1	2	3	1478
0.92941	1	2	3	1478
0.929412	1	2	3	1478
0.929413	1	2	3	1478
0.929414	1	2	3	1478
0.929415	1	2	3	1478
0.929416	1	2	3	1478
0.929418	1	2	3	1478
0.929419	1	2	3	1478
0.92942	1	2	3	1478
0.929421	1	2	3	1478
0.929422	1	2	3	1478
0.929424	1	2	3	1478
0.929425	1	2	3	1478
0.929426	1	2	3	1478
0.929427	1	2	3	1478
0.929429	1	2	3	1478
0.92943	1	2	3	1478
0.929431	1	2	3	1478
0.929432	1	2	3	1478
0.929433	1	2	3	1478
0.929435	1	2	3	1478
0.929436	1	2	3	1478
0.929437	1	2	3	1478
0.929438	1	2	3	1478
0.929439	1	2	3	1478
0.929441	1	2	3	1478
0.929442	1	2	3	1478
0.929443	1	2	3	1478
0.929444	1	2	3	1478
0.929445	1	2	3	1478
0.929447	1	2	3	1478
0.929448	1	2	3	1478
0.929449	1	2	3	1478
0.92945	1	2	3	1478
0.929452	1	2	3	1478
0.929453	1	2	3	1478
0.929454	1	2	3	1478
0.929455	1	2	3	1478
0.929456	1	2	3	1478
0.929458	1	2	3	1478
0.929459	1	2	3	1478
0.92946	1	2	3	1478
0.929461	1	2	3	1478
0.929462	1	2	3	1478
0.929464	1	2	3	1478
0.929465	1	2	3	1478
0.929466	1	2	3	1478
0.929467	1	2	3	1478
0.929469	1	2	3	1478
0.92947	1	2	3	1478
0.929471	1	2	3	1478
0.929472	1	2	3	1478
0.929473	1	2	3	1478
0.929475	1	2	3	1478
0.929476	1	2	3	1478
0.929477	1	2	3	1478
0.929478	1	2	3	1478
0.929479	1	2	3	1478
0.929481	1	2	3	1478
0.929482	1	2	3	1478
0.929483	1	2	3	1478
0.929484	1	2	3	1478
0.929486	1	2	3	1478
0.929487	1	2	3	1478
0.929488	1	2	3	1478
0.929489	1	2	3	1478
0.92949	1	2	3	1478
0.929492	1	2	3	1478
0.929493	1	2	3	1478
0.929494	1	2	3	1478
0.929495	1	2	3	1478
0.929496	1	2	3	1478
0.929498	1	2	3	1478
0.929499	1	2	3	1478
0.9295	1	2	3	1478
0.929501	1	2	3	1478
0.929503	1	2	3	1478
0.929504	1	2	3	1478
0.929505	1	2	3	1478
0.929506	1	2	3	1478
0.929507	1	2	3	1478
0.929509	1	2	3	1478
0.92951	1	2	3	1478
0.929511	1	2	3	1478
0.929512	1	2	3	1478
0.929513	1	2	3	1478
0.929515	1	2	3	1478
0.929516	1	2	3	1478
0.929517	1	2	3	1478
0.929518	1	2	3	1478
0.92952	1	2	3	1478
0.929521	1	2	3	1478
0.929522	1	2	3	1478
0.929523	1	2	3	1478
0.929524	1	2	3	1478
0.929526	1	2	3	1478
0.929527	1	2	3	1478
0.929528	1	2	3	1478
0.929529	1	2	3	1478
0.92953	1	2	3	1478
0.929532	1	2	3	1478
0.929533	1	2	3	1478
0.929534	1	2	3	1478
0.929535	1	2	3	1478
0.929537	1	2	3	1478
0.929538	1	2	3	1478
0.929539	1	2	3	1478
0.92954	1	2	3	1478
0.929541	1	2	3	1478
0.929543	1	2	3	1478
0.929544	1	2	3	1478
0.929545	1	2	3	1478
0.929546	1	2	3	1478
0.929547	1	2	3	1478
0.929549	1	2	3	1478
0.92955	1	2	3	1478
0.929551	1	2	3	1478
0.929552	1	2	3	1478
0.929554	1	2	3	1478
0.929555	1	2	3	1478
0.929556	1	2	3	1478
0.929557	1	2	3	1478
0.929558	1	2	3	1478
0.92956	1	2	3	1478
0.929561	1	2	3	1478
0.929562	1	2	3	1478
0.929563	1	2	3	1478
0.929564	1	2	3	1478
0.929566	1	2	3	1478
0.929567	1	2	3	1478
0.929568	1	2	3	1478
0.929569	1	2	3	1478
0.929571	1	2	3	1478
0.929572	1	2	3	1478
0.929573	1	2	3	1478
0.929574	1	2	3	1478
0.929575	1	2	3	1478
0.929577	1	2	3	1478
0.929578	1	2	3	1478
0.929579	1	2	3	1478
0.92958	1	2	3	1478
0.929581	1	2	3	1478
0.929583	1	2	3	1478
0.929584	1	2	3	1478
0.929585	1	2	3	1478
0.929586	1	2	3	1478
0.929588	1	2	3	1478
0.929589	1	2	3	1478
0.92959	1	2	3	1478
0.929591	1	2	3	1478
0.929592	1	2	3	1478
0.929594	1	2	3	1478
0.929595	1	2	3	1478
0.929596	1	2	3	1478
0.929597	1	2	3	1478
0.929598	1	2	3	1478
0.9296	1	2	3	1478
0.929601	1	2	3	1478
0.929602	1	2	3	1478
0.929603	1	2	3	1478
0.929605	1	2	3	1478
0.929606	1	2	3	1478
0.929607	1	2	3	1478
0.929608	1	2	3	1478
0.929609	1	2	3	1478
0.929611	1	2	3	1478
0.929612	1	2	3	1478
0.929613	1	2	3	1478
0.929614	1	2	3	1478
1.01372	5	11	3	1478
1.01372	5	11	3	1478
1.01372	5	11	3	1478
1.01372	5	11	3	1478
1.01372	5	11	3	1478
1.01372	5	11	3	1478
1.01372	5	11	3	1478
1.01372	5	11	3	1478
1.01373	5	11	3	1478
