time(s)	cellId	rnti	lcid	packetSize	delay(s)
0.78985	3	2	3	3241	0.00135
0.790064	3	3	3	2684	0.00156428
0.79035	3	2	3	3241	0.00135
0.790564	3	3	3	2684	0.00156428
0.790814	3	2	3	2701	0.00131428
0.791029	3	3	3	2684	0.00152857
0.79135	3	2	3	3241	0.00135
0.791564	3	3	3	2684	0.00156428
0.79185	3	2	3	3241	0.00135
0.792064	3	3	3	2684	0.00156428
0.79235	3	2	3	3241	0.00135
0.792564	3	3	3	2684	0.00156428
0.79285	3	2	3	3241	0.00135
0.793064	3	3	3	2684	0.00156428
0.79335	3	2	3	3241	0.00135
0.793564	3	3	3	2684	0.00156428
0.79385	3	2	3	3241	0.00135
0.794029	3	3	3	2235	0.00152857
0.794314	3	2	3	2701	0.00131428
0.794529	3	3	3	2684	0.00152857
0.79485	3	2	3	3241	0.00135
0.795064	3	3	3	2684	0.00156428
0.79535	3	2	3	3241	0.00135
0.795564	3	3	3	2684	0.00156428
0.79585	3	2	3	3241	0.00135
0.796064	3	3	3	2684	0.00156428
0.79635	3	2	3	3241	0.00135
0.796564	3	3	3	2684	0.00156428
0.79685	3	2	3	3241	0.00135
0.797064	3	3	3	2684	0.00156428
0.79735	3	2	3	3241	0.00135
0.797564	3	3	3	2684	0.00156428
0.79785	3	2	3	3241	0.00135
0.798064	3	3	3	2684	0.00156428
0.79835	3	2	3	3241	0.00135
0.798529	3	3	3	2235	0.00152857
0.79885	3	2	3	3241	0.00135
0.799064	3	3	3	2684	0.00156428
0.799314	3	2	3	2701	0.00131428
0.799529	3	3	3	2684	0.00152857
0.79985	3	2	3	3241	0.00135
0.800064	3	3	3	2684	0.00156428
0.80035	3	2	3	3241	0.00135
0.800564	3	3	3	2684	0.00156428
0.80085	3	2	3	3241	0.00135
0.801064	3	3	3	2684	0.00156428
0.80135	3	2	3	3241	0.00135
0.801564	3	3	3	2684	0.00156428
0.80185	3	2	3	3241	0.00135
0.802029	3	3	3	2235	0.00152857
0.80235	3	2	3	3241	0.00135
0.802564	3	3	3	2684	0.00156428
0.80285	3	2	3	3241	0.00135
0.803064	3	3	3	2684	0.00156428
0.80335	3	2	3	3241	0.00135
0.803564	3	3	3	2684	0.00156428
0.80385	3	2	3	3241	0.00135
0.804064	3	3	3	2684	0.00156428
0.80435	3	2	3	3241	0.00135
0.804564	3	3	3	2684	0.00156428
0.80485	3	2	3	3241	0.00135
0.805064	3	3	3	2684	0.00156428
0.80535	3	2	3	3241	0.00135
0.805564	3	3	3	2684	0.00156428
0.80585	3	2	3	3241	0.00135
0.806064	3	3	3	2684	0.00156428
0.80635	3	2	3	3241	0.00135
0.806564	3	3	3	2684	0.00156428
0.806814	3	2	3	2701	0.00131428
0.807029	3	3	3	2684	0.00152857
0.80735	3	2	3	3241	0.00135
0.807564	3	3	3	2684	0.00156428
0.80785	3	2	3	3241	0.00135
0.808064	3	3	3	2684	0.00156428
0.80835	3	2	3	3241	0.00135
0.808564	3	3	3	2684	0.00156428
0.80885	3	2	3	3241	0.00135
0.809064	3	3	3	2684	0.00156428
0.80935	3	2	3	3241	0.00135
0.809564	3	3	3	2684	0.00156428
0.80985	3	2	3	3241	0.00135
0.810064	3	3	3	2684	0.00156428
0.81035	3	2	3	3241	0.00135
0.810564	3	3	3	2684	0.00156428
0.81085	3	2	3	3241	0.00135
0.811064	3	3	3	2684	0.00156428
0.81135	3	2	3	3241	0.00135
0.811564	3	3	3	2684	0.00156428
0.81185	3	2	3	3241	0.00135
0.812064	3	3	3	2684	0.00156428
0.81235	3	2	3	3241	0.00135
0.812564	3	3	3	2684	0.00156428
0.81285	3	2	3	3241	0.00135
0.813064	3	3	3	2684	0.00156428
0.81335	3	2	3	3241	0.00135
0.813564	3	3	3	2684	0.00156428
0.81385	3	2	3	3241	0.00135
0.814064	3	3	3	2684	0.00156428
0.81435	3	2	3	3241	0.00135
0.814564	3	3	3	2684	0.00156428
0.81485	3	2	3	3241	0.00135
0.815064	3	3	3	2684	0.00156428
0.81535	3	2	3	3241	0.00135
0.815564	3	3	3	2684	0.00156428
0.81585	3	2	3	3241	0.00135
0.816029	3	3	3	2235	0.00152857
0.81635	3	2	3	3241	0.00135
0.816564	3	3	3	2684	0.00156428
0.81685	3	2	3	3241	0.00135
0.817064	3	3	3	2684	0.00156428
0.81735	3	2	3	3241	0.00135
0.817564	3	3	3	2684	0.00156428
0.81785	3	2	3	3241	0.00135
0.818064	3	3	3	2684	0.00156428
0.81835	3	2	3	3241	0.00135
0.818564	3	3	3	2684	0.00156428
0.81885	3	2	3	3241	0.00135
0.819064	3	3	3	2684	0.00156428
0.81935	3	2	3	3241	0.00135
0.819564	3	3	3	2684	0.00156428
0.819814	3	2	3	2701	0.00131428
0.820029	3	3	3	2684	0.00152857
0.82035	3	2	3	3241	0.00135
0.820564	3	3	3	2682	0.00156428
0.82085	3	2	3	3241	0.00135
0.821064	3	3	3	2684	0.00156428
0.82135	3	2	3	3241	0.00135
0.821564	3	3	3	2684	0.00156428
0.82185	3	2	3	3241	0.00135
0.822064	3	3	3	2684	0.00156428
0.82235	3	2	3	3241	0.00135
0.822564	3	3	3	2684	0.00156428
0.82285	3	2	3	3241	0.00135
0.823064	3	3	3	2684	0.00156428
0.82335	3	2	3	3241	0.00135
0.823564	3	3	3	2684	0.00156428
0.82385	3	2	3	3241	0.00135
0.824064	3	3	3	2684	0.00156428
0.82435	3	2	3	3241	0.00135
0.824564	3	3	3	2684	0.00156428
0.82485	3	2	3	3241	0.00135
0.825064	3	3	3	2684	0.00156428
0.82535	3	2	3	3241	0.00135
0.825529	3	3	3	2235	0.00152857
0.82585	3	2	3	3241	0.00135
0.826064	3	3	3	2684	0.00156428
0.82635	3	2	3	3241	0.00135
0.826564	3	3	3	2684	0.00156428
0.82685	3	2	3	3241	0.00135
0.827064	3	3	3	2684	0.00156428
0.82735	3	2	3	3241	0.00135
0.827564	5	4	3	6485	0.00156428
0.827564	3	3	3	2684	0.00156428
0.82785	3	2	3	3241	0.00135
0.828064	5	4	3	6485	0.00156428
0.828064	3	3	3	2684	0.00156428
0.82835	3	2	3	3241	0.00135
0.828564	5	4	3	6485	0.00156428
0.828564	3	3	3	2684	0.00156428
0.82885	3	2	3	3241	0.00135
0.829064	5	4	3	6485	0.00156428
0.829064	3	3	3	2684	0.00156428
0.82935	3	2	3	3241	0.00135
0.829564	5	4	3	6485	0.00156428
0.829564	3	3	3	2684	0.00156428
0.82985	3	2	3	3241	0.00135
0.830029	5	4	3	5946	0.00152857
0.830064	3	3	3	2684	0.00156428
0.83035	3	2	3	3241	0.00135
0.830564	5	4	3	6485	0.00156428
0.830564	3	3	3	2684	0.00156428
0.830814	3	2	3	2701	0.00131428
0.831029	3	3	3	2684	0.00152857
0.831064	5	4	3	6485	0.00156428
0.83135	3	2	3	3241	0.00135
0.831529	5	4	3	5946	0.00152857
0.831564	3	3	3	2684	0.00156428
0.83185	3	2	3	3241	0.00135
0.832029	5	4	3	5946	0.00152857
0.832064	3	3	3	2684	0.00156428
0.83235	3	2	3	3241	0.00135
0.832564	5	4	3	6485	0.00156428
0.832564	3	3	3	2684	0.00156428
0.83285	3	2	3	3241	0.00135
0.833064	5	4	3	6485	0.00156428
0.833064	3	3	3	2684	0.00156428
0.83335	3	2	3	3241	0.00135
0.833564	5	4	3	6485	0.00156428
0.833564	3	3	3	2684	0.00156428
0.83385	3	2	3	3241	0.00135
0.834029	3	3	3	2235	0.00152857
0.834064	5	4	3	6485	0.00156428
0.834314	3	2	3	2701	0.00131428
0.834529	3	3	3	2684	0.00152857
0.834564	5	4	3	6485	0.00156428
0.83485	3	2	3	3241	0.00135
0.835064	5	4	3	6485	0.00156428
0.835064	3	3	3	2684	0.00156428
0.83535	3	2	3	3241	0.00135
0.835564	5	4	3	6485	0.00156428
0.835564	3	3	3	2684	0.00156428
0.83585	3	2	3	3241	0.00135
0.836064	5	4	3	6485	0.00156428
0.836064	3	3	3	2684	0.00156428
0.83635	3	2	3	3241	0.00135
0.836564	5	4	3	6485	0.00156428
0.836564	3	3	3	2684	0.00156428
0.83685	3	2	3	3241	0.00135
0.837064	5	4	3	6485	0.00156428
0.837064	3	3	3	2684	0.00156428
0.83735	3	2	3	3241	0.00135
0.837564	5	4	3	6485	0.00156428
0.837564	3	3	3	2684	0.00156428
0.83785	3	2	3	3241	0.00135
0.838064	5	4	3	6485	0.00156428
0.838064	3	3	3	2684	0.00156428
0.83835	3	2	3	3241	0.00135
0.838529	3	3	3	2235	0.00152857
0.838564	5	4	3	6485	0.00156428
0.83885	3	2	3	3241	0.00135
0.839064	5	4	3	6485	0.00156428
0.839064	3	3	3	2684	0.00156428
0.839314	3	2	3	2701	0.00131428
0.839529	3	3	3	2684	0.00152857
0.839564	5	4	3	6485	0.00156428
0.83985	3	2	3	3241	0.00135
0.840064	5	4	3	6485	0.00156428
0.840064	3	3	3	2684	0.00156428
0.840243	3	2	3	1109	0.00124286
0.840564	5	4	3	6485	0.00156428
0.840564	3	3	3	4028	0.00156428
0.841064	3	3	3	5368	0.00156428
0.841064	5	4	3	6485	0.00156428
0.841564	3	3	3	5368	0.00156428
0.841564	5	4	3	6485	0.00156428
0.842029	3	3	3	4923	0.00152857
0.842064	5	4	3	6485	0.00156428
0.842564	3	3	3	5368	0.00156428
0.842564	5	4	3	6485	0.00156428
0.843064	3	3	3	5368	0.00156428
0.843064	5	4	3	6485	0.00156428
0.843564	3	3	3	5368	0.00156428
0.843564	5	4	3	6485	0.00156428
0.844064	3	3	3	5368	0.00156428
0.844064	5	4	3	6485	0.00156428
0.844564	3	3	3	5368	0.00156428
0.844564	5	4	3	6485	0.00156428
0.845064	3	3	3	5368	0.00156428
0.845064	5	4	3	6485	0.00156428
0.845564	3	3	3	5368	0.00156428
0.845564	5	4	3	6485	0.00156428
0.846029	5	4	3	5946	0.00152857
0.846064	3	3	3	5368	0.00156428
0.846564	3	3	3	5368	0.00156428
0.846564	5	4	3	6485	0.00156428
0.847029	3	3	3	4923	0.00152857
0.847029	5	4	3	5946	0.00152857
0.847564	3	3	3	5368	0.00156428
0.847564	5	4	3	6485	0.00156428
0.848064	3	3	3	5368	0.00156428
0.848064	5	4	3	6485	0.00156428
0.848529	5	4	3	5946	0.00152857
0.848564	3	3	3	5368	0.00156428
0.849064	3	3	3	5368	0.00156428
0.849064	5	4	3	6485	0.00156428
0.849564	3	3	3	5368	0.00156428
0.849564	5	4	3	6485	0.00156428
0.850064	3	3	3	5368	0.00156428
0.850064	5	4	3	6485	0.00156428
0.850564	3	3	3	5368	0.00156428
0.850564	5	4	3	6485	0.00156428
0.851064	3	3	3	5368	0.00156428
0.851064	5	4	3	6485	0.00156428
0.851564	3	3	3	5368	0.00156428
0.851564	5	4	3	6485	0.00156428
0.852064	3	3	3	5368	0.00156428
0.852064	5	4	3	6485	0.00156428
0.852564	3	3	3	5368	0.00156428
0.852564	5	4	3	6485	0.00156428
0.853064	3	3	3	5368	0.00156428
0.853064	5	4	3	6485	0.00156428
0.853564	3	3	3	5368	0.00156428
0.853564	5	4	3	6485	0.00156428
0.854064	3	3	3	5368	0.00156428
0.854064	5	4	3	6485	0.00156428
0.854529	5	4	3	5946	0.00152857
0.854564	3	3	3	5368	0.00156428
0.855029	5	4	3	5946	0.00152857
0.855064	3	3	3	5368	0.00156428
0.855564	3	3	3	5368	0.00156428
0.855564	5	4	3	6485	0.00156428
0.856029	3	3	3	4923	0.00152857
0.856064	5	4	3	6485	0.00156428
0.856529	5	4	3	5946	0.00152857
0.856564	3	3	3	5368	0.00156428
0.857064	3	3	3	5368	0.00156428
0.857064	5	4	3	6485	0.00156428
0.857564	3	3	3	5368	0.00156428
0.857564	5	4	3	6485	0.00156428
0.857779	3	3	3	1609	0.00127857
0.858064	5	4	3	6485	0.00156428
0.858564	5	4	3	6485	0.00156428
0.859064	5	4	3	6485	0.00156428
0.859564	5	4	3	6485	0.00156428
0.860064	5	4	3	6485	0.00156428
0.860564	5	4	3	6485	0.00156428
0.861064	5	4	3	6485	0.00156428
0.861564	5	4	3	6485	0.00156428
0.862064	5	4	3	6485	0.00156428
0.862564	5	4	3	6485	0.00156428
0.863064	5	4	3	6485	0.00156428
0.863564	5	4	3	6485	0.00156428
0.864064	5	4	3	6485	0.00156428
0.864564	5	4	3	6485	0.00156428
0.865029	5	4	3	5946	0.00152857
0.865564	5	4	3	6485	0.00156428
0.866064	5	4	3	6485	0.00156428
0.866564	5	4	3	6485	0.00156428
0.867064	5	4	3	6485	0.00156428
0.867564	5	4	3	6485	0.00156428
0.867921	5	4	3	4024	0.00142143
0.905564	5	5	3	6485	0.00156428
0.906064	5	5	3	6485	0.00156428
0.906564	5	5	3	6485	0.00156428
0.907064	5	5	3	6485	0.00156428
0.907564	5	5	3	6485	0.00156428
0.908064	5	5	3	6485	0.00156428
0.908564	5	5	3	6485	0.00156428
0.909064	5	5	3	6485	0.00156428
0.909564	5	5	3	6485	0.00156428
0.910029	5	5	3	5946	0.00152857
0.910564	5	5	3	6485	0.00156428
0.911064	5	5	3	6485	0.00156428
0.911529	5	5	3	5946	0.00152857
0.912029	5	5	3	5946	0.00152857
0.912564	5	5	3	6485	0.00156428
0.913064	5	5	3	6485	0.00156428
0.913564	5	5	3	6485	0.00156428
0.914064	5	5	3	6485	0.00156428
0.914564	5	5	3	6485	0.00156428
0.915064	5	5	3	6485	0.00156428
0.915564	5	5	3	6485	0.00156428
0.916064	5	5	3	6485	0.00156428
0.916564	5	5	3	6485	0.00156428
0.917064	5	5	3	6485	0.00156428
0.917564	5	5	3	6485	0.00156428
0.918064	5	5	3	6485	0.00156428
0.918564	5	5	3	6485	0.00156428
0.919064	5	5	3	6485	0.00156428
0.919564	5	5	3	6485	0.00156428
0.920064	5	5	3	6485	0.00156428
0.920564	5	5	3	6485	0.00156428
0.921064	5	5	3	6485	0.00156428
0.921564	5	5	3	6485	0.00156428
0.922064	5	5	3	6485	0.00156428
0.922564	5	5	3	6485	0.00156428
0.923064	5	5	3	6485	0.00156428
0.923564	5	5	3	6485	0.00156428
0.924064	5	5	3	6485	0.00156428
0.924564	5	5	3	6485	0.00156428
0.925064	5	5	3	6485	0.00156428
0.925564	5	5	3	6485	0.00156428
0.926029	5	5	3	5946	0.00152857
0.926564	5	5	3	6485	0.00156428
0.927029	5	5	3	5946	0.00152857
0.927564	5	5	3	6485	0.00156428
0.928064	5	5	3	6485	0.00156428
0.928529	5	5	3	5946	0.00152857
0.929064	5	5	3	6485	0.00156428
0.929564	5	5	3	6485	0.00156428
0.930064	5	5	3	6485	0.00156428
0.930564	5	5	3	6485	0.00156428
0.931064	1	2	3	5368	0.00156428
0.931064	5	5	3	6485	0.00156428
0.931564	5	5	3	6485	0.00156428
0.932064	1	2	3	5368	0.00156428
0.932064	5	5	3	6485	0.00156428
0.932564	5	5	3	6485	0.00156428
0.933064	1	2	3	5368	0.00156428
0.933064	5	5	3	6485	0.00156428
0.933529	1	2	3	4923	0.00152857
0.933564	5	5	3	6485	0.00156428
0.934029	1	2	3	4923	0.00152857
0.934064	5	5	3	6485	0.00156428
0.934529	5	5	3	5946	0.00152857
0.934564	1	2	3	5368	0.00456428
0.935029	5	5	3	5946	0.00152857
0.935064	1	2	3	5368	0.00406428
0.935564	5	5	3	6485	0.00156428
0.936029	1	2	3	4923	0.00152857
0.936064	5	5	3	6485	0.00156428
0.936529	5	5	3	5946	0.00152857
0.937064	1	2	3	5368	0.00156428
0.937064	5	5	3	6485	0.00156428
0.937564	1	2	3	5368	0.00156428
0.937564	5	5	3	6485	0.00156428
0.938064	1	2	3	5368	0.00406428
0.938064	5	5	3	6485	0.00156428
0.938564	1	2	3	5368	0.00156428
0.938564	5	5	3	6485	0.00156428
0.939064	1	2	3	5368	0.00406428
0.939064	5	5	3	6485	0.00156428
0.939564	1	2	3	5368	0.00156428
0.939564	5	5	3	6485	0.00156428
0.940064	1	2	3	5368	0.00156428
0.940064	5	5	3	6485	0.00156428
0.940564	5	5	3	6485	0.00156428
0.941064	1	2	3	5368	0.00156428
0.941064	5	5	3	6485	0.00156428
0.941564	5	5	3	6485	0.00156428
0.942064	5	5	3	6485	0.00156428
0.942564	1	2	3	5368	0.00156428
0.942564	5	5	3	6485	0.00156428
0.943064	1	2	3	5368	0.00406428
0.943064	5	5	3	6485	0.00156428
0.943529	1	2	3	4923	0.00152857
0.943564	5	5	3	6485	0.00156428
0.944064	1	2	3	5368	0.00406428
0.944064	5	5	3	6485	0.00156428
0.944564	1	2	3	5368	0.00406428
0.944564	5	5	3	6485	0.00156428
0.945029	5	5	3	5946	0.00152857
0.945064	1	2	3	5368	0.00156428
0.945564	1	2	3	5368	0.00156428
0.945564	5	5	3	6485	0.00156428
0.945921	5	5	3	4024	0.00142143
0.946064	1	2	3	5368	0.00156428
0.947064	1	2	3	5368	0.00156428
0.947529	1	2	3	4923	0.00152857
0.948564	1	2	3	5368	0.00156428
0.949064	1	2	3	5368	0.00406428
0.949564	1	2	3	5368	0.00156428
0.950064	1	2	3	5368	0.00156428
0.950564	1	2	3	5368	0.00406428
0.951064	1	2	3	5368	0.00156428
0.951564	1	2	3	5368	0.00156428
0.952064	1	2	3	5368	0.00156428
0.952564	1	2	3	5368	0.00156428
0.953064	1	2	3	5368	0.00156428
0.953564	1	2	3	5368	0.00156428
0.954064	1	2	3	5368	0.00156428
0.954564	1	2	3	5368	0.00156428
0.955564	1	2	3	5368	0.00156428
0.956064	1	2	3	5368	0.00156428
0.957064	1	2	3	5368	0.00156428
0.957529	1	2	3	4923	0.00152857
0.958029	1	2	3	4923	0.00152857
0.958564	1	2	3	5368	0.00506428
0.959064	1	2	3	5368	0.00406428
0.959564	1	2	3	5368	0.00156428
0.960064	1	2	3	5368	0.00156428
0.961064	1	2	3	5368	0.00156428
0.963029	1	2	3	4923	0.00152857
0.963564	1	2	3	5368	0.00456428
0.964064	1	2	3	5368	0.00406428
0.964564	1	2	3	5368	0.00406428
0.965064	1	2	3	5368	0.00406428
0.965564	1	2	3	5368	0.00156428
0.966529	1	2	3	4923	0.00152857
0.967064	1	2	3	5368	0.00156428
0.967564	1	2	3	5368	0.00156428
0.968564	1	2	3	5368	0.00406428
0.969564	1	2	3	5368	0.00156428
0.970029	1	2	3	4923	0.00152857
0.970564	1	2	3	5368	0.00406428
0.971564	1	2	3	5368	0.00406428
0.972064	1	2	3	5368	0.00156428
0.972564	1	2	3	5368	0.00156428
0.973529	1	2	3	4923	0.00152857
0.974029	1	2	3	4923	0.00152857
0.974564	1	2	3	5368	0.00506428
0.975064	1	2	3	5368	0.00156428
0.975564	1	2	3	5368	0.00406428
0.976029	1	2	3	4923	0.00152857
0.977564	1	2	3	5368	0.00156428
0.978064	1	2	3	5368	0.00156428
0.978564	1	2	3	5368	0.00156428
0.979064	1	2	3	5368	0.00406428
0.979564	1	2	3	5368	0.00406428
0.980564	1	2	3	5368	0.00156428
0.981064	1	2	3	5368	0.00156428
0.981564	1	2	3	5368	0.00156428
0.982064	1	2	3	5368	0.00156428
0.982564	1	2	3	5368	0.00406428
0.983064	1	2	3	5368	0.00156428
0.983529	1	2	3	4923	0.00152857
0.984064	1	2	3	5368	0.00156428
0.985064	1	2	3	5368	0.00156428
0.985564	1	2	3	5368	0.00156428
0.986064	1	2	3	5368	0.00156428
0.986564	1	2	3	5368	0.00156428
0.987064	1	2	3	5368	0.00406428
0.987529	1	2	3	4923	0.00152857
0.988064	1	2	3	5368	0.00156428
0.988564	1	2	3	5368	0.00156428
0.989064	1	2	3	5368	0.00156428
0.989564	1	2	3	5368	0.00156428
0.990064	1	2	3	5368	0.00156428
0.990564	1	2	3	5368	0.00156428
0.991064	1	2	3	5368	0.00156428
0.991564	1	2	3	5368	0.00156428
0.992029	1	2	3	4572	0.00152857
1.01556	5	11	3	6485	0.00156428
1.01606	5	11	3	6485	0.00156428
1.01653	5	11	3	5946	0.00152857
1.01706	5	11	3	6485	0.00156428
1.01756	5	11	3	6485	0.00156428
1.01806	5	11	3	6485	0.00156428
1.01856	5	11	3	6485	0.00156428
1.01906	5	11	3	6485	0.00156428
1.01956	5	11	3	6485	0.00156428
1.02006	5	11	3	6485	0.00156428
1.02056	5	11	3	6485	0.00156428
1.02106	5	11	3	6485	0.00156428
1.02156	5	11	3	6485	0.00156428
1.02206	5	11	3	6485	0.00156428
1.02256	5	11	3	6485	0.00156428
1.02306	5	11	3	6485	0.00156428
1.02356	5	11	3	6485	0.00156428
1.02406	5	11	3	6485	0.00156428
1.02456	5	11	3	6485	0.00156428
1.02503	5	11	3	5946	0.00152857
1.02556	5	11	3	6485	0.00156428
1.02606	5	11	3	6485	0.00156428
1.02656	5	11	3	6485	0.00156428
1.02706	5	11	3	6485	0.00156428
1.02756	5	11	3	6485	0.00156428
1.02806	5	11	3	6485	0.00156428
1.02856	5	11	3	6485	0.00156428
1.02906	5	11	3	6485	0.00156428
1.02956	5	11	3	6485	0.00156428
1.03003	5	11	3	5946	0.00152857
1.03056	5	11	3	6485	0.00156428
1.03106	5	11	3	6485	0.00156428
1.03153	5	11	3	5946	0.00152857
1.03203	5	11	3	5946	0.00152857
1.03256	5	11	3	6485	0.00156428
1.03306	5	11	3	6485	0.00156428
1.03356	5	11	3	6485	0.00156428
1.03406	5	11	3	6485	0.00156428
1.03456	5	11	3	6485	0.00156428
1.03506	5	11	3	6485	0.00156428
1.03556	5	11	3	6485	0.00156428
1.03606	5	11	3	6485	0.00156428
1.03656	5	11	3	6485	0.00156428
1.03706	5	11	3	6485	0.00156428
1.03756	5	11	3	6485	0.00156428
1.03806	5	11	3	6485	0.00156428
1.03856	5	11	3	6485	0.00156428
1.03906	5	11	3	6485	0.00156428
1.03956	5	11	3	6485	0.00156428
1.04006	5	11	3	6485	0.00156428
1.04056	5	11	3	6485	0.00156428
1.04106	5	11	3	6485	0.00156428
1.04156	5	11	3	6485	0.00156428
1.04206	5	11	3	6485	0.00156428
1.04256	5	11	3	6485	0.00156428
1.04306	5	11	3	6485	0.00156428
1.04356	5	11	3	6485	0.00156428
1.04406	5	11	3	6485	0.00156428
1.04456	5	11	3	6485	0.00156428
1.04506	5	11	3	6485	0.00156428
1.04556	5	11	3	6485	0.00156428
1.04603	5	11	3	5946	0.00152857
1.04656	5	11	3	6485	0.00156428
1.04703	5	11	3	5946	0.00152857
1.04756	5	11	3	6485	0.00156428
1.04806	5	11	3	6485	0.00156428
1.04853	5	11	3	5946	0.00152857
1.04906	5	11	3	6485	0.00156428
1.04956	5	11	3	6485	0.00156428
1.05006	5	11	3	6485	0.00156428
1.05056	5	11	3	6485	0.00156428
1.05106	5	11	3	6485	0.00156428
1.05156	5	11	3	6485	0.00156428
1.05206	5	11	3	6485	0.00156428
1.05256	5	11	3	6485	0.00156428
1.05306	5	11	3	6485	0.00156428
1.05356	5	11	3	6485	0.00156428
1.05406	5	11	3	6485	0.00156428
1.05453	5	11	3	5946	0.00152857
1.05503	5	11	3	5946	0.00152857
1.05556	5	11	3	6485	0.00156428
1.05592	5	11	3	4024	0.00142143
1.09106	1	3	3	3398	0.00156428
1.09156	1	3	3	3398	0.00156428
1.09206	1	3	3	3398	0.00156428
1.09256	1	3	3	3398	0.00156428
1.09306	1	3	3	3398	0.00156428
1.09353	1	3	3	3117	0.00152857
1.09403	1	3	3	3117	0.00152857
1.09456	1	3	3	3398	0.00156428
1.09506	1	3	3	3398	0.00156428
1.09556	1	3	3	3398	0.00156428
1.09603	1	3	3	3117	0.00152857
1.09656	1	3	3	3398	0.00156428
1.09706	1	3	3	3398	0.00156428
1.09756	1	3	3	3398	0.00156428
1.09806	1	3	3	3398	0.00156428
1.09856	1	3	3	3398	0.00156428
1.09906	1	3	3	3398	0.00156428
1.09956	1	3	3	3398	0.00156428
1.10006	1	3	3	3398	0.00156428
1.10056	1	3	3	3398	0.00156428
1.10106	1	3	3	3398	0.00156428
1.10156	1	3	3	3398	0.00156428
1.10206	1	3	3	3398	0.00156428
1.10256	1	3	3	3398	0.00156428
1.10306	1	3	3	3398	0.00156428
1.10353	1	3	3	3117	0.00152857
1.10406	1	3	3	3398	0.00156428
1.10456	1	3	3	3398	0.00156428
1.10506	1	3	3	3398	0.00156428
1.10556	1	3	3	3398	0.00156428
1.10606	1	3	3	3398	0.00156428
1.10656	1	3	3	3398	0.00156428
1.10706	1	3	3	3398	0.00156428
1.10753	1	3	3	3117	0.00152857
1.10806	1	3	3	3398	0.00156428
1.10856	1	3	3	3398	0.00156428
1.10906	1	3	3	3398	0.00156428
1.10956	1	3	3	3398	0.00156428
1.11006	1	3	3	3398	0.00156428
1.11056	1	3	3	3398	0.00156428
1.11106	1	3	3	3398	0.00156428
1.11156	1	3	3	3398	0.00156428
1.11206	1	3	3	3398	0.00156428
1.11256	1	3	3	3398	0.00156428
1.11306	1	3	3	3398	0.00156428
1.11356	1	3	3	3398	0.00156428
1.11406	1	3	3	3398	0.00156428
1.11456	1	3	3	3398	0.00156428
1.11506	1	3	3	3398	0.00156428
1.11556	1	3	3	3398	0.00156428
1.11606	1	3	3	3398	0.00156428
1.11656	1	3	3	3398	0.00156428
1.11706	1	3	3	3398	0.00156428
1.11753	1	3	3	3117	0.00152857
1.11803	1	3	3	3117	0.00152857
1.11856	1	3	3	3398	0.00156428
1.11906	1	3	3	3398	0.00156428
1.11956	1	3	3	3398	0.00156428
1.12006	1	3	3	3398	0.00156428
1.12056	1	3	3	3398	0.00156428
1.12106	1	3	3	3398	0.00156428
1.12156	1	3	3	3398	0.00156428
1.12206	1	3	3	3398	0.00156428
1.12256	1	3	3	3398	0.00156428
1.12303	1	3	3	3117	0.00152857
1.12356	1	3	3	3398	0.00156428
1.12406	1	3	3	3398	0.00156428
1.12456	1	3	3	3398	0.00156428
1.12506	1	3	3	3398	0.00156428
1.12556	1	3	3	3398	0.00156428
1.12606	1	3	3	3398	0.00156428
1.12653	1	3	3	3117	0.00152857
1.12706	1	3	3	3398	0.00156428
1.12756	1	3	3	3398	0.00156428
1.12806	1	3	3	3398	0.00156428
1.12856	1	3	3	3398	0.00156428
1.12906	1	3	3	3398	0.00156428
1.12956	1	3	3	3398	0.00156428
1.13003	1	3	3	3117	0.00152857
1.13056	1	3	3	3398	0.00156428
1.13106	1	3	3	3398	0.00156428
1.13156	1	3	3	3398	0.00156428
1.13206	1	3	3	3398	0.00156428
1.13256	1	3	3	3398	0.00156428
1.13306	1	3	3	3398	0.00156428
1.13353	1	3	3	3117	0.00152857
1.13403	1	3	3	3117	0.00152857
1.13456	1	3	3	3398	0.00156428
1.13506	1	3	3	3398	0.00156428
1.13556	1	3	3	3398	0.00156428
1.13603	1	3	3	3117	0.00152857
1.13656	1	3	3	3398	0.00156428
1.13706	1	3	3	3398	0.00156428
1.13756	1	3	3	3398	0.00156428
1.13806	1	3	3	3398	0.00156428
1.13856	1	3	3	3398	0.00156428
1.13906	1	3	3	3398	0.00156428
1.13956	1	3	3	3398	0.00156428
1.14006	1	3	3	3398	0.00156428
1.14056	1	3	3	3398	0.00156428
1.14106	1	3	3	3398	0.00156428
1.14156	1	3	3	3398	0.00156428
1.14206	1	3	3	3398	0.00156428
1.14256	1	3	3	3398	0.00156428
1.14306	1	3	3	3398	0.00156428
1.14353	1	3	3	3117	0.00152857
1.14406	1	3	3	3398	0.00156428
1.14456	1	3	3	3398	0.00156428
1.14506	1	3	3	3398	0.00156428
1.14556	1	3	3	3398	0.00156428
1.14606	1	3	3	3398	0.00156428
1.14656	1	3	3	3398	0.00156428
1.14706	1	3	3	3398	0.00156428
1.14753	1	3	3	3117	0.00152857
1.14806	1	3	3	3398	0.00156428
1.14856	1	3	3	3398	0.00156428
1.14906	1	3	3	3398	0.00156428
1.14956	1	3	3	3398	0.00156428
1.15006	1	3	3	3398	0.00156428
