time(s)	cellId	rnti	lcid	packetSize	delay(s)
0.945564	1	2	3	1478	0.0162802
0.945564	5	5	3	1478	0.0412582
0.945564	5	5	3	1478	0.041257
0.945564	5	5	3	1478	0.0412557
0.945564	5	5	3	1478	0.0412545
0.945564	5	5	3	1478	0.0412533
0.945921	5	5	3	1478	0.0416092
0.945921	5	5	3	1478	0.041608
0.945921	5	5	3	1478	0.0416068
0.946064	1	2	3	1478	0.016779
0.946064	1	2	3	1478	0.0167778
0.946064	1	2	3	1478	0.0167766
0.949064	1	2	3	1478	0.0197754
0.949064	1	2	3	1478	0.0197742
0.949064	1	2	3	1478	0.019773
0.949064	1	2	3	1478	0.0197717
0.949064	1	2	3	1478	0.0197705
0.949064	1	2	3	1478	0.0197693
0.949064	1	2	3	1478	0.0197681
0.949064	1	2	3	1478	0.0197669
0.949064	1	2	3	1478	0.0197657
0.949064	1	2	3	1478	0.0197645
0.949064	1	2	3	1478	0.0197632
0.950564	1	2	3	1478	0.021262
0.950564	1	2	3	1478	0.0212608
0.950564	1	2	3	1478	0.0212596
0.950564	1	2	3	1478	0.0212584
0.950564	1	2	3	1478	0.0212572
0.950564	1	2	3	1478	0.021256
0.950564	1	2	3	1478	0.0212548
0.950564	1	2	3	1478	0.0212535
0.950564	1	2	3	1478	0.0212523
0.950564	1	2	3	1478	0.0212511
0.950564	1	2	3	1478	0.0212499
0.950564	1	2	3	1478	0.0212487
0.950564	1	2	3	1478	0.0212475
0.950564	1	2	3	1478	0.0212463
0.951064	1	2	3	1478	0.021745
0.951064	1	2	3	1478	0.0217438
0.951064	1	2	3	1478	0.0217426
0.951064	1	2	3	1478	0.0217414
0.951564	1	2	3	1478	0.0222402
0.951564	1	2	3	1478	0.022239
0.951564	1	2	3	1478	0.0222378
0.951564	1	2	3	1478	0.0222365
0.952064	1	2	3	1478	0.0227353
0.952064	1	2	3	1478	0.0227341
0.952064	1	2	3	1478	0.0227329
0.952564	1	2	3	1478	0.0232317
0.952564	1	2	3	1478	0.0232305
0.952564	1	2	3	1478	0.0232293
0.952564	1	2	3	1478	0.023228
0.953064	1	2	3	1478	0.0237268
0.953064	1	2	3	1478	0.0237256
0.953064	1	2	3	1478	0.0237244
0.953064	1	2	3	1478	0.0237232
0.953564	1	2	3	1478	0.024222
0.953564	1	2	3	1478	0.0242208
0.953564	1	2	3	1478	0.0242195
0.954064	1	2	3	1478	0.0247183
0.954064	1	2	3	1478	0.0247171
0.954064	1	2	3	1478	0.0247159
0.954064	1	2	3	1478	0.0247147
0.954564	1	2	3	1478	0.0252135
0.954564	1	2	3	1478	0.0252123
0.954564	1	2	3	1478	0.025211
0.958564	1	2	3	1478	0.0292098
0.958564	1	2	3	1478	0.0292086
0.958564	1	2	3	1478	0.0292074
0.958564	1	2	3	1478	0.0292062
0.958564	1	2	3	1478	0.029205
0.958564	1	2	3	1478	0.0292038
0.958564	1	2	3	1478	0.0292026
0.958564	1	2	3	1478	0.0292013
0.958564	1	2	3	1478	0.0292001
0.958564	1	2	3	1478	0.0291989
0.958564	1	2	3	1478	0.0291977
0.959064	1	2	3	1478	0.0296965
0.959064	1	2	3	1478	0.0296953
0.959064	1	2	3	1478	0.0296941
0.959064	1	2	3	1478	0.0296928
0.959064	1	2	3	1478	0.0296916
0.959064	1	2	3	1478	0.0296904
0.959064	1	2	3	1478	0.0296892
0.959064	1	2	3	1478	0.029688
0.959064	1	2	3	1478	0.0296868
0.959064	1	2	3	1478	0.0296856
0.959064	1	2	3	1478	0.0296843
0.959064	1	2	3	1478	0.0296831
0.959064	1	2	3	1478	0.0296819
0.959064	1	2	3	1478	0.0296807
0.959564	1	2	3	1478	0.0301795
0.959564	1	2	3	1478	0.0301783
0.959564	1	2	3	1478	0.0301771
0.959564	1	2	3	1478	0.0301758
0.960064	1	2	3	1478	0.0306746
0.960064	1	2	3	1478	0.0306734
0.960064	1	2	3	1478	0.0306722
0.963564	1	2	3	1478	0.034171
0.963564	1	2	3	1478	0.0341698
0.963564	1	2	3	1478	0.0341686
0.963564	1	2	3	1478	0.0341673
0.963564	1	2	3	1478	0.0341661
0.963564	1	2	3	1478	0.0341649
0.963564	1	2	3	1478	0.0341637
0.963564	1	2	3	1478	0.0341625
0.964064	1	2	3	1478	0.0346613
0.964064	1	2	3	1478	0.0346601
0.964064	1	2	3	1478	0.0346588
0.964564	1	2	3	1478	0.0351576
0.964564	1	2	3	1478	0.0351564
0.964564	1	2	3	1478	0.0351552
0.964564	1	2	3	1478	0.035154
0.965064	1	2	3	1478	0.0356528
0.965064	1	2	3	1478	0.0356516
0.965064	1	2	3	1478	0.0356503
0.965064	1	2	3	1478	0.0356491
0.965064	1	2	3	1478	0.0356479
0.965064	1	2	3	1478	0.0356467
0.965064	1	2	3	1478	0.0356455
0.965564	1	2	3	1478	0.0361443
0.965564	1	2	3	1478	0.0361431
0.965564	1	2	3	1478	0.0361419
0.965564	1	2	3	1478	0.0361406
0.968564	1	2	3	1478	0.0391394
0.968564	1	2	3	1478	0.0391382
0.968564	1	2	3	1478	0.039137
0.968564	1	2	3	1478	0.0391358
0.968564	1	2	3	1478	0.0391346
0.968564	1	2	3	1478	0.0391334
0.968564	1	2	3	1478	0.0391321
0.968564	1	2	3	1478	0.0391309
0.968564	1	2	3	1478	0.0391297
0.968564	1	2	3	1478	0.0391285
0.968564	1	2	3	1478	0.0391273
0.968564	1	2	3	1478	0.0391261
0.968564	1	2	3	1478	0.0391249
0.968564	1	2	3	1478	0.0391236
0.970564	1	2	3	1478	0.0411224
0.970564	1	2	3	1478	0.0411212
0.970564	1	2	3	1478	0.04112
0.971564	1	2	3	1478	0.0421188
0.971564	1	2	3	1478	0.0421176
0.971564	1	2	3	1478	0.0421164
0.971564	1	2	3	1478	0.0421151
0.971564	1	2	3	1478	0.0421139
0.971564	1	2	3	1478	0.0421127
0.971564	1	2	3	1478	0.0421115
0.971564	1	2	3	1478	0.0421103
0.971564	1	2	3	1478	0.0421091
0.971564	1	2	3	1478	0.0421079
0.971564	1	2	3	1478	0.0421066
0.974564	1	2	3	1478	0.0451054
0.974564	1	2	3	1478	0.0451042
0.974564	1	2	3	1478	0.045103
0.974564	1	2	3	1478	0.0451018
0.974564	1	2	3	1478	0.0451006
0.974564	1	2	3	1478	0.0450994
0.974564	1	2	3	1478	0.0450981
0.974564	1	2	3	1478	0.0450969
0.974564	1	2	3	1478	0.0450957
0.974564	1	2	3	1478	0.0450945
0.974564	1	2	3	1478	0.0450933
0.975564	1	2	3	1478	0.0460921
0.975564	1	2	3	1478	0.0460909
0.975564	1	2	3	1478	0.0460896
0.975564	1	2	3	1478	0.0460884
0.975564	1	2	3	1478	0.0460872
0.975564	1	2	3	1478	0.046086
0.975564	1	2	3	1478	0.0460848
0.975564	1	2	3	1478	0.0460836
0.975564	1	2	3	1478	0.0460824
0.975564	1	2	3	1478	0.0460812
0.975564	1	2	3	1478	0.0460799
0.975564	1	2	3	1478	0.0460787
0.975564	1	2	3	1478	0.0460775
0.975564	1	2	3	1478	0.0460763
0.976029	1	2	3	1478	0.0465394
0.976029	1	2	3	1478	0.0465382
0.976029	1	2	3	1478	0.0465369
0.979064	1	2	3	1478	0.0495714
0.979064	1	2	3	1478	0.0495702
0.979064	1	2	3	1478	0.049569
0.979064	1	2	3	1478	0.0495678
0.979564	1	2	3	1478	0.0500666
0.979564	1	2	3	1478	0.0500654
0.979564	1	2	3	1478	0.0500642
0.979564	1	2	3	1478	0.0500629
0.979564	1	2	3	1478	0.0500617
0.979564	1	2	3	1478	0.0500605
0.979564	1	2	3	1478	0.0500593
0.979564	1	2	3	1478	0.0500581
0.979564	1	2	3	1478	0.0500569
0.979564	1	2	3	1478	0.0500557
0.979564	1	2	3	1478	0.0500544
0.979564	1	2	3	1478	0.0500532
0.979564	1	2	3	1478	0.050052
0.979564	1	2	3	1478	0.0500508
0.982564	1	2	3	1478	0.0530496
0.982564	1	2	3	1478	0.0530484
0.982564	1	2	3	1478	0.0530472
0.982564	1	2	3	1478	0.0530459
0.982564	1	2	3	1478	0.0530447
0.982564	1	2	3	1478	0.0530435
0.982564	1	2	3	1478	0.0530423
0.982564	1	2	3	1478	0.0530411
0.982564	1	2	3	1478	0.0530399
0.982564	1	2	3	1478	0.0530387
0.982564	1	2	3	1478	0.0530374
0.982564	1	2	3	1478	0.0530362
0.982564	1	2	3	1478	0.053035
0.982564	1	2	3	1478	0.0530338
0.982564	1	2	3	1478	0.0530326
0.982564	1	2	3	1478	0.0530314
0.982564	1	2	3	1478	0.0530302
0.982564	1	2	3	1478	0.0530289
0.983064	1	2	3	1478	0.0535277
0.983064	1	2	3	1478	0.0535265
0.983064	1	2	3	1478	0.0535253
0.983064	1	2	3	1478	0.0535241
0.983529	1	2	3	1478	0.0539872
0.983529	1	2	3	1478	0.053986
0.983529	1	2	3	1478	0.0539847
0.984064	1	2	3	1478	0.0545192
0.984064	1	2	3	1478	0.054518
0.984064	1	2	3	1478	0.0545168
0.984064	1	2	3	1478	0.0545156
0.987064	1	2	3	1478	0.0575144
0.987064	1	2	3	1478	0.0575132
0.987064	1	2	3	1478	0.057512
0.987064	1	2	3	1478	0.0575107
0.987064	1	2	3	1478	0.0575095
0.987064	1	2	3	1478	0.0575083
0.987064	1	2	3	1478	0.0575071
0.987064	1	2	3	1478	0.0575059
0.987064	1	2	3	1478	0.0575047
0.987064	1	2	3	1478	0.0575035
0.987064	1	2	3	1478	0.0575022
0.987064	1	2	3	1478	0.057501
0.987064	1	2	3	1478	0.0574998
0.987064	1	2	3	1478	0.0574986
0.987064	1	2	3	1478	0.0574974
0.987064	1	2	3	1478	0.0574962
0.987064	1	2	3	1478	0.057495
0.987064	1	2	3	1478	0.0574937
0.987529	1	2	3	1478	0.0579568
0.987529	1	2	3	1478	0.0579556
0.987529	1	2	3	1478	0.0579544
0.988064	1	2	3	1478	0.0584889
0.988064	1	2	3	1478	0.0584877
0.988064	1	2	3	1478	0.0584865
0.988064	1	2	3	1478	0.0584852
0.988564	1	2	3	1478	0.058984
0.988564	1	2	3	1478	0.0589828
0.988564	1	2	3	1478	0.0589816
0.988564	1	2	3	1478	0.0589804
0.989064	1	2	3	1478	0.0594792
0.989064	1	2	3	1478	0.059478
0.989064	1	2	3	1478	0.0594767
0.989564	1	2	3	1478	0.0599755
0.989564	1	2	3	1478	0.0599743
0.989564	1	2	3	1478	0.0599731
0.989564	1	2	3	1478	0.0599719
0.990064	1	2	3	1478	0.0604707
0.990064	1	2	3	1478	0.0604695
0.990064	1	2	3	1478	0.0604682
0.990064	1	2	3	1478	0.060467
0.990564	1	2	3	1478	0.0609658
0.990564	1	2	3	1478	0.0609646
0.990564	1	2	3	1478	0.0609634
0.991064	1	2	3	1478	0.0614622
0.991064	1	2	3	1478	0.061461
0.991064	1	2	3	1478	0.0614598
0.991064	1	2	3	1478	0.0614585
0.991564	1	2	3	1478	0.0619573
0.991564	1	2	3	1478	0.0619561
0.991564	1	2	3	1478	0.0619549
0.992029	1	2	3	1478	0.062418
0.992029	1	2	3	1478	0.0624168
0.992029	1	2	3	1478	0.0624155
0.992029	1	2	3	1478	0.0624143
1.01556	5	11	3	1478	0.0018488
1.01556	5	11	3	1478	0.00184759
1.01556	5	11	3	1478	0.00184638
1.01556	5	11	3	1478	0.00184516
1.01606	5	11	3	1478	0.00234395
1.01606	5	11	3	1478	0.00234273
1.01606	5	11	3	1478	0.00234152
1.01606	5	11	3	1478	0.00234031
1.01653	5	11	3	1478	0.00280338
1.01653	5	11	3	1478	0.00280216
1.01653	5	11	3	1478	0.00280095
1.01653	5	11	3	1478	0.00279974
1.01706	5	11	3	1478	0.00333424
1.01706	5	11	3	1478	0.00333302
1.01706	5	11	3	1478	0.00333181
1.01706	5	11	3	1478	0.00333059
1.01706	5	11	3	1478	0.00332938
1.01756	5	11	3	1478	0.00382817
1.01756	5	11	3	1478	0.00382695
1.01756	5	11	3	1478	0.00382574
1.01756	5	11	3	1478	0.00382452
1.01806	5	11	3	1478	0.00432331
1.01806	5	11	3	1478	0.0043221
1.01806	5	11	3	1478	0.00432088
1.01806	5	11	3	1478	0.00431967
1.01856	5	11	3	1478	0.00481845
1.01856	5	11	3	1478	0.00481724
1.01856	5	11	3	1478	0.00481603
1.01856	5	11	3	1478	0.00481481
1.01856	5	11	3	1478	0.0048136
1.01906	5	11	3	1478	0.00531238
1.01906	5	11	3	1478	0.00531117
1.01906	5	11	3	1478	0.00530996
1.01906	5	11	3	1478	0.00530874
1.01956	5	11	3	1478	0.00580753
1.01956	5	11	3	1478	0.00580631
1.01956	5	11	3	1478	0.0058051
1.01956	5	11	3	1478	0.00580389
1.01956	5	11	3	1478	0.00580267
1.02006	5	11	3	1478	0.00630146
1.02006	5	11	3	1478	0.00630024
1.02006	5	11	3	1478	0.00629903
1.02006	5	11	3	1478	0.00629782
1.02056	5	11	3	1478	0.0067966
1.02056	5	11	3	1478	0.00679539
1.02056	5	11	3	1478	0.00679417
1.02056	5	11	3	1478	0.00679296
1.02106	5	11	3	1478	0.00729175
1.02106	5	11	3	1478	0.00729053
1.02106	5	11	3	1478	0.00728932
1.02106	5	11	3	1478	0.0072881
1.02106	5	11	3	1478	0.00728689
1.02156	5	11	3	1478	0.00778568
1.02156	5	11	3	1478	0.00778446
1.02156	5	11	3	1478	0.00778325
1.02156	5	11	3	1478	0.00778203
1.02206	5	11	3	1478	0.00828082
1.02206	5	11	3	1478	0.00827961
1.02206	5	11	3	1478	0.00827839
1.02206	5	11	3	1478	0.00827718
1.02256	5	11	3	1478	0.00877596
1.02256	5	11	3	1478	0.00877475
1.02256	5	11	3	1478	0.00877354
1.02256	5	11	3	1478	0.00877232
1.02256	5	11	3	1478	0.00877111
1.02306	5	11	3	1478	0.00926989
1.02306	5	11	3	1478	0.00926868
1.02306	5	11	3	1478	0.00926747
1.02306	5	11	3	1478	0.00926625
1.02356	5	11	3	1478	0.00976504
1.02356	5	11	3	1478	0.00976382
1.02356	5	11	3	1478	0.00976261
1.02356	5	11	3	1478	0.0097614
1.02356	5	11	3	1478	0.00976018
1.02406	5	11	3	1478	0.010259
1.02406	5	11	3	1478	0.0102578
1.02406	5	11	3	1478	0.0102565
1.02406	5	11	3	1478	0.0102553
1.02456	5	11	3	1478	0.0107541
1.02456	5	11	3	1478	0.0107529
1.02456	5	11	3	1478	0.0107517
1.02456	5	11	3	1478	0.0107505
1.02503	5	11	3	1478	0.0112135
1.02503	5	11	3	1478	0.0112123
1.02503	5	11	3	1478	0.0112111
1.02503	5	11	3	1478	0.0112099
1.02556	5	11	3	1478	0.0117444
1.02556	5	11	3	1478	0.0117432
1.02556	5	11	3	1478	0.011742
1.02556	5	11	3	1478	0.0117408
1.02556	5	11	3	1478	0.0117395
1.02606	5	11	3	1478	0.0122383
1.02606	5	11	3	1478	0.0122371
1.02606	5	11	3	1478	0.0122359
1.02606	5	11	3	1478	0.0122347
1.02656	5	11	3	1478	0.0127335
1.02656	5	11	3	1478	0.0127323
1.02656	5	11	3	1478	0.012731
1.02656	5	11	3	1478	0.0127298
1.02656	5	11	3	1478	0.0127286
1.02706	5	11	3	1478	0.0132274
1.02706	5	11	3	1478	0.0132262
1.02706	5	11	3	1478	0.013225
1.02706	5	11	3	1478	0.0132238
1.02756	5	11	3	1478	0.0137225
1.02756	5	11	3	1478	0.0137213
1.02756	5	11	3	1478	0.0137201
1.02756	5	11	3	1478	0.0137189
1.02806	5	11	3	1478	0.0142177
1.02806	5	11	3	1478	0.0142165
1.02806	5	11	3	1478	0.0142153
1.02806	5	11	3	1478	0.0142141
1.02806	5	11	3	1478	0.0142128
1.02856	5	11	3	1478	0.0147116
1.02856	5	11	3	1478	0.0147104
1.02856	5	11	3	1478	0.0147092
1.02856	5	11	3	1478	0.014708
1.02906	5	11	3	1478	0.0152068
1.02906	5	11	3	1478	0.0152056
1.02906	5	11	3	1478	0.0152043
1.02906	5	11	3	1478	0.0152031
1.02956	5	11	3	1478	0.0157019
1.02956	5	11	3	1478	0.0157007
1.02956	5	11	3	1478	0.0156995
1.02956	5	11	3	1478	0.0156983
1.02956	5	11	3	1478	0.0156971
1.03003	5	11	3	1478	0.0161601
1.03003	5	11	3	1478	0.0161589
1.03003	5	11	3	1478	0.0161577
1.03003	5	11	3	1478	0.0161565
1.03056	5	11	3	1478	0.016691
1.03056	5	11	3	1478	0.0166898
1.03056	5	11	3	1478	0.0166886
1.03056	5	11	3	1478	0.0166873
1.03106	5	11	3	1478	0.0171861
1.03106	5	11	3	1478	0.0171849
1.03106	5	11	3	1478	0.0171837
1.03106	5	11	3	1478	0.0171825
1.03106	5	11	3	1478	0.0171813
1.03153	5	11	3	1478	0.0176443
1.03153	5	11	3	1478	0.0176431
1.03153	5	11	3	1478	0.0176419
1.03153	5	11	3	1478	0.0176407
1.03203	5	11	3	1478	0.0181395
1.03203	5	11	3	1478	0.0181383
1.03203	5	11	3	1478	0.0181371
1.03203	5	11	3	1478	0.0181358
1.03256	5	11	3	1478	0.0186703
1.03256	5	11	3	1478	0.0186691
1.03256	5	11	3	1478	0.0186679
1.03256	5	11	3	1478	0.0186667
1.03306	5	11	3	1478	0.0191655
1.03306	5	11	3	1478	0.0191643
1.03306	5	11	3	1478	0.0191631
1.03306	5	11	3	1478	0.0191618
1.03356	5	11	3	1478	0.0196606
1.03356	5	11	3	1478	0.0196594
1.03356	5	11	3	1478	0.0196582
1.03356	5	11	3	1478	0.019657
1.03356	5	11	3	1478	0.0196558
1.03406	5	11	3	1478	0.0201546
1.03406	5	11	3	1478	0.0201534
1.03406	5	11	3	1478	0.0201521
1.03406	5	11	3	1478	0.0201509
1.03456	5	11	3	1478	0.0206497
1.03456	5	11	3	1478	0.0206485
1.03456	5	11	3	1478	0.0206473
1.03456	5	11	3	1478	0.0206461
1.03456	5	11	3	1478	0.0206449
1.03506	5	11	3	1478	0.0211436
1.03506	5	11	3	1478	0.0211424
1.03506	5	11	3	1478	0.0211412
1.03506	5	11	3	1478	0.02114
1.03556	5	11	3	1478	0.0216388
1.03556	5	11	3	1478	0.0216376
1.03556	5	11	3	1478	0.0216364
1.03556	5	11	3	1478	0.0216351
1.03606	5	11	3	1478	0.0221339
1.03606	5	11	3	1478	0.0221327
1.03606	5	11	3	1478	0.0221315
1.03606	5	11	3	1478	0.0221303
1.03606	5	11	3	1478	0.0221291
1.03656	5	11	3	1478	0.0226279
1.03656	5	11	3	1478	0.0226266
1.03656	5	11	3	1478	0.0226254
1.03656	5	11	3	1478	0.0226242
1.03706	5	11	3	1478	0.023123
1.03706	5	11	3	1478	0.0231218
1.03706	5	11	3	1478	0.0231206
1.03706	5	11	3	1478	0.0231194
1.03756	5	11	3	1478	0.0236181
1.03756	5	11	3	1478	0.0236169
1.03756	5	11	3	1478	0.0236157
1.03756	5	11	3	1478	0.0236145
1.03756	5	11	3	1478	0.0236133
1.03806	5	11	3	1478	0.0241121
1.03806	5	11	3	1478	0.0241109
1.03806	5	11	3	1478	0.0241096
1.03806	5	11	3	1478	0.0241084
1.03856	5	11	3	1478	0.0246072
1.03856	5	11	3	1478	0.024606
1.03856	5	11	3	1478	0.0246048
1.03856	5	11	3	1478	0.0246036
1.03856	5	11	3	1478	0.0246024
1.03906	5	11	3	1478	0.0251011
1.03906	5	11	3	1478	0.0250999
1.03906	5	11	3	1478	0.0250987
1.03906	5	11	3	1478	0.0250975
1.03956	5	11	3	1478	0.0255963
1.03956	5	11	3	1478	0.0255951
1.03956	5	11	3	1478	0.0255939
1.03956	5	11	3	1478	0.0255927
1.04006	5	11	3	1478	0.0260914
1.04006	5	11	3	1478	0.0260902
1.04006	5	11	3	1478	0.026089
1.04006	5	11	3	1478	0.0260878
1.04006	5	11	3	1478	0.0260866
1.04056	5	11	3	1478	0.0265854
1.04056	5	11	3	1478	0.0265842
1.04056	5	11	3	1478	0.0265829
1.04056	5	11	3	1478	0.0265817
1.04106	5	11	3	1478	0.0270805
1.04106	5	11	3	1478	0.0270793
1.04106	5	11	3	1478	0.0270781
1.04106	5	11	3	1478	0.0270769
1.04106	5	11	3	1478	0.0270757
1.04156	5	11	3	1478	0.0275744
1.04156	5	11	3	1478	0.0275732
1.04156	5	11	3	1478	0.027572
1.04156	5	11	3	1478	0.0275708
1.04206	5	11	3	1478	0.0280696
1.04206	5	11	3	1478	0.0280684
1.04206	5	11	3	1478	0.0280672
1.04206	5	11	3	1478	0.0280659
1.04256	5	11	3	1478	0.0285647
1.04256	5	11	3	1478	0.0285635
1.04256	5	11	3	1478	0.0285623
1.04256	5	11	3	1478	0.0285611
1.04256	5	11	3	1478	0.0285599
1.04306	5	11	3	1478	0.0290587
1.04306	5	11	3	1478	0.0290574
1.04306	5	11	3	1478	0.0290562
1.04306	5	11	3	1478	0.029055
1.04356	5	11	3	1478	0.0295538
1.04356	5	11	3	1478	0.0295526
1.04356	5	11	3	1478	0.0295514
1.04356	5	11	3	1478	0.0295502
1.04406	5	11	3	1478	0.0300489
1.04406	5	11	3	1478	0.0300477
1.04406	5	11	3	1478	0.0300465
1.04406	5	11	3	1478	0.0300453
1.04406	5	11	3	1478	0.0300441
1.04456	5	11	3	1478	0.0305429
1.04456	5	11	3	1478	0.0305417
1.04456	5	11	3	1478	0.0305404
1.04456	5	11	3	1478	0.0305392
1.04506	5	11	3	1478	0.031038
1.04506	5	11	3	1478	0.0310368
1.04506	5	11	3	1478	0.0310356
1.04506	5	11	3	1478	0.0310344
1.04506	5	11	3	1478	0.0310332
1.04556	5	11	3	1478	0.031532
1.04556	5	11	3	1478	0.0315307
1.04556	5	11	3	1478	0.0315295
1.04556	5	11	3	1478	0.0315283
1.04603	5	11	3	1478	0.0319914
1.04603	5	11	3	1478	0.0319902
1.04603	5	11	3	1478	0.031989
1.04603	5	11	3	1478	0.0319877
1.04656	5	11	3	1478	0.0325222
1.04656	5	11	3	1478	0.032521
1.04656	5	11	3	1478	0.0325198
1.04656	5	11	3	1478	0.0325186
1.04703	5	11	3	1478	0.0329817
1.04703	5	11	3	1478	0.0329805
1.04703	5	11	3	1478	0.0329792
1.04703	5	11	3	1478	0.032978
1.04756	5	11	3	1478	0.0335125
1.04756	5	11	3	1478	0.0335113
1.04756	5	11	3	1478	0.0335101
1.04756	5	11	3	1478	0.0335089
1.04756	5	11	3	1478	0.0335077
1.04806	5	11	3	1478	0.0340065
1.04806	5	11	3	1478	0.0340052
1.04806	5	11	3	1478	0.034004
1.04806	5	11	3	1478	0.0340028
1.04853	5	11	3	1478	0.0344659
1.04853	5	11	3	1478	0.0344647
1.04853	5	11	3	1478	0.0344635
1.04853	5	11	3	1478	0.0344622
1.04906	5	11	3	1478	0.0349967
1.04906	5	11	3	1478	0.0349955
1.04906	5	11	3	1478	0.0349943
1.04906	5	11	3	1478	0.0349931
1.04906	5	11	3	1478	0.0349919
1.04956	5	11	3	1478	0.0354907
1.04956	5	11	3	1478	0.0354895
1.04956	5	11	3	1478	0.0354882
1.04956	5	11	3	1478	0.035487
1.05006	5	11	3	1478	0.0359858
1.05006	5	11	3	1478	0.0359846
1.05006	5	11	3	1478	0.0359834
1.05006	5	11	3	1478	0.0359822
1.05056	5	11	3	1478	0.036481
1.05056	5	11	3	1478	0.0364797
1.05056	5	11	3	1478	0.0364785
1.05056	5	11	3	1478	0.0364773
1.05056	5	11	3	1478	0.0364761
1.05106	5	11	3	1478	0.0369749
1.05106	5	11	3	1478	0.0369737
1.05106	5	11	3	1478	0.0369725
1.05106	5	11	3	1478	0.0369713
1.05156	5	11	3	1478	0.03747
1.05156	5	11	3	1478	0.0374688
1.05156	5	11	3	1478	0.0374676
1.05156	5	11	3	1478	0.0374664
1.05206	5	11	3	1478	0.0379652
1.05206	5	11	3	1478	0.037964
1.05206	5	11	3	1478	0.0379628
1.05206	5	11	3	1478	0.0379615
1.05206	5	11	3	1478	0.0379603
1.05256	5	11	3	1478	0.0384591
1.05256	5	11	3	1478	0.0384579
1.05256	5	11	3	1478	0.0384567
1.05256	5	11	3	1478	0.0384555
1.05306	5	11	3	1478	0.0389543
1.05306	5	11	3	1478	0.038953
1.05306	5	11	3	1478	0.0389518
1.05306	5	11	3	1478	0.0389506
1.05306	5	11	3	1478	0.0389494
1.05356	5	11	3	1478	0.0394482
1.05356	5	11	3	1478	0.039447
1.05356	5	11	3	1478	0.0394458
1.05356	5	11	3	1478	0.0394445
1.05406	5	11	3	1478	0.0399433
1.05406	5	11	3	1478	0.0399421
1.05406	5	11	3	1478	0.0399409
1.05406	5	11	3	1478	0.0399397
1.05453	5	11	3	1478	0.0404028
1.05453	5	11	3	1478	0.0404015
1.05453	5	11	3	1478	0.0404003
1.05453	5	11	3	1478	0.0403991
1.05503	5	11	3	1478	0.0408979
1.05503	5	11	3	1478	0.0408967
1.05503	5	11	3	1478	0.0408955
1.05503	5	11	3	1478	0.0408943
1.05556	5	11	3	1478	0.0414288
1.05556	5	11	3	1478	0.0414275
1.05556	5	11	3	1478	0.0414263
1.05556	5	11	3	1478	0.0414251
1.05556	5	11	3	1478	0.0414239
1.05592	5	11	3	1478	0.0417798
1.05592	5	11	3	1478	0.0417786
1.05592	5	11	3	1478	0.0417774
1.09106	1	3	3	1478	0.00156914
1.09106	1	3	3	1478	0.00156793
1.09156	1	3	3	1478	0.00206671
1.09156	1	3	3	1478	0.0020655
1.09206	1	3	3	1478	0.00256429
1.09206	1	3	3	1478	0.00256307
1.09256	1	3	3	1478	0.00306186
1.09256	1	3	3	1478	0.00306064
1.09256	1	3	3	1478	0.00305943
1.09306	1	3	3	1478	0.00355822
1.09306	1	3	3	1478	0.003557
1.09353	1	3	3	1478	0.00402007
1.09353	1	3	3	1478	0.00401886
1.09403	1	3	3	1478	0.00451765
1.09403	1	3	3	1478	0.00451643
1.09456	1	3	3	1478	0.00505093
1.09456	1	3	3	1478	0.00504972
1.09506	1	3	3	1478	0.0055485
1.09506	1	3	3	1478	0.00554729
1.09506	1	3	3	1478	0.00554608
1.09556	1	3	3	1478	0.00604486
1.09556	1	3	3	1478	0.00604365
1.09603	1	3	3	1478	0.00650672
1.09603	1	3	3	1478	0.00650551
1.09656	1	3	3	1478	0.00704001
1.09656	1	3	3	1478	0.00703879
1.09706	1	3	3	1478	0.00753758
1.09706	1	3	3	1478	0.00753636
1.09706	1	3	3	1478	0.00753515
1.09756	1	3	3	1478	0.00803394
1.09756	1	3	3	1478	0.00803272
1.09806	1	3	3	1478	0.00853151
1.09806	1	3	3	1478	0.00853029
1.09856	1	3	3	1478	0.00902908
1.09856	1	3	3	1478	0.00902787
1.09856	1	3	3	1478	0.00902665
1.09906	1	3	3	1478	0.00952544
1.09906	1	3	3	1478	0.00952422
1.09956	1	3	3	1478	0.010023
1.09956	1	3	3	1478	0.0100218
1.10006	1	3	3	1478	0.0105206
1.10006	1	3	3	1478	0.0105194
1.10006	1	3	3	1478	0.0105182
1.10056	1	3	3	1478	0.0110169
1.10056	1	3	3	1478	0.0110157
1.10106	1	3	3	1478	0.0115145
1.10106	1	3	3	1478	0.0115133
1.10156	1	3	3	1478	0.0120121
1.10156	1	3	3	1478	0.0120109
1.10206	1	3	3	1478	0.0125097
1.10206	1	3	3	1478	0.0125084
1.10206	1	3	3	1478	0.0125072
1.10256	1	3	3	1478	0.013006
1.10256	1	3	3	1478	0.0130048
1.10306	1	3	3	1478	0.0135036
1.10306	1	3	3	1478	0.0135024
1.10353	1	3	3	1478	0.0139654
1.10353	1	3	3	1478	0.0139642
1.10406	1	3	3	1478	0.0144987
1.10406	1	3	3	1478	0.0144975
1.10406	1	3	3	1478	0.0144963
1.10456	1	3	3	1478	0.0149951
1.10456	1	3	3	1478	0.0149939
1.10506	1	3	3	1478	0.0154927
1.10506	1	3	3	1478	0.0154914
1.10556	1	3	3	1478	0.0159902
